Time;PT100 1 [ºC];PT100 2 [ºC];PT100 3 [ºC];PT100 4 [ºC];Umidade 1 [%];Temp. TH 1 [ºC];Umidade 2 [%];Temp. TH 2 [ºC]
18/09/2020 17:52:32,781;38,46313;-14,887005;35,01475;35,428618;44,939713;29,711125;61,813213;34,60173
18/09/2020 17:52:33,781;38,46313;-14,887309;35,017986;35,432624;44,88827;29,659686;61,710328;34,550284
18/09/2020 17:52:34,782;38,463901;-14,887461;35,024457;35,437402;44,991156;29,711125;61,504559;34,550284
18/09/2020 17:52:35,781;38,463901;-14,885031;35,027539;35,44033;44,939713;29,711125;61,453117;34,550284
18/09/2020 17:52:36,781;38,464826;-14,885487;35,030312;35,444029;45,094043;29,659686;61,453117;34,550284
18/09/2020 17:52:37,781;38,464363;-14,883209;35,033702;35,449577;44,991156;29,762564;61,247347;34,60173
18/09/2020 17:52:38,781;38,463747;-14,884272;35,036475;35,451734;45,094043;29,711125;61,29879;34,653176
18/09/2020 17:52:39,781;38,463284;-14,885487;35,042176;35,458053;44,991156;29,711125;61,144463;34,550284
18/09/2020 17:52:40,781;38,464672;-14,884272;35,044642;35,457591;44,991156;29,659686;61,247347;34,653176
18/09/2020 17:52:41,781;38,463901;-14,88412;35,046028;35,456666;45,042599;29,711125;61,144463;34,60173
18/09/2020 17:52:42,781;38,463747;-14,883057;35,049572;35,455741;44,939713;29,659686;61,195905;34,653176
18/09/2020 17:52:43,781;38,46498;-14,882906;35,054349;35,457437;44,991156;29,762564;61,453117;34,60173
18/09/2020 17:52:44,781;38,463592;-14,883513;35,056352;35,457128;44,785383;29,659686;61,607444;34,60173
18/09/2020 17:52:45,781;38,462975;-14,883968;35,06005;35,459286;44,836826;29,659686;62,018982;34,653176
18/09/2020 17:52:46,781;38,463901;-14,884879;35,06159;35,46283;44,836826;29,608247;62,070424;34,653176
18/09/2020 17:52:47,781;38,463284;-14,881539;35,063748;35,47254;44,785383;29,762564;62,070424;34,550284
18/09/2020 17:52:48,781;38,462667;-14,882602;35,06421;35,479166;44,836826;29,659686;62,173309;34,550284
18/09/2020 17:52:49,781;38,46313;-14,883513;35,064056;35,486256;44,88827;29,711125;62,173309;34,550284
18/09/2020 17:52:50,781;38,463284;-14,882602;35,063439;35,490571;44,73394;29,659686;62,018982;34,550284
18/09/2020 17:52:51,781;38,465597;-14,879261;35,062823;35,493961;44,682497;29,762564;61,864655;34,60173
18/09/2020 17:52:52,782;38,465443;-14,879717;35,060512;35,503516;44,88827;29,711125;61,96754;34,550284
18/09/2020 17:52:53,781;38,465135;-14,879261;35,059433;35,508756;44,785383;29,659686;61,813213;34,653176
18/09/2020 17:52:54,781;38,465752;-14,878502;35,058201;35,512147;44,88827;29,762564;61,76177;34,704623
18/09/2020 17:52:55,781;38,468219;-14,878806;35,058509;35,514613;44,785383;29,711125;61,710328;34,653176
18/09/2020 17:52:56,781;38,468991;-14,876073;35,054503;35,516154;44,836826;29,711125;61,813213;34,653176
18/09/2020 17:52:57,781;38,469762;-14,874858;35,0525;35,51677;44,836826;29,711125;61,76177;34,704623
18/09/2020 17:52:58,781;38,471304;-14,87501;35,052192;35,514304;44,682497;29,762564;61,864655;34,653176
18/09/2020 17:52:59,781;38,471304;-14,875617;35,049418;35,51338;44,73394;29,659686;61,96754;34,704623
18/09/2020 17:53:00,781;38,473001;-14,884272;35,046182;35,511068;44,785383;29,762564;61,96754;34,653176
18/09/2020 17:53:01,781;38,474543;-14,882754;35,044025;35,510452;44,88827;29,659686;62,224751;34,704623
18/09/2020 17:53:02,781;38,473464;-14,88245;35,044488;35,51153;44,836826;29,711125;62,379078;34,653176
18/09/2020 17:53:03,781;38,474235;-14,882146;35,045258;35,511685;44,836826;29,762564;62,379078;34,60173
18/09/2020 17:53:04,781;38,476394;-14,881995;35,048031;35,515229;44,836826;29,659686;62,327636;34,653176
18/09/2020 17:53:05,781;38,475623;-14,882298;35,049418;35,514613;44,73394;29,762564;62,121867;34,550284
18/09/2020 17:53:06,781;38,477011;-14,881084;35,050497;35,515846;44,73394;29,659686;62,018982;34,60173
18/09/2020 17:53:07,781;38,476703;-14,881387;35,052808;35,515537;44,57961;29,865442;61,916097;34,704623
18/09/2020 17:53:08,781;38,477011;-14,879869;35,056044;35,517541;44,57961;29,659686;61,607444;34,653176
18/09/2020 17:53:09,781;38,47732;-14,880476;35,061282;35,520469;44,476724;29,762564;61,76177;34,756069
18/09/2020 17:53:10,781;38,477165;-14,879869;35,062515;35,52124;44,373837;29,659686;61,658886;34,653176
18/09/2020 17:53:11,781;38,47917;-14,880021;35,064364;35,523243;44,476724;29,711125;61,658886;34,756069
18/09/2020 17:53:12,781;38,478399;-14,879717;35,066675;35,524476;44,373837;29,711125;61,556001;34,807515
18/09/2020 17:53:13,781;38,478245;-14,87911;35,07176;35,524476;44,425281;29,762564;61,710328;34,704623
18/09/2020 17:53:14,781;38,479942;-14,880932;35,073301;35,524014;44,476724;29,762564;61,76177;34,653176
18/09/2020 17:53:15,781;38,479787;-14,879717;35,074841;35,526634;44,373837;29,711125;62,070424;34,653176
18/09/2020 17:53:16,781;38,479942;-14,879565;35,074379;35,528483;44,476724;29,711125;62,173309;34,60173
18/09/2020 17:53:17,781;38,480713;-14,880628;35,074225;35,532182;44,528167;29,608247;62,173309;34,704623
18/09/2020 17:53:18,781;38,480867;-14,879717;35,072068;35,534802;44,528167;29,711125;62,224751;34,704623
18/09/2020 17:53:19,781;38,481947;-14,878502;35,071144;35,533261;44,528167;29,608247;62,224751;34,653176
18/09/2020 17:53:20,781;38,480713;-14,878199;35,067446;35,532644;44,425281;29,814003;62,379078;34,704623
18/09/2020 17:53:21,781;38,481021;-14,878654;35,0676;35,531565;44,373837;29,711125;62,121867;34,550284
18/09/2020 17:53:22,781;38,482872;-14,878654;35,058509;35,530178;44,373837;29,762564;62,121867;34,60173
18/09/2020 17:53:23,781;38,481175;-14,878958;35,053732;35,524476;44,322394;29,659686;62,121867;34,704623
18/09/2020 17:53:24,781;38,48133;-14,878654;35,051729;35,517387;44,322394;29,762564;61,96754;34,704623
18/09/2020 17:53:25,781;38,481484;-14,879565;35,048648;35,509989;44,425281;29,762564;61,916097;34,653176
18/09/2020 17:53:27,003;38,481947;-14,881084;35,044796;35,495348;44,631054;29,711125;61,864655;34,60173
18/09/2020 17:53:27,831;38,481175;-14,881084;35,044025;35,489954;44,57961;29,659686;61,96754;34,756069
18/09/2020 17:53:28,781;38,481484;-14,882146;35,042793;35,485331;44,528167;29,762564;61,916097;34,704623
18/09/2020 17:53:29,781;38,481792;-14,881691;35,043717;35,479012;44,528167;29,762564;61,916097;34,704623
18/09/2020 17:53:30,782;38,483335;-14,883665;35,043255;35,474851;44,476724;29,814003;61,864655;34,653176
18/09/2020 17:53:31,781;38,483181;-14,880628;35,042639;35,473927;44,476724;29,762564;61,916097;34,756069
18/09/2020 17:53:32,781;38,483798;-14,882602;35,041714;35,474851;44,476724;30,019759;61,96754;34,704623
18/09/2020 17:53:33,781;38,482872;-14,881995;35,039711;35,47593;44,476724;29,762564;61,864655;34,653176
18/09/2020 17:53:34,782;38,485494;-14,879261;35,038324;35,479012;44,57961;29,711125;61,710328;34,756069
18/09/2020 17:53:35,781;38,486728;-14,882754;35,037092;35,481478;44,57961;29,762564;61,710328;34,653176
18/09/2020 17:53:36,781;38,488271;-14,880476;35,035705;35,481786;44,57961;29,711125;61,504559;34,653176
18/09/2020 17:53:37,781;38,487962;-14,880324;35,034472;35,481324;44,476724;29,711125;61,401674;34,704623
18/09/2020 17:53:38,781;38,489967;-14,878958;35,033702;35,479321;44,631054;29,762564;61,144463;34,653176
18/09/2020 17:53:39,781;38,491355;-14,87668;35,032315;35,476084;44,528167;29,762564;61,247347;34,704623
18/09/2020 17:53:40,781;38,492589;-14,877743;35,031391;35,475468;44,528167;29,711125;61,350232;34,756069
18/09/2020 17:53:41,781;38,493823;-14,879261;35,029234;35,477625;44,57961;29,711125;61,350232;34,704623
18/09/2020 17:53:42,782;38,493823;-14,877136;35,028463;35,477163;44,528167;29,711125;61,658886;34,756069
18/09/2020 17:53:43,781;38,494594;-14,875921;35,028926;35,476855;44,476724;29,762564;61,29879;34,756069
18/09/2020 17:53:44,781;38,495674;-14,877591;35,028772;35,47593;44,57961;29,762564;61,76177;34,704623
18/09/2020 17:53:45,781;38,495674;-14,875921;35,02985;35,475314;44,528167;29,711125;61,710328;34,756069
18/09/2020 17:53:46,781;38,495983;-14,876832;35,031853;35,475622;44,528167;29,814003;61,710328;34,807515
18/09/2020 17:53:47,781;38,495983;-14,875617;35,035089;35,474235;44,425281;29,711125;61,76177;34,756069
18/09/2020 17:53:48,781;38,497371;-14,874706;35,0374;35,47254;44,425281;29,762564;61,76177;34,704623
18/09/2020 17:53:49,781;38,497525;-14,874858;35,039249;35,470228;44,476724;29,711125;61,658886;34,704623
18/09/2020 17:53:50,781;38,497988;-14,874555;35,04156;35,468224;44,73394;29,762564;61,76177;34,704623
18/09/2020 17:53:51,781;38,501381;-14,875769;35,047261;35,466221;44,425281;29,762564;61,658886;34,704623
18/09/2020 17:53:52,781;38,497371;-14,877136;35,047415;35,463447;44,476724;29,762564;61,607444;34,704623
18/09/2020 17:53:53,781;38,499839;-14,875921;35,049572;35,463139;44,425281;29,659686;61,710328;34,807515
18/09/2020 17:53:54,781;38,500147;-14,874706;35,04911;35,460673;44,528167;29,814003;61,710328;34,704623
18/09/2020 17:53:55,781;38,49953;-14,875617;35,048494;35,461443;44,57961;29,762564;61,813213;34,756069
18/09/2020 17:53:56,781;38,499376;-14,876528;35,049418;35,462368;44,425281;29,711125;61,556001;34,807515
18/09/2020 17:53:57,781;38,497679;-14,874858;35,048648;35,46206;44,425281;29,814003;61,401674;34,807515
18/09/2020 17:53:58,781;38,499222;-14,876225;35,048031;35,461598;44,373837;29,814003;61,350232;34,756069
18/09/2020 17:53:59,781;38,498142;-14,879565;35,046799;35,460056;44,425281;29,762564;61,29879;34,756069
18/09/2020 17:54:00,781;38,496291;-14,880173;35,045104;35,459132;44,322394;29,659686;61,401674;34,756069
18/09/2020 17:54:01,781;38,495211;-14,880476;35,044796;35,458978;44,476724;29,762564;61,453117;34,704623
18/09/2020 17:54:02,781;38,494594;-14,881387;35,045104;35,458669;44,373837;29,762564;61,504559;34,704623
18/09/2020 17:54:03,781;38,493823;-14,881235;35,046799;35,457899;44,476724;29,659686;61,453117;34,704623
18/09/2020 17:54:04,781;38,492281;-14,883513;35,04911;35,459132;44,373837;29,762564;61,556001;34,756069
18/09/2020 17:54:05,781;38,492743;-14,885942;35,04911;35,461135;44,425281;29,762564;61,556001;34,704623
18/09/2020 17:54:06,781;38,490584;-14,885183;35,050497;35,460827;44,322394;29,711125;61,607444;34,756069
18/09/2020 17:54:07,781;38,489813;-14,885183;35,052346;35,463909;44,425281;29,762564;61,658886;34,704623
18/09/2020 17:54:08,781;38,488116;-14,88989;35,056968;35,474543;44,425281;29,762564;61,658886;34,704623
18/09/2020 17:54:09,781;38,486882;-14,88822;35,06005;35,481016;44,476724;29,814003;61,556001;34,756069
18/09/2020 17:54:10,781;38,486574;-14,891105;35,060974;35,484406;44,425281;29,711125;61,556001;34,756069
18/09/2020 17:54:11,781;38,485031;-14,890953;35,062823;35,489184;44,425281;29,865442;61,658886;34,756069
18/09/2020 17:54:12,781;38,483181;-14,891105;35,065443;35,495965;44,373837;29,762564;61,607444;34,704623
18/09/2020 17:54:13,781;38,48133;-14,89323;35,069449;35,505058;44,425281;29,659686;61,504559;34,756069
18/09/2020 17:54:14,781;38,479942;-14,893686;35,071144;35,508294;44,322394;29,711125;61,504559;34,653176
18/09/2020 17:54:15,781;38,479325;-14,896875;35,074071;35,511376;44,425281;29,762564;61,556001;34,756069
18/09/2020 17:54:16,781;38,478862;-14,896723;35,073147;35,514921;44,425281;29,762564;61,556001;34,704623
18/09/2020 17:54:17,781;38,476548;-14,896723;35,077307;35,523089;44,476724;29,814003;61,504559;34,704623
18/09/2020 17:54:18,781;38,475469;-14,898848;35,078077;35,526634;44,57961;29,814003;61,401674;34,756069
18/09/2020 17:54:19,781;38,474389;-14,900974;35,079464;35,530641;44,57961;29,814003;61,504559;34,807515
18/09/2020 17:54:20,781;38,473309;-14,900822;35,079464;35,537114;44,373837;29,762564;61,350232;34,704623
18/09/2020 17:54:21,781;38,470225;-14,901733;35,079464;35,547748;44,425281;29,814003;61,29879;34,807515
18/09/2020 17:54:22,781;38,470379;-14,90477;35,081005;35,550368;44,373837;29,762564;61,453117;34,807515
18/09/2020 17:54:23,781;38,468374;-14,905985;35,078539;35,555608;44,373837;29,711125;61,453117;34,756069
18/09/2020 17:54:24,781;38,467602;-14,906744;35,078077;35,560231;44,373837;29,865442;61,453117;34,756069
18/09/2020 17:54:25,781;38,465906;-14,909021;35,075766;35,565163;44,322394;29,659686;61,504559;34,756069
18/09/2020 17:54:26,781;38,465443;-14,909173;35,074996;35,566242;44,425281;29,762564;61,401674;34,756069
18/09/2020 17:54:27,781;38,465135;-14,909629;35,072068;35,568245;44,373837;29,711125;61,401674;34,807515
18/09/2020 17:54:28,781;38,464209;-14,908414;35,070065;35,566858;44,631054;29,762564;61,401674;34,756069
18/09/2020 17:54:29,781;38,464826;-14,909781;35,069757;35,568708;44,528167;29,762564;61,401674;34,704623
18/09/2020 17:54:30,781;38,464826;-14,909933;35,063748;35,573639;44,476724;29,762564;61,401674;34,704623
18/09/2020 17:54:31,781;38,465752;-14,909477;35,062053;35,574872;44,322394;29,711125;61,401674;34,807515
18/09/2020 17:54:32,781;38,465443;-14,910084;35,057738;35,575335;44,528167;29,762564;61,453117;34,807515
18/09/2020 17:54:33,781;38,465906;-14,908414;35,055119;35,575181;44,476724;29,762564;61,453117;34,756069
18/09/2020 17:54:34,782;38,466523;-14,909781;35,048648;35,573177;44,425281;29,762564;61,453117;34,858961
18/09/2020 17:54:35,781;38,468219;-14,907503;35,046799;35,571482;44,373837;29,762564;61,658886;34,858961
18/09/2020 17:54:36,781;38,468528;-14,904315;35,045566;35,572406;44,270951;29,814003;61,710328;34,858961
18/09/2020 17:54:37,781;38,469453;-14,906592;35,043409;35,57441;44,373837;29,762564;61,864655;34,807515
18/09/2020 17:54:38,781;38,468836;-14,904922;35,044796;35,586123;44,219508;29,814003;61,710328;34,756069
18/09/2020 17:54:39,781;38,469145;-14,902341;35,045104;35,589359;44,373837;29,814003;61,76177;34,807515
18/09/2020 17:54:40,781;38,468065;-14,903859;35,048648;35,593983;44,425281;29,762564;61,607444;34,756069
18/09/2020 17:54:41,781;38,468682;-14,905074;35,050189;35,596911;44,373837;30,019759;61,453117;34,807515
18/09/2020 17:54:42,781;38,470533;-14,903859;35,052192;35,600148;44,425281;29,762564;61,401674;34,756069
18/09/2020 17:54:43,782;38,469608;-14,903404;35,055119;35,601072;44,373837;29,762564;61,504559;34,858961
18/09/2020 17:54:44,781;38,469299;-14,902796;35,056198;35,600918;44,373837;29,865442;61,401674;34,807515
18/09/2020 17:54:45,781;38,468991;-14,902189;35,056814;35,603384;44,322394;29,762564;61,350232;34,653176
18/09/2020 17:54:46,781;38,468991;-14,901733;35,057738;35,603847;44,013735;29,762564;61,401674;34,910407
18/09/2020 17:54:47,781;38,470225;-14,902493;35,05743;35,603692;44,168065;29,814003;61,453117;34,910407
18/09/2020 17:54:48,781;38,471304;-14,902796;35,057738;35,604001;44,168065;29,711125;61,401674;34,858961
18/09/2020 17:54:49,781;38,470687;-14,902644;35,059433;35,605542;44,168065;29,814003;61,401674;34,858961
18/09/2020 17:54:50,782;38,469145;-14,903404;35,060204;35,606929;43,962292;29,865442;61,504559;34,858961
18/09/2020 17:54:51,781;38,468374;-14,904163;35,063748;35,610782;43,962292;29,814003;61,350232;34,858961
18/09/2020 17:54:52,781;38,468528;-14,904618;35,065134;35,611398;43,910848;29,711125;61,29879;34,807515
18/09/2020 17:54:53,781;38,466986;-14,904618;35,066059;35,611861;43,962292;29,814003;61,041578;34,858961
18/09/2020 17:54:54,781;38,46714;-14,904618;35,066675;35,615714;43,962292;29,814003;60,938694;34,807515
18/09/2020 17:54:55,781;38,465289;-14,904922;35,066983;35,618488;43,962292;29,814003;60,887251;34,807515
18/09/2020 17:54:56,781;38,465752;-14,905377;35,066983;35,619259;44,013735;29,865442;60,578597;34,704623
18/09/2020 17:54:57,781;38,465289;-14,905985;35,067446;35,619413;43,962292;29,762564;60,527155;34,807515
18/09/2020 17:54:58,781;38,465289;-14,907655;35,068986;35,618026;43,962292;29,762564;60,42427;34,807515
18/09/2020 17:54:59,781;38,465443;-14,907199;35,068678;35,616793;43,962292;29,762564;60,372828;34,858961
18/09/2020 17:55:00,781;38,464672;-14,907807;35,06914;35,613094;44,013735;29,865442;60,42427;34,807515
18/09/2020 17:55:01,781;38,464363;-14,908262;35,069449;35,611707;43,705076;29,711125;60,527155;34,807515
18/09/2020 17:55:02,781;38,464055;-14,90887;35,070681;35,611553;43,910848;29,814003;60,63004;34,807515
18/09/2020 17:55:03,781;38,46313;-14,907655;35,070835;35,61294;43,807962;29,762564;60,681482;34,858961
18/09/2020 17:55:04,781;38,463901;-14,908414;35,074379;35,614018;43,859405;29,814003;60,887251;34,858961
18/09/2020 17:55:05,781;38,464055;-14,90644;35,076999;35,616793;43,807962;29,762564;60,887251;34,910407
18/09/2020 17:55:06,781;38,462667;-14,907959;35,078385;35,620954;43,910848;29,814003;60,887251;34,858961
18/09/2020 17:55:07,781;38,463592;-14,906896;35,081313;35,623728;43,859405;29,814003;60,835809;34,910407
18/09/2020 17:55:08,781;38,461896;-14,907959;35,085935;35,631896;43,807962;29,814003;60,938694;34,807515
18/09/2020 17:55:09,781;38,462513;-14,906592;35,089941;35,635133;43,910848;29,762564;60,732924;34,807515
18/09/2020 17:55:10,781;38,459582;-14,905529;35,093948;35,638832;44,013735;29,814003;60,681482;34,807515
18/09/2020 17:55:11,781;38,460353;-14,906592;35,095488;35,643455;44,013735;29,865442;60,835809;34,807515
18/09/2020 17:55:12,781;38,459274;-14,907807;35,103192;35,651778;44,065178;29,865442;60,990136;34,807515
18/09/2020 17:55:13,781;38,457577;-14,908414;35,104425;35,655477;43,962292;29,762564;61,09302;34,858961
18/09/2020 17:55:14,781;38,457114;-14,908718;35,108431;35,660101;43,910848;29,814003;61,247347;34,807515
18/09/2020 17:55:15,781;38,457577;-14,907048;35,110588;35,665495;44,065178;29,916881;61,247347;34,807515
18/09/2020 17:55:16,781;38,45588;-14,909021;35,1129;35,668731;43,910848;29,762564;61,350232;34,858961
18/09/2020 17:55:17,781;38,455418;-14,90811;35,119063;35,672276;44,065178;30,174076;61,144463;34,756069
18/09/2020 17:55:18,781;38,456189;-14,907503;35,122607;35,67166;43,859405;29,814003;61,195905;34,961853
18/09/2020 17:55:19,781;38,456497;-14,909173;35,125535;35,670427;43,859405;29,96832;61,195905;34,910407
18/09/2020 17:55:20,781;38,45588;-14,907807;35,12877;35,668885;43,807962;29,711125;61,144463;34,858961
18/09/2020 17:55:21,781;38,456035;-14,909325;35,133547;35,667344;43,859405;29,916881;61,195905;34,858961
18/09/2020 17:55:22,781;38,456652;-14,909477;35,13632;35,666111;43,859405;29,814003;61,144463;34,910407
18/09/2020 17:55:23,781;38,456035;-14,910084;35,136937;35,663491;43,962292;29,865442;61,195905;34,910407
18/09/2020 17:55:24,781;38,456343;-14,909933;35,139556;35,66457;43,756519;29,814003;60,938694;34,910407
18/09/2020 17:55:25,781;38,455109;-14,91054;35,141251;35,666882;43,653632;29,762564;61,041578;34,910407
18/09/2020 17:55:26,781;38,456343;-14,912514;35,141867;35,669348;43,756519;29,814003;60,887251;34,756069
18/09/2020 17:55:27,781;38,453567;-14,913425;35,140943;35,671351;43,653632;29,865442;60,681482;34,756069
18/09/2020 17:55:28,781;38,452333;-14,915095;35,140481;35,673047;43,705076;29,814003;60,732924;34,756069
18/09/2020 17:55:29,781;38,449711;-14,916461;35,141405;35,674434;43,653632;29,711125;60,681482;34,858961
18/09/2020 17:55:30,781;38,448785;-14,918435;35,140327;35,676746;43,756519;29,814003;60,681482;34,858961
18/09/2020 17:55:31,781;38,447706;-14,917524;35,140327;35,678903;43,705076;29,865442;60,63004;34,910407
18/09/2020 17:55:32,781;38,446318;-14,922383;35,141867;35,681369;43,705076;29,814003;60,218501;34,858961
18/09/2020 17:55:33,781;38,445084;-14,922383;35,144333;35,681678;43,705076;29,762564;60,321386;34,910407
18/09/2020 17:55:34,781;38,443387;-14,926179;35,152191;35,686455;43,705076;29,865442;60,012732;34,858961
18/09/2020 17:55:35,781;38,441845;-14,929216;35,154656;35,685377;43,653632;29,865442;59,909847;34,858961
18/09/2020 17:55:36,781;38,441074;-14,926938;35,156197;35,686301;43,653632;29,814003;59,806963;34,910407
18/09/2020 17:55:37,781;38,440148;-14,927242;35,158354;35,686918;43,756519;29,762564;59,601193;34,807515
18/09/2020 17:55:38,781;38,440457;-14,927394;35,161898;35,687226;43,653632;30,122637;59,549751;34,858961
18/09/2020 17:55:39,781;38,441999;-14,928305;35,163902;35,68661;43,807962;29,762564;59,549751;34,807515
18/09/2020 17:55:40,782;38,441845;-14,928001;35,164518;35,686455;43,807962;29,814003;59,704078;34,858961
18/09/2020 17:55:41,781;38,441536;-14,927394;35,164826;35,686455;43,705076;29,762564;59,704078;34,807515
18/09/2020 17:55:42,781;38,439223;-14,928305;35,167137;35,686764;43,807962;29,762564;59,96129;34,807515
18/09/2020 17:55:43,781;38,441228;-14,928456;35,166059;35,689384;43,910848;29,762564;59,96129;34,858961
18/09/2020 17:55:44,781;38,439994;-14,929064;35,166829;35,687534;43,962292;29,762564;60,115617;34,858961
18/09/2020 17:55:45,781;38,440611;-14,931645;35,165596;35,687072;43,962292;29,814003;60,321386;34,858961
18/09/2020 17:55:46,781;38,440148;-14,931493;35,163902;35,688921;43,859405;29,762564;60,269943;34,858961
18/09/2020 17:55:47,781;38,43984;-14,931645;35,163439;35,68923;43,859405;29,814003;60,42427;34,807515
18/09/2020 17:55:48,781;38,43984;-14,932556;35,161898;35,689384;44,013735;29,762564;60,63004;34,910407
18/09/2020 17:55:49,781;38,438451;-14,9321;35,161282;35,68923;44,065178;29,814003;60,63004;34,858961
18/09/2020 17:55:50,781;38,439377;-14,931189;35,159125;35,68661;43,962292;29,762564;60,527155;34,910407
18/09/2020 17:55:51,781;38,437835;-14,932708;35,156505;35,68661;44,065178;29,865442;60,578597;34,910407
18/09/2020 17:55:52,781;38,437526;-14,932708;35,154502;35,688151;43,910848;29,814003;60,578597;34,807515
18/09/2020 17:55:53,781;38,435675;-14,931949;35,152653;35,688151;43,962292;29,814003;60,527155;34,858961
18/09/2020 17:55:54,782;38,435984;-14,934378;35,154348;35,692466;43,910848;29,711125;60,527155;34,910407
18/09/2020 17:55:55,781;38,43367;-14,9321;35,152807;35,693237;43,962292;29,916881;60,63004;34,910407
18/09/2020 17:55:56,781;38,434596;-14,933619;35,151112;35,694778;44,065178;29,762564;60,578597;34,961853
18/09/2020 17:55:57,781;38,434287;-14,933923;35,150188;35,695086;43,962292;29,814003;60,527155;34,858961
18/09/2020 17:55:58,781;38,43259;-14,931949;35,148031;35,69447;44,168065;29,814003;60,681482;34,910407
18/09/2020 17:55:59,781;38,432899;-14,933619;35,144949;35,691696;43,962292;29,762564;60,732924;34,910407
18/09/2020 17:56:00,781;38,431048;-14,933619;35,142484;35,693083;44,116621;29,762564;60,681482;34,910407
18/09/2020 17:56:01,781;38,432282;-14,933771;35,141097;35,692004;44,168065;29,814003;60,578597;34,910407
18/09/2020 17:56:02,781;38,429814;-14,934834;35,137707;35,690771;44,168065;29,865442;60,63004;34,858961
18/09/2020 17:56:03,781;38,431202;-14,933315;35,13632;35,689076;44,065178;29,659686;60,835809;34,961853
18/09/2020 17:56:04,781;38,431202;-14,932708;35,136166;35,683527;44,116621;29,814003;60,732924;34,756069
18/09/2020 17:56:05,781;38,430123;-14,933012;35,137707;35,680445;44,116621;29,814003;60,732924;34,910407
18/09/2020 17:56:06,781;38,428889;-14,934226;35,138015;35,679212;44,116621;29,865442;60,784367;34,858961
18/09/2020 17:56:07,781;38,429968;-14,935593;35,137861;35,675359;44,116621;29,865442;60,887251;34,910407
18/09/2020 17:56:08,781;38,430123;-14,933315;35,140172;35,66719;43,859405;29,814003;60,732924;34,858961
18/09/2020 17:56:09,781;38,43074;-14,933923;35,140789;35,661642;43,962292;29,814003;60,681482;34,807515
18/09/2020 17:56:10,781;38,430277;-14,934682;35,142638;35,65933;44,013735;29,865442;60,681482;34,910407
18/09/2020 17:56:11,781;38,42966;-14,935289;35,145257;35,657018;43,910848;29,814003;60,681482;34,858961
18/09/2020 17:56:12,781;38,428272;-14,935745;35,146644;35,651316;43,756519;29,814003;60,732924;34,910407
18/09/2020 17:56:13,781;38,427809;-14,937567;35,146336;35,650853;43,859405;29,865442;60,475713;34,858961
18/09/2020 17:56:14,781;38,426267;-14,939844;35,147569;35,648541;43,807962;29,814003;60,527155;34,858961
18/09/2020 17:56:15,781;38,425958;-14,941059;35,147106;35,649158;43,756519;29,814003;60,578597;34,910407
18/09/2020 17:56:16,781;38,422719;-14,942425;35,148493;35,643455;43,807962;29,814003;60,42427;34,858961
18/09/2020 17:56:17,781;38,422565;-14,945158;35,147877;35,640527;43,807962;29,865442;60,42427;34,910407
18/09/2020 17:56:18,781;38,421794;-14,945006;35,145103;35,635749;43,807962;29,762564;60,475713;34,910407
18/09/2020 17:56:19,781;38,42164;-14,946373;35,144949;35,631742;43,859405;29,865442;60,42427;34,858961
18/09/2020 17:56:20,781;38,421485;-14,947284;35,142484;35,62866;43,705076;29,814003;60,527155;34,961853
18/09/2020 17:56:21,781;38,419635;-14,948954;35,136629;35,625577;43,756519;29,814003;60,321386;34,910407
18/09/2020 17:56:22,781;38,420097;-14,947891;35,133855;35,626656;43,653632;29,865442;60,372828;34,961853
18/09/2020 17:56:23,781;38,419326;-14,94941;35,129695;35,627581;43,499303;29,865442;60,372828;34,910407
18/09/2020 17:56:24,781;38,418401;-14,950017;35,12538;35,630509;43,550746;29,865442;60,321386;34,910407
18/09/2020 17:56:25,781;38,419018;-14,950472;35,121528;35,635133;43,499303;29,916881;60,064174;34,910407
18/09/2020 17:56:26,781;38,419172;-14,94865;35,119525;35,637136;43,653632;29,916881;59,806963;34,961853
18/09/2020 17:56:27,781;38,418709;-14,950928;35,117214;35,640065;43,447859;29,865442;59,806963;34,858961
18/09/2020 17:56:28,781;38,418709;-14,950017;35,115365;35,644072;43,396416;29,865442;59,498309;34,858961
18/09/2020 17:56:29,781;38,420252;-14,948954;35,111821;35,64885;43,447859;29,762564;59,498309;34,858961
18/09/2020 17:56:30,781;38,419943;-14,949713;35,112283;35,648696;43,602189;29,865442;59,601193;34,961853
18/09/2020 17:56:31,781;38,420406;-14,949561;35,111821;35,645767;43,344973;29,814003;59,858405;34,858961
18/09/2020 17:56:32,781;38,421331;-14,949865;35,108585;35,642839;43,499303;29,865442;59,75552;34,910407
18/09/2020 17:56:33,781;38,421948;-14,946828;35,104425;35,640835;43,344973;29,762564;60,372828;34,961853
18/09/2020 17:56:34,781;38,422102;-14,946525;35,101498;35,639602;43,396416;29,814003;60,527155;35,013299
18/09/2020 17:56:35,781;38,422411;-14,94698;35,099495;35,638061;43,550746;29,865442;60,732924;35,013299
18/09/2020 17:56:36,781;38,423336;-14,946373;35,095642;35,639294;43,190643;29,814003;60,887251;34,961853
18/09/2020 17:56:37,781;38,42457;-14,943792;35,091944;35,641914;43,242087;29,814003;60,835809;34,910407
18/09/2020 17:56:38,781;38,424724;-14,944095;35,085165;35,648387;43,190643;29,865442;60,887251;34,961853
18/09/2020 17:56:39,782;38,424107;-14,944551;35,081775;35,651778;43,190643;29,762564;60,835809;35,064745
