Time;Tempo de processo;PT100 1 [ºC];PT100 2 [ºC];PT100 3 [ºC];PT100 4 [ºC];Umidade 1 [%];Temp. TH 1 [ºC];Umidade 2 [%];Temp. TH 2 [ºC];
15:50:35;33,32;40,841252;23,277736;46,8272;45,813628;31,976021;30,071198;41,956481;39,180433;
15:50:36;33,33;40,841252;23,277275;46,839879;45,828624;31,976021;30,122637;41,905039;39,180433;
15:50:37;33,35;40,840944;23,276507;46,85163;45,840373;32,233238;30,122637;41,802154;39,128987;
15:50:38;33,37;40,842487;23,276354;46,865392;45,85645;32,181794;30,122637;42,007923;39,283325;
15:50:39;33,38;40,841098;23,274972;46,89307;45,88505;32,284681;30,019759;41,69927;39,283325;
15:50:40;33,40;40,841252;23,272361;46,90776;45,897263;32,233238;30,071198;41,750712;39,180433;
15:50:41;33,42;40,839246;23,272361;46,921831;45,91164;32,233238;30,019759;41,802154;39,334772;
15:50:42;33,43;40,839246;23,2719;46,934974;45,924163;32,284681;30,122637;41,802154;39,283325;
15:50:43;33,45;40,837857;23,269136;46,962189;45,951372;32,130351;30,071198;41,544943;39,283325;
15:50:44;33,47;40,837239;23,267908;46,976879;45,965749;32,181794;30,071198;41,596385;39,334772;
15:50:45;33,48;40,833998;23,267447;46,992651;45,9809;32,233238;30,122637;41,647827;39,386218;
15:50:46;33,50;40,833998;23,267294;47,005176;45,994504;32,181794;30,122637;41,69927;39,386218;
15:50:47;33,52;40,832455;23,266065;47,034093;46,024342;32,233238;30,122637;41,596385;39,283325;
15:50:48;33,53;40,832146;23,264837;47,045999;46,036246;32,027465;30,071198;41,4935;39,386218;
15:50:49;33,55;40,832146;23,264069;47,058215;46,048924;31,976021;30,122637;41,339173;39,334772;
15:50:50;33,57;40,829831;23,263301;47,071823;46,062065;32,078908;30,225515;41,287731;39,334772;
15:50:51;33,58;40,830448;23,261765;47,091307;46,086028;32,027465;30,122637;41,287731;39,334772;
15:50:52;33,60;40,829059;23,261612;47,105689;46,098706;32,078908;30,019759;41,339173;39,437664;
15:50:53;33,62;40,828596;23,26284;47,118369;46,112002;31,976021;30,071198;41,287731;39,386218;
15:50:54;33,63;40,828905;23,262994;47,132286;46,124061;32,130351;30,122637;41,133404;39,437664;
15:50:55;33,65;40,830448;23,263608;47,144657;46,134883;32,078908;30,071198;41,236289;39,48911;
15:50:56;33,67;40,831992;23,264069;47,172183;46,15761;32,027465;30,019759;41,184846;39,437664;
15:50:57;33,68;40,833226;23,264376;47,183781;46,168897;31,976021;29,96832;40,979077;39,48911;
15:50:58;33,70;40,831992;23,266526;47,196152;46,180956;32,078908;30,071198;41,184846;39,540556;
15:50:59;33,72;40,83477;23,266679;47,207596;46,191005;32,027465;30,122637;41,03052;39,540556;
15:51:00;33,73;40,834461;23,267294;47,232802;46,213578;31,976021;30,071198;40,927635;39,437664;
15:51:01;33,75;40,835078;23,268522;47,245328;46,226875;31,924578;30,019759;40,979077;39,48911;
15:51:02;33,77;40,835233;23,268368;47,258009;46,238625;31,924578;30,122637;41,236289;39,592002;
15:51:03;33,78;40,836313;23,26975;47,26868;46,248984;31,924578;30,225515;41,03052;39,334772;
15:51:04;33,80;40,83832;23,272361;47,290794;46,267383;31,821692;30,122637;40,82475;39,540556;
15:51:05;33,82;40,841098;23,273282;47,302392;46,276196;31,718805;30,019759;40,927635;39,643448;
15:51:06;33,83;40,840481;23,275125;47,314609;46,284545;31,770249;30,071198;40,876193;39,643448;
15:51:07;33,85;40,842024;23,27405;47,326208;46,293821;31,770249;30,122637;40,82475;39,540556;
15:51:08;33,87;40,842642;23,278657;47,337806;46,303562;31,821692;30,225515;40,876193;39,592002;
15:51:09;33,88;40,845574;23,281268;47,363787;46,327682;31,770249;30,174076;40,773308;39,643448;
15:51:10;33,90;40,846963;23,283725;47,377551;46,340979;31,718805;30,174076;40,773308;39,643448;
15:51:11;33,92;40,848815;23,283417;47,391469;46,355976;31,821692;30,122637;40,721866;39,643448;
15:51:12;33,93;40,84897;23,285414;47,401522;46,369583;31,873135;30,225515;40,773308;39,592002;
15:51:13;33,95;40,852674;23,288024;47,426575;46,39695;31,770249;30,174076;40,618981;39,643448;
15:51:14;33,97;40,854989;23,28956;47,438793;46,409628;31,718805;30,122637;40,721866;39,592002;
15:51:15;33,98;40,856533;23,29217;47,447917;46,4254;31,718805;30,225515;40,773308;39,694894;
15:51:16;34,00;40,859311;23,292938;47,461063;46,436996;31,770249;30,174076;40,670423;39,74634;
15:51:17;34,02;40,860237;23,297392;47,482559;46,467765;31,770249;30,122637;40,567539;39,643448;
15:51:18;34,03;40,863633;23,29862;47,492303;46,483691;31,821692;30,071198;40,670423;39,643448;
15:51:19;34,05;40,864405;23,299695;47,504366;46,5007;31,873135;30,122637;40,464654;39,694894;
15:51:20;34,07;40,866566;23,300463;47,516893;46,515389;31,976021;30,174076;40,464654;39,694894;
15:51:21;34,08;40,868109;23,302306;47,538699;46,550489;32,130351;30,225515;40,413212;39,74634;
15:51:22;34,10;40,86672;23,301691;47,547824;46,56858;32,181794;30,225515;40,516096;39,797786;
15:51:23;34,12;40,870116;23,304148;47,560661;46,584661;32,078908;30,174076;40,464654;39,797786;
15:51:24;34,13;40,868881;23,303227;47,571641;46,599969;32,027465;30,122637;40,413212;39,797786;
15:51:25;34,15;40,86919;23,304302;47,582158;46,613576;32,078908;30,174076;40,310327;39,797786;
15:51:26;34,17;40,869344;23,301845;47,603501;46,640791;32,078908;30,122637;40,258885;39,849233;
15:51:27;34,18;40,870733;23,304148;47,614327;46,653006;31,873135;30,122637;40,258885;39,797786;
15:51:28;34,20;40,869961;23,304609;47,627164;46,664758;31,821692;30,174076;40,258885;39,900679;
15:51:29;34,22;40,870733;23,302459;47,642476;46,678984;31,873135;30,174076;40,207443;39,900679;
15:51:30;34,23;40,868881;23,300924;47,6632;46,700942;31,873135;30,225515;40,258885;39,952125;
15:51:31;34,25;40,868881;23,299388;47,675728;46,709447;31,924578;30,225515;40,053116;39,849233;
15:51:32;34,27;40,867029;23,298006;47,687482;46,719807;31,821692;30,071198;40,104558;39,900679;
15:51:33;34,28;40,865331;23,297392;47,699082;46,731868;31,873135;30,071198;40,207443;40,003571;
15:51:34;34,30;40,863942;23,293399;47,721973;46,756301;31,976021;30,174076;40,104558;39,952125;
15:51:35;34,32;40,862244;23,292324;47,733882;46,768362;31,924578;30,122637;40,053116;39,900679;
15:51:36;34,33;40,861318;23,290788;47,743781;46,785372;31,924578;30,122637;40,104558;40,003571;
15:51:37;34,35;40,859774;23,289253;47,754298;46,799753;31,924578;30,122637;39,898789;40,003571;
15:51:38;34,37;40,858385;23,288792;47,777498;46,830835;32,078908;30,122637;39,898789;39,900679;
15:51:39;34,38;40,857459;23,286335;47,788634;46,846144;32,078908;30,276954;39,847346;39,952125;
15:51:40;34,40;40,858231;23,286949;47,801162;46,859752;31,873135;30,225515;39,950231;40,003571;
15:51:41;34,42;40,858076;23,28741;47,813381;46,874907;32,027465;30,122637;39,795904;39,952125;
15:51:42;34,43;40,857922;23,287564;47,825291;46,888979;32,130351;30,174076;39,847346;40,003571;
15:51:43;34,45;40,857768;23,288178;47,848182;46,922227;32,233238;30,225515;39,847346;40,003571;
15:51:44;34,47;40,859003;23,288639;47,860092;46,938929;32,233238;30,225515;40,82475;40,055017;
15:51:45;34,48;40,859466;23,288331;47,873239;46,955939;32,181794;30,174076;39,795904;40,003571;
15:51:46;34,50;40,860237;23,289253;47,884839;46,972486;32,284681;30,174076;39,847346;40,055017;
15:51:47;34,52;40,861009;23,290328;47,905411;47,006354;32,336124;30,276954;39,744462;40,055017;
15:51:48;34,53;40,860237;23,28956;47,919177;47,023983;32,336124;30,276954;39,693019;40,003571;
15:51:49;34,55;40,861626;23,290788;47,931241;47,040994;32,43901;30,174076;39,744462;40,157909;
15:51:50;34,57;40,862089;23,291096;47,941604;47,055995;32,59334;30,174076;39,590135;40,209355;
15:51:51;34,58;40,862089;23,291403;47,96759;47,086616;32,490454;30,276954;39,590135;40,106463;
15:51:52;34,60;40,861781;23,29171;47,978572;47,100689;32,284681;30,328393;39,641577;40,106463;
15:51:53;34,62;40,862244;23,291556;47,989709;47,113061;32,181794;30,174076;39,48725;40,41514;
15:51:54;34,63;40,862861;23,291863;47,997597;47,122804;32,181794;30,122637;39,435808;40,209355;
15:51:55;34,65;40,862089;23,291096;48,020181;47,137805;32,181794;30,276954;39,48725;40,157909;
15:51:56;34,67;40,863324;23,291863;48,031317;47,145383;32,181794;30,225515;39,48725;40,157909;
15:51:57;34,68;40,863787;23,29217;48,043073;47,148167;32,130351;30,225515;39,48725;40,157909;
15:51:58;34,70;40,862553;23,292631;48,054674;47,151415;32,078908;30,174076;39,384366;40,055017;
15:51:59;34,72;40,864713;23,293092;48,065811;47,155435;32,027465;30,225515;39,48725;40,106463;
15:52:00;34,73;40,864405;23,292785;48,090715;47,159302;31,976021;30,122637;39,384366;40,209355;
15:52:01;34,75;40,864405;23,292017;48,101852;47,16456;31,976021;30,174076;39,332923;40,209355;
15:52:02;34,77;40,862861;23,293092;48,112835;47,169045;31,924578;30,225515;39,230039;40,466586;
15:52:03;34,78;40,863633;23,294474;48,125828;47,176778;31,718805;30,122637;39,230039;40,106463;
15:52:04;34,80;40,86425;23,293553;48,148567;47,188686;31,770249;30,174076;39,178596;40,209355;
15:52:05;34,82;40,865331;23,294474;48,157693;47,19348;31,718805;30,276954;39,178596;40,312247;
15:52:06;34,83;40,86672;23,295702;48,167284;47,199976;31,718805;30,225515;39,178596;40,260801;
15:52:07;34,85;40,865948;23,296931;48,177029;47,208172;31,821692;30,225515;39,281481;40,363694;
15:52:08;34,87;40,867029;23,298774;48,196829;47,222555;31,615919;30,174076;38,972827;40,209355;
15:52:09;34,88;40,867492;23,299849;48,206574;47,232144;31,718805;30,225515;39,024269;40,157909;
15:52:10;34,90;40,869498;23,300002;48,215701;47,241733;31,770249;30,225515;39,075712;40,209355;
15:52:11;34,92;40,87027;23,301231;48,224518;47,250394;31,564476;30,276954;38,869943;40,312247;
15:52:12;34,93;40,871505;23,303073;48,240451;47,266942;31,667362;30,174076;38,8185;40,260801;
15:52:13;34,95;40,872431;23,305838;48,251434;47,278077;31,615919;30,174076;38,8185;40,41514;
15:52:14;34,97;40,87274;23,303688;48,256848;47,28612;31,667362;30,225515;38,715616;40,41514;
15:52:15;34,98;40,874129;23,30507;48,26582;47,292615;31,667362;30,225515;38,767058;40,363694;
15:52:16;35,00;40,876444;23,305223;48,27309;47,302823;31,615919;30,225515;38,561289;40,363694;
15:52:17;35,02;40,877524;23,308295;48,291808;47,317361;31,564476;30,071198;38,612731;40,41514;
15:52:18;35,03;40,877061;23,308141;48,302482;47,326177;31,615919;30,174076;38,715616;40,41514;
15:52:19;35,05;40,878142;23,309216;48,309443;47,332827;31,770249;30,276954;38,561289;40,363694;
15:52:20;35,07;40,879068;23,310444;48,320581;47,340715;31,615919;30,225515;38,561289;40,41514;
15:52:21;35,08;40,880611;23,311059;48,336669;47,356181;31,564476;30,174076;38,664173;40,466586;
15:52:22;35,10;40,881383;23,313055;48,347962;47,364378;31,615919;30,276954;38,612731;40,466586;
15:52:23;35,12;40,881383;23,313209;48,355696;47,371492;31,667362;30,276954;38,509846;40,209355;
15:52:24;35,13;40,882772;23,313669;48,364669;47,380154;31,667362;30,225515;38,252635;40,518032;
15:52:25;35,15;40,882618;23,315512;48,381066;47,391444;31,821692;30,225515;38,509846;40,466586;
15:52:26;35,17;40,883544;23,315666;48,390039;47,39794;31,718805;30,225515;38,304077;40,41514;
15:52:27;35,18;40,885396;23,31628;48,395608;47,401652;31,770249;30,276954;38,458404;40,41514;
15:52:28;35,20;40,885242;23,31843;48,402724;47,408766;31,821692;30,225515;38,098308;40,569478;
15:52:29;35,22;40,884625;23,31843;48,409066;47,413252;31,873135;30,276954;38,509846;40,569478;
15:52:30;35,23;40,886785;23,319505;48,425;47,428563;31,821692;30,328393;38,509846;40,466586;
15:52:31;35,25;40,88802;23,320426;48,430724;47,431657;31,976021;30,48271;38,458404;40,466586;
15:52:32;35,27;40,886785;23,32058;48,440006;47,436451;31,924578;30,276954;38,561289;40,569478;
15:52:33;35,28;40,888946;23,320733;48,447122;47,439235;31,615919;30,328393;38,509846;40,518032;
15:52:34;35,30;40,89049;23,324112;48,465841;47,446659;31,718805;30,174076;38,406962;40,620924;
15:52:35;35,32;40,890799;23,325186;48,47373;47,451609;31,770249;30,122637;38,458404;40,620924;
15:52:36;35,33;40,891879;23,326415;48,482703;47,45795;31,821692;30,225515;38,561289;40,620924;
15:52:37;35,35;40,894503;23,326569;48,492913;47,466147;31,770249;30,276954;38,458404;40,620924;
15:52:38;35,37;40,894812;23,32749;48,509776;47,479913;31,718805;30,225515;38,355519;40,363694;
15:52:39;35,38;40,895429;23,327183;48,519522;47,487492;31,718805;30,225515;38,406962;40,620924;
15:52:40;35,40;40,895738;23,327029;48,529268;47,493524;31,718805;30,122637;38,355519;40,620924;
15:52:41;35,42;40,894349;23,326108;48,537313;47,501566;31,615919;30,328393;38,355519;40,518032;
15:52:42;35,43;40,893886;23,323804;48,553247;47,516724;31,667362;30,328393;38,14975;40,620924;
15:52:43;35,45;40,891416;23,323037;48,561601;47,524148;31,615919;30,276954;38,201192;40,67237;
15:52:44;35,47;40,890181;23,32058;48,567635;47,532346;31,615919;30,225515;37,943981;40,620924;
15:52:45;35,48;40,889409;23,319505;48,576298;47,539151;31,667362;30,379832;37,943981;40,67237;
15:52:46;35,50;40,887403;23,317355;48,583879;47,545957;31,718805;30,328393;38,252635;40,67237;
15:52:47;35,52;40,884161;23,313823;48,601515;47,564672;31,615919;30,225515;38,046866;40,67237;
15:52:48;35,53;40,883698;23,313669;48,60925;47,57024;31,615919;30,174076;38,046866;40,569478;
15:52:49;35,55;40,884007;23,313055;48,618688;47,578592;31,513032;30,225515;37,995423;40,67237;
15:52:50;35,57;40,882464;23,311673;48,626423;47,584006;31,513032;30,328393;38,046866;40,826708;
15:52:51;35,58;40,88339;23,310444;48,644369;47,592358;31,667362;30,276954;37,995423;40,723816;
15:52:52;35,60;40,882464;23,309677;48,652104;47,597926;31,513032;30,225515;37,943981;40,723816;
15:52:53;35,62;40,883698;23,310137;48,660459;47,605041;31,615919;30,276954;37,995423;40,67237;
15:52:54;35,63;40,881846;23,308602;48,670051;47,613239;31,564476;30,328393;37,995423;40,826708;
15:52:55;35,65;40,886477;23,309216;48,683974;47,632264;31,615919;30,276954;37,943981;40,826708;
15:52:56;35,67;40,886014;23,309369;48,694804;47,645566;31,770249;30,276954;37,789654;40,723816;
15:52:57;35,68;40,884779;23,307527;48,700683;47,65794;31,718805;30,328393;37,892539;40,775262;
15:52:58;35,70;40,885705;23,308448;48,708573;47,667685;31,770249;30,328393;37,943981;40,775262;
15:52:59;35,72;40,884007;23,307834;48,720022;47,694289;31,976021;30,328393;37,841096;40,723816;
15:53:00;35,73;40,884316;23,306605;48,72652;47,704034;31,873135;30,225515;37,686769;40,723816;
15:53:01;35,75;40,884779;23,305684;48,73178;47,713469;31,821692;30,225515;37,738212;40,826708;
15:53:02;35,77;40,884316;23,306145;48,739361;47,717646;31,924578;30,379832;37,841096;40,826708;
15:53:03;35,78;40,883698;23,304916;48,744776;47,721977;31,924578;30,328393;37,635327;40,826708;
15:53:04;35,80;40,881538;23,306145;48,760557;47,727081;31,924578;30,328393;37,686769;40,826708;
15:53:05;35,82;40,881229;23,304148;48,7669;47,725225;32,027465;30,276954;37,635327;40,929601;
15:53:06;35,83;40,882772;23,304302;48,774636;47,72275;32,027465;30,379832;37,583885;40,878155;
15:53:07;35,85;40,880611;23,301845;48,78299;47,72043;32,130351;30,328393;37,583885;40,929601;
15:53:08;35,87;40,879377;23,302152;48,795832;47,714552;32,078908;30,276954;37,686769;40,929601;
15:53:09;35,88;40,880148;23,300309;48,802794;47,713779;32,130351;30,276954;37,635327;40,929601;
15:53:10;35,90;40,877987;23,302459;48,810994;47,713315;32,181794;30,431271;37,532442;40,878155;
15:53:11;35,92;40,878451;23,299695;48,818884;47,709912;32,181794;30,379832;37,583885;40,981047;
15:53:12;35,93;40,877061;23,300309;48,833118;47,702642;32,336124;30,379832;37,532442;40,826708;
15:53:13;35,95;40,877833;23,300156;48,841627;47,701714;32,336124;30,276954;37,532442;40,929601;
15:53:14;35,97;40,876444;23,300156;48,848435;47,702023;32,284681;30,276954;37,481;40,929601;
15:53:15;35,98;40,87629;23,299388;48,856945;47,703725;32,541897;30,379832;37,378116;40,878155;
15:53:16;36,00;40,876598;23,300309;48,874118;47,711923;32,541897;30,431271;37,583885;40,929601;
15:53:17;36,02;40,876907;23,299081;48,883247;47,7178;32,490454;30,328393;37,326673;40,981047;
15:53:18;36,03;40,875981;23,301538;48,890209;47,723988;32,490454;30,328393;37,326673;40,981047;
15:53:19;36,05;40,877216;23,299695;48,900111;47,735898;32,644783;30,379832;37,326673;41,032493;
15:53:20;36,07;40,87629;23,299695;48,908775;47,744715;32,644783;30,328393;37,223789;41,135385;
15:53:21;36,08;40,87737;23,300924;48,922855;47,766834;32,644783;30,379832;37,275231;41,032493;
15:53:22;36,10;40,876135;23,300616;48,928889;47,777043;32,59334;30,328393;37,172346;40,981047;
15:53:23;36,12;40,877524;23,300924;48,93647;47,784777;32,541897;30,276954;37,018019;41,032493;
15:53:24;36,13;40,876135;23,300309;48,94204;47,790964;32,644783;30,328393;36,966577;41,083939;
15:53:25;36,15;40,876444;23,301231;48,957822;47,79808;32,541897;30,431271;37,172346;41,032493;
15:53:26;36,17;40,875055;23,301691;48,966487;47,802565;32,387567;30,276954;37,172346;40,981047;
15:53:27;36,18;40,875827;23,300156;48,976389;47,807051;32,490454;30,328393;37,223789;41,083939;
15:53:28;36,20;40,875981;23,30077;48,988921;47,809836;32,387567;30,328393;37,223789;41,083939;
15:53:29;36,22;40,875672;23,299849;49,006869;47,819735;32,43901;30,328393;37,069462;40,981047;
15:53:30;36,23;40,877061;23,301231;49,019402;47,82453;32,387567;30,431271;37,120904;41,083939;
15:53:31;36,25;40,87629;23,300463;49,030388;47,829171;32,336124;30,276954;37,223789;41,083939;
15:53:32;36,27;40,87629;23,299541;49,042921;47,835049;32,284681;30,328393;37,120904;41,135385;
15:53:33;36,28;40,87737;23,302459;49,068605;47,846496;32,387567;30,431271;37,120904;41,083939;
15:53:34;36,30;40,877679;23,301384;49,081757;47,854539;32,387567;30,328393;37,223789;41,135385;
15:53:35;36,32;40,879377;23,301998;49,096302;47,859025;32,233238;30,276954;37,172346;41,135385;
15:53:36;36,33;40,878142;23,303841;49,107906;47,867688;32,336124;30,328393;37,172346;41,135385;
15:53:37;36,35;40,880148;23,303841;49,121368;47,876505;32,336124;30,431271;37,120904;41,135385;
15:53:38;36,37;40,880457;23,305838;49,145196;47,884394;32,233238;30,431271;37,018019;41,289723;
15:53:39;36,38;40,882155;23,306298;49,155718;47,889189;32,078908;30,328393;37,069462;41,289723;
15:53:40;36,40;40,881074;23,30768;49,164228;47,892901;32,078908;30,328393;37,069462;41,289723;
15:53:41;36,42;40,883235;23,309369;49,171037;47,900326;31,976021;30,379832;36,966577;41,186831;
15:53:42;36,43;40,886631;23,31198;49,190997;47,915486;31,924578;30,431271;37,069462;41,238277;
15:53:43;36,45;40,887557;23,313055;49,203066;47,924922;31,873135;30,379832;37,120904;41,238277;
15:53:44;36,47;40,889255;23,313976;49,21266;47,928944;31,924578;30,328393;36,966577;41,135385;
15:53:45;36,48;40,889255;23,316587;49,225967;47,933894;31,770249;30,431271;37,018019;41,186831;
15:53:46;36,50;40,892651;23,318276;49,253355;47,952766;31,667362;30,431271;37,172346;41,289723;
15:53:47;36,52;40,892651;23,318737;49,266198;47,960346;31,615919;30,48271;37,120904;41,238277;
15:53:48;36,53;40,896046;23,319658;49,279661;47,973804;31,667362;30,379832;36,915135;41,444062;
15:53:49;36,55;40,895275;23,321347;49,292194;47,982466;31,615919;30,431271;37,120904;41,289723;
15:53:50;36,57;40,898207;23,321808;49,304728;47,992057;31,718805;30,431271;36,915135;41,289723;
15:53:51;36,58;40,898516;23,323497;49,329641;48,010466;31,615919;30,48271;36,657923;41,289723;
15:53:52;36,60;40,89867;23,322729;49,338771;48,0182;31,615919;30,431271;36,760808;41,238277;
15:53:53;36,62;40,901449;23,324112;49,348674;48,026554;31,615919;30,328393;36,709365;41,392616;
15:53:54;36,63;40,901603;23,324572;49,358268;48,03599;31,667362;30,431271;36,555039;41,341169;
15:53:55;36,65;40,902375;23,32534;49,379622;48,051459;31,667362;30,431271;36,400712;41,289723;
15:53:56;36,67;40,902838;23,324572;49,388288;48,060122;31,615919;30,431271;36,452154;41,341169;
15:53:57;36,68;40,902375;23,324572;49,400358;48,068321;31,513032;30,379832;36,503596;41,546954;
15:53:58;36,70;40,902375;23,323497;49,410726;48,074818;31,821692;30,431271;36,606481;41,392616;
15:53:59;36,72;40,900677;23,323497;49,430533;48,091061;31,976021;30,431271;36,400712;41,341169;
15:54:00;36,73;40,900986;23,323651;49,439353;48,094929;31,976021;30,48271;36,452154;41,495508;
15:54:01;36,75;40,899442;23,323651;49,447245;48,09957;31,976021;30,379832;36,555039;41,495508;
15:54:02;36,77;40,90114;23,320887;49,45684;48,105448;32,078908;30,431271;36,503596;41,341169;
15:54:03;36,78;40,899597;23,32104;49,476028;48,117669;32,027465;30,379832;36,657923;41,392616;
15:54:04;36,80;40,898362;23,320272;49,484694;48,124476;32,027465;30,48271;36,452154;41,495508;
15:54:05;36,82;40,898053;23,320119;49,495372;48,129271;32,130351;30,431271;36,503596;41,495508;
15:54:06;36,83;40,895583;23,319044;49,503573;48,133912;32,027465;30,379832;36,194942;41,495508;
15:54:07;36,85;40,895892;23,319658;49,512549;48,141493;32,078908;30,431271;36,194942;41,392616;
15:54:08;36,87;40,894349;23,317355;49,528797;48,154642;32,078908;30,431271;36,194942;41,495508;
15:54:09;36,88;40,894966;23,316587;49,532821;48,161604;32,284681;30,48271;36,1435;41,495508;
15:54:10;36,90;40,894349;23,31674;49,540249;48,168101;32,181794;30,328393;36,1435;41,444062;
15:54:11;36,92;40,894194;23,317969;49,545046;48,175062;32,181794;30,431271;35,989173;41,5984;
15:54:12;36,93;40,892805;23,316587;49,553248;48,193317;32,181794;30,48271;36,040615;41,546954;
15:54:13;36,95;40,893114;23,317969;49,559902;48,200588;32,078908;30,48271;35,937731;41,5984;
15:54:14;36,97;40,892959;23,317815;49,565473;48,208632;32,284681;30,379832;35,937731;41,5984;
15:54:15;36,98;40,892188;23,317201;49,570425;48,216986;32,43901;30,431271;35,937731;41,546954;
15:54:16;37,00;40,891879;23,31628;49,584043;48,239882;32,490454;30,48271;36,092058;41,649846;
15:54:17;37,02;40,892959;23,31628;49,594102;48,251176;32,43901;30,431271;35,989173;41,5984;
15:54:18;37,03;40,890336;23,316587;49,605089;48,262469;32,43901;30,379832;35,783404;41,546954;
15:54:19;37,05;40,890027;23,315973;49,614065;48,274691;32,59334;30,431271;35,886289;41,5984;
15:54:20;37,07;40,889718;23,315051;49,636969;48,300836;32,644783;30,48271;35,937731;41,701292;
15:54:21;37,08;40,889409;23,313516;49,644242;48,314605;32,696227;30,431271;35,834846;41,5984;
15:54:22;37,10;40,889409;23,312901;49,658634;48,322495;32,644783;30,431271;35,577635;41,5984;
15:54:23;37,12;40,888946;23,313055;49,672717;48,328992;32,59334;30,379832;35,629077;41,701292;
15:54:24;37,13;40,888792;23,311519;49,684014;48,334407;32,59334;30,534149;35,629077;41,701292;
15:54:25;37,15;40,887248;23,310905;49,702585;48,330849;32,696227;30,534149;35,526192;41,5984;
15:54:26;37,17;40,887866;23,310598;49,71187;48,329921;32,541897;30,48271;35,834846;41,701292;
15:54:27;37,18;40,885859;23,310905;49,720846;48,3276;32,336124;30,431271;35,937731;41,752738;
15:54:28;37,20;40,886631;23,309984;49,727346;48,32497;32,490454;30,431271;35,731962;41,752738;
15:54:29;37,22;40,886322;23,307987;49,74437;48,319091;32,387567;30,48271;35,577635;41,752738;
15:54:30;37,23;40,88694;23,307834;49,754738;48,31708;32,387567;30,431271;35,577635;41,752738;
15:54:31;37,25;40,887403;23,309369;49,758762;48,316925;32,387567;30,379832;35,629077;41,804184;
15:54:32;37,27;40,88694;23,30722;49,764798;48,320793;32,387567;30,379832;35,526192;41,804184;
15:54:33;37,28;40,887403;23,30983;49,789869;48,322804;32,336124;30,585588;35,577635;41,752738;
15:54:34;37,30;40,886631;23,30768;49,800238;48,326053;32,336124;30,534149;35,320423;41,85563;
15:54:35;37,32;40,886631;23,308295;49,810298;48,32528;32,43901;30,48271;35,371865;41,804184;
15:54:36;37,33;40,886477;23,30722;49,820976;48,326827;32,336124;30,431271;35,423308;41,85563;
15:54:37;37,35;40,887094;23,308295;49,838619;48,325898;32,541897;30,534149;35,268981;41,752738;
15:54:38;37,37;40,889255;23,308602;49,847286;48,326362;32,59334;30,48271;35,320423;41,85563;
15:54:39;37,38;40,89049;23,30768;49,855798;48,325898;32,541897;30,534149;35,217539;41,85563;
15:54:40;37,40;40,890953;23,309062;49,862143;48,32497;32,336124;30,431271;35,268981;41,804184;
15:54:41;37,42;40,890336;23,309062;49,872048;48,331313;32,490454;30,534149;35,320423;41,907077;
15:54:42;37,43;40,892342;23,308755;49,890311;48,343844;32,490454;30,48271;35,320423;41,907077;
15:54:43;37,45;40,890181;23,308295;49,900525;48,353436;32,541897;30,534149;35,320423;41,907077;
15:54:44;37,46;40,889564;23,309523;49,90749;48,359779;32,490454;30,379832;34,960327;41,85563;
15:54:45;37,48;40,89157;23,308141;49,915383;48,365504;32,541897;30,48271;34,754558;41,958523;
15:54:46;37,50;40,889872;23,309062;49,931169;48,372001;32,43901;30,534149;34,703115;42,061415;
15:54:47;37,51;40,891262;23,309677;49,939372;48,379273;32,490454;30,534149;35,063212;42,061415;
15:54:48;37,53;40,891416;23,30983;49,948813;48,385306;32,43901;30,431271;35,114654;41,958523;
15:54:49;37,55;40,892188;23,310905;49,959801;48,389638;32,490454;30,534149;34,857442;41,958523;
15:54:50;37,56;40,891879;23,311366;49,984409;48,405883;32,644783;30,48271;34,703115;42,061415;
15:54:51;37,58;40,892651;23,311212;49,997565;48,413773;32,644783;30,585588;34,754558;42,061415;
15:54:52;37,60;40,893268;23,310291;50,009328;48,423211;32,59334;30,431271;34,651673;41,958523;
15:54:53;37,61;40,891416;23,311826;50,023102;48,432184;32,696227;30,48271;34,703115;42,009969;
15:54:54;37,63;40,892959;23,312134;50,047092;48,44781;32,799113;30,534149;34,754558;42,164307;
15:54:55;37,65;40,894503;23,313516;50,057771;48,454772;32,901999;30,48271;34,497346;42,112861;
15:54:56;37,66;40,896046;23,314744;50,068606;48,458794;33,004886;30,48271;34,548788;42,061415;
15:54:57;37,68;40,896664;23,314898;50,076963;48,464519;32,850556;30,48271;34,651673;42,112861;
15:54:58;37,70;40,897436;23,317815;50,087488;48,473647;32,901999;30,534149;34,548788;42,164307;
15:54:59;37,71;40,900214;23,318123;50,108537;48,496235;32,901999;30,534149;34,497346;42,112861;
15:55:00;37,73;40,899442;23,320426;50,11736;48,507375;32,953443;30,431271;34,291577;42,061415;
15:55:01;37,75;40,90114;23,322115;50,128968;48,52068;32,953443;30,534149;34,291577;42,009969;
15:55:02;37,76;40,901294;23,323804;50,138874;48,534295;32,901999;30,585588;34,085808;42,164307;
15:55:03;37,78;40,904536;23,326261;50,162555;48,56168;33,107772;30,585588;33,982923;42,215753;
15:55:04;37,80;40,905308;23,327183;50,170603;48,575295;33,107772;30,534149;33,931481;42,112861;
15:55:05;37,81;40,906079;23,328718;50,180819;48,591541;33,210659;30,431271;34,034365;42,164307;
15:55:06;37,83;40,907932;23,329486;50,19026;48,607787;33,210659;30,48271;34,034365;42,215753;
