Time;PT100 1 [ºC];PT100 2 [ºC];PT100 3 [ºC];PT100 4 [ºC];Umidade 1 [%];Temp. TH 1 [ºC];Umidade 2 [%];Temp. TH 2 [ºC]
16/10/2020 15:29:59,459;41,744311;12,185105;31,767121;31,792182;71,844517;21,892394;82,595906;30,331704
16/10/2020 15:30:00,459;41,745546;12,183574;31,773432;31,800803;71,844517;21,840955;82,390137;30,331704
16/10/2020 15:30:01,459;41,746318;12,182962;31,776511;31,803112;71,844517;21,840955;82,493021;30,331704
16/10/2020 15:30:02,458;41,745392;12,181585;31,777896;31,807269;71,793074;21,892394;82,390137;30,280258
16/10/2020 15:30:03,459;41,748017;12,182044;31,780667;31,809424;71,690187;21,840955;82,390137;30,331704
16/10/2020 15:30:04,459;41,74848;12,180972;31,784823;31,815582;71,587301;21,840955;82,390137;30,280258
16/10/2020 15:30:05,458;41,746473;12,180666;31,786516;31,818661;71,535858;21,840955;82,390137;30,38315
16/10/2020 15:30:06,459;41,747554;12,182044;31,787748;31,820354;71,690187;21,892394;82,441579;30,331704
16/10/2020 15:30:07,458;41,747554;12,180666;31,790826;31,822971;71,587301;21,789516;82,287252;30,331704
16/10/2020 15:30:08,458;41,74709;12,18036;31,79175;31,824511;71,587301;21,840955;82,544464;30,331704
16/10/2020 15:30:09,458;41,749561;12,178983;31,797291;31,826974;71,74163;21,892394;82,441579;30,331704
16/10/2020 15:30:10,459;41,747862;12,179442;31,797907;31,827128;71,690187;21,892394;82,493021;30,331704
16/10/2020 15:30:11,458;41,74462;12,177146;31,798369;31,826358;71,587301;21,789516;82,493021;30,331704
16/10/2020 15:30:12,459;41,745392;12,176993;31,800062;31,828051;71,638744;21,840955;82,595906;30,331704
16/10/2020 15:30:13,458;41,744311;12,175462;31,80468;31,83036;71,638744;21,943833;82,595906;30,228812
16/10/2020 15:30:14,458;41,74215;12,175768;31,806219;31,832362;71,638744;21,789516;82,493021;30,38315
16/10/2020 15:30:15,457;41,741532;12,175615;31,809452;31,833131;71,587301;21,840955;82,595906;30,331704
16/10/2020 15:30:16,458;41,739216;12,174391;31,807912;31,835133;71,587301;21,892394;82,647348;30,331704
16/10/2020 15:30:17,458;41,735666;12,171024;31,811453;31,837596;71,690187;21,789516;82,595906;30,228812
16/10/2020 15:30:18,458;41,732732;12,169493;31,811607;31,840059;71,638744;21,840955;82,544464;30,38315
16/10/2020 15:30:19,458;41,731343;12,167657;31,811299;31,843292;71,587301;21,789516;82,595906;30,331704
16/10/2020 15:30:20,458;41,730262;12,16582;31,811299;31,843292;71,690187;21,892394;82,595906;30,280258
16/10/2020 15:30:21,459;41,728409;12,163371;31,81253;31,844062;71,690187;21,892394;82,595906;30,331704
16/10/2020 15:30:22,457;41,726557;12,163677;31,810375;31,845755;71,587301;21,840955;82,595906;30,331704
16/10/2020 15:30:23,458;41,725167;12,160769;31,811145;31,846525;71,535858;21,789516;82,595906;30,38315
16/10/2020 15:30:24,457;41,723778;12,158473;31,810837;31,846371;71,484414;21,892394;82,647348;30,331704
16/10/2020 15:30:25,457;41,720999;12,158932;31,811145;31,846987;71,535858;21,840955;82,595906;30,38315
16/10/2020 15:30:26,457;41,72316;12,156177;31,816686;31,849296;71,484414;21,892394;82,493021;30,280258
16/10/2020 15:30:27,458;41,721616;12,153882;31,820689;31,851759;71,535858;21,840955;82,595906;30,38315
16/10/2020 15:30:28,458;41,722388;12,155259;31,82192;31,853298;71,484414;21,840955;82,647348;30,331704
16/10/2020 15:30:29,458;41,719455;12,153575;31,827;31,854222;71,432971;21,892394;82,544464;30,434596
16/10/2020 15:30:30,458;41,720535;12,151892;31,83054;31,854376;71,484414;21,892394;82,544464;30,280258
16/10/2020 15:30:31,457;41,721462;12,152198;31,833465;31,856377;71,535858;21,892394;82,595906;30,331704
16/10/2020 15:30:32,459;41,718374;12,15128;31,836082;31,858071;71,535858;21,892394;82,595906;30,331704
16/10/2020 15:30:33,458;41,719609;12,150208;31,838545;31,857917;71,535858;21,892394;82,647348;30,331704
16/10/2020 15:30:34,458;41,717448;12,14929;31,841623;31,86115;71,638744;21,840955;82,595906;30,434596
16/10/2020 15:30:35,459;41,716058;12,148065;31,846703;31,863459;71,690187;21,892394;82,595906;30,38315
16/10/2020 15:30:36,457;41,716676;12,146994;31,849628;31,865306;71,690187;21,892394;82,544464;30,331704
16/10/2020 15:30:37,459;41,716367;12,145464;31,850552;31,867;71,587301;21,892394;82,544464;30,331704
16/10/2020 15:30:38,459;41,716212;12,142249;31,854708;31,873158;71,432971;21,840955;82,647348;30,280258
16/10/2020 15:30:39,457;41,717448;12,140719;31,857632;31,874697;71,432971;21,892394;82,595906;30,331704
16/10/2020 15:30:40,457;41,719763;12,139188;31,859788;31,876237;71,330085;21,840955;82,493021;30,331704
16/10/2020 15:30:41,458;41,720999;12,138729;31,861789;31,879777;71,432971;21,840955;82,595906;30,38315
16/10/2020 15:30:42,457;41,720381;12,136127;31,862404;31,880547;71,330085;21,840955;82,595906;30,38315
16/10/2020 15:30:43,459;41,72069;12,136127;31,865483;31,881779;71,330085;21,840955;82,647348;30,177366
16/10/2020 15:30:44,458;41,723314;12,136586;31,868408;31,883318;71,227198;21,892394;82,647348;30,331704
16/10/2020 15:30:45,459;41,72177;12,135974;31,869024;31,88301;71,124312;21,840955;82,595906;30,331704
16/10/2020 15:30:46,458;41,723006;12,133219;31,870255;31,883318;71,021425;21,840955;82,647348;30,331704
16/10/2020 15:30:47,458;41,719455;12,131076;31,870563;31,885627;71,021425;21,840955;82,647348;30,331704
16/10/2020 15:30:48,459;41,718065;12,130617;31,872564;31,886243;71,072869;21,840955;82,493021;30,38315
16/10/2020 15:30:49,458;41,71822;12,129546;31,874103;31,887013;71,072869;21,840955;82,595906;30,331704
16/10/2020 15:30:50,458;41,717139;12,12725;31,874411;31,888552;71,021425;21,840955;82,647348;30,331704
16/10/2020 15:30:51,457;41,716984;12,127403;31,875335;31,889168;70,969982;21,789516;82,544464;30,38315
16/10/2020 15:30:52,457;41,713125;12,124342;31,876874;31,891631;70,969982;21,892394;82,595906;30,331704
16/10/2020 15:30:53,458;41,714823;12,123424;31,879337;31,892863;70,764209;21,943833;82,493021;30,280258
16/10/2020 15:30:54,457;41,713897;12,12373;31,881646;31,896404;70,815653;21,943833;82,595906;30,280258
16/10/2020 15:30:55,458;41,711272;12,122199;31,883647;31,896558;70,712766;21,840955;82,544464;30,280258
16/10/2020 15:30:56,458;41,707721;12,119444;31,886418;31,897943;70,815653;21,892394;82,647348;30,38315
16/10/2020 15:30:57,459;41,707104;12,11822;31,886572;31,899483;70,815653;21,892394;82,595906;30,331704
16/10/2020 15:30:58,459;41,706023;12,118067;31,889035;31,900868;70,712766;21,840955;82,595906;30,486042
16/10/2020 15:30:59,459;41,704016;12,117302;31,890574;31,900253;70,764209;21,840955;82,647348;30,280258
16/10/2020 15:31:00,459;41,702318;12,117608;31,891498;31,901176;70,712766;21,943833;82,595906;30,331704
16/10/2020 15:31:01,459;41,702163;12,116536;31,891344;31,899637;70,712766;21,840955;82,595906;30,331704
16/10/2020 15:31:02,459;41,700928;12,116843;31,889651;31,899329;70,764209;21,892394;82,647348;30,331704
16/10/2020 15:31:03,459;41,700774;12,117608;31,889805;31,897789;70,712766;21,892394;82,544464;30,331704
16/10/2020 15:31:04,457;41,698149;12,115312;31,88611;31,895942;70,815653;21,892394;82,595906;30,331704
16/10/2020 15:31:05,457;41,698149;12,115159;31,887034;31,895326;70,815653;21,892394;82,647348;30,331704
16/10/2020 15:31:06,458;41,698612;12,116077;31,884109;31,895326;70,867096;21,789516;82,544464;30,38315
16/10/2020 15:31:07,458;41,69676;12,116996;31,884571;31,896404;70,815653;21,840955;82,647348;30,280258
16/10/2020 15:31:08,457;41,693054;12,115771;31,883493;31,896558;70,764209;21,840955;82,595906;30,331704
16/10/2020 15:31:09,458;41,695524;12,11623;31,881184;31,894249;70,867096;21,840955;82,595906;30,331704
16/10/2020 15:31:10,459;41,698303;12,116843;31,881954;31,894556;70,764209;21,892394;82,647348;30,280258
16/10/2020 15:31:11,459;41,697377;12,116689;31,879029;31,893633;70,867096;21,892394;82,647348;30,486042
16/10/2020 15:31:12,458;41,701082;12,120363;31,875951;31,891477;70,764209;21,892394;82,647348;30,280258
16/10/2020 15:31:13,458;41,701237;12,120057;31,874873;31,889784;70,764209;21,892394;82,493021;30,331704
16/10/2020 15:31:14,458;41,702009;12,121587;31,874719;31,889476;70,764209;21,943833;82,647348;30,331704
16/10/2020 15:31:15,457;41,702163;12,123118;31,87318;31,88963;70,969982;21,840955;82,544464;30,331704
16/10/2020 15:31:16,459;41,703861;12,125107;31,873026;31,88963;70,969982;21,840955;82,595906;30,38315
16/10/2020 15:31:17,458;41,706795;12,12725;31,872102;31,889938;71,021425;21,840955;82,647348;30,331704
16/10/2020 15:31:18,459;41,709728;12,127097;31,871333;31,890554;71,021425;21,892394;82,595906;30,434596
16/10/2020 15:31:19,457;41,708647;12,12725;31,871948;31,891016;70,918539;21,943833;82,595906;30,228812
16/10/2020 15:31:20,457;41,710809;12,128628;31,872718;31,891324;70,969982;21,840955;82,493021;30,331704
16/10/2020 15:31:21,459;41,711581;12,130617;31,872256;31,892247;71,124312;21,840955;82,595906;30,331704
16/10/2020 15:31:22,457;41,714051;12,132913;31,872102;31,893171;71,072869;21,892394;82,595906;30,38315
16/10/2020 15:31:23,457;41,718374;12,133678;31,873026;31,893171;71,175755;21,892394;82,544464;30,331704
16/10/2020 15:31:24,457;41,720227;12,135362;31,873949;31,896404;71,175755;21,892394;82,595906;30,331704
16/10/2020 15:31:25,457;41,719609;12,135209;31,875027;31,898097;71,175755;21,892394;82,647348;30,434596
16/10/2020 15:31:26,459;41,721925;12,137964;31,880107;31,903024;71,278642;21,892394;82,544464;30,280258
16/10/2020 15:31:27,457;41,726248;12,136739;31,882724;31,904563;71,278642;21,892394;82,647348;30,331704
16/10/2020 15:31:28,459;41,724858;12,136739;31,884263;31,906103;71,432971;21,840955;82,595906;30,280258
16/10/2020 15:31:29,457;41,726093;12,13827;31,885495;31,90872;71,432971;21,840955;82,647348;30,38315
16/10/2020 15:31:30,458;41,726865;12,13628;31,889497;31,912261;71,535858;21,943833;82,595906;30,280258
16/10/2020 15:31:31,457;41,728564;12,136739;31,891652;31,91534;71,278642;21,892394;82,595906;30,38315
16/10/2020 15:31:32,458;41,730262;12,133831;31,893037;31,915955;71,432971;21,892394;82,595906;30,331704
16/10/2020 15:31:33,457;41,728718;12,133985;31,894423;31,916879;71,330085;21,840955;82,647348;30,331704
16/10/2020 15:31:34,459;41,730416;12,133066;31,895808;31,918111;71,381528;21,943833;82,698791;30,38315
16/10/2020 15:31:35,457;41,728409;12,133219;31,895962;31,919804;71,381528;21,892394;82,544464;30,434596
16/10/2020 15:31:36,457;41,727946;12,133525;31,89627;31,921651;71,278642;21,943833;82,595906;30,331704
16/10/2020 15:31:37,457;41,729953;12,13276;31,895808;31,922575;71,124312;21,943833;82,595906;30,280258
16/10/2020 15:31:38,458;41,728718;12,133066;31,894885;31,921651;71,278642;21,892394;82,595906;30,38315
16/10/2020 15:31:39,458;41,72702;12,13475;31,891036;31,921805;71,175755;21,943833;82,544464;30,331704
16/10/2020 15:31:40,458;41,728409;12,135362;31,890728;31,920266;71,227198;21,943833;82,647348;30,331704
16/10/2020 15:31:41,457;41,726557;12,134138;31,888111;31,918726;71,021425;21,892394;82,595906;30,331704
16/10/2020 15:31:42,457;41,727174;12,134138;31,886418;31,918419;71,072869;21,738077;82,595906;30,38315
16/10/2020 15:31:43,458;41,728255;12,135362;31,886418;31,917341;71,021425;21,943833;82,544464;30,331704
16/10/2020 15:31:44,457;41,728564;12,135362;31,885648;31,914878;71,021425;21,943833;82,595906;30,38315
16/10/2020 15:31:45,459;41,728255;12,135362;31,884571;31,914416;71,124312;21,892394;82,595906;30,280258
16/10/2020 15:31:46,458;41,728564;12,136433;31,883955;31,910259;71,278642;21,892394;82,595906;30,38315
16/10/2020 15:31:47,458;41,727483;12,135974;31,882416;31,909489;71,278642;21,892394;82,595906;30,38315
16/10/2020 15:31:48,458;41,72949;12,136586;31,882108;31,905795;71,227198;21,840955;82,493021;30,331704
16/10/2020 15:31:49,458;41,731034;12,136127;31,88103;31,906257;71,227198;21,943833;82,595906;30,331704
16/10/2020 15:31:50,459;41,732423;12,137352;31,882724;31,907026;71,175755;21,943833;82,595906;30,331704
16/10/2020 15:31:51,458;41,732423;12,139341;31,884417;31,904871;71,432971;21,943833;82,647348;30,38315
16/10/2020 15:31:52,457;41,732887;12,139648;31,883339;31,904101;71,432971;21,995272;82,595906;30,331704
16/10/2020 15:31:53,457;41,736129;12,142556;31,881954;31,903024;71,227198;21,943833;82,544464;30,38315
16/10/2020 15:31:54,457;41,736283;12,143933;31,880107;31,903639;71,381528;21,892394;82,544464;30,331704
16/10/2020 15:31:55,458;41,738599;12,147759;31,877644;31,900868;71,432971;21,943833;82,647348;30,331704
16/10/2020 15:31:56,458;41,73968;12,149443;31,876412;31,900868;71,432971;21,995272;82,595906;30,280258
16/10/2020 15:31:57,458;41,741995;12,153116;31,874257;31,900253;71,484414;21,892394;82,544464;30,280258
16/10/2020 15:31:58,457;41,745855;12,152045;31,874103;31,899945;71,330085;21,943833;82,647348;30,331704
16/10/2020 15:31:59,458;41,746936;12,156484;31,874103;31,899791;71,330085;21,943833;82,544464;30,38315
16/10/2020 15:32:00,457;41,74848;12,15633;31,873642;31,901484;71,381528;21,892394;82,647348;30,331704
16/10/2020 15:32:01,459;41,752494;12,158626;31,873026;31,901946;71,381528;21,892394;82,544464;30,331704
16/10/2020 15:32:02,458;41,753112;12,158167;31,873949;31,903024;71,432971;21,995272;82,698791;30,38315
16/10/2020 15:32:03,457;41,753112;12,159545;31,874565;31,903485;71,330085;21,840955;82,493021;30,177366
16/10/2020 15:32:04,457;41,754192;12,157555;31,874257;31,902562;71,124312;21,892394;82,595906;30,38315
16/10/2020 15:32:05,459;41,755891;12,159238;31,873026;31,904255;71,227198;21,840955;82,595906;30,331704
16/10/2020 15:32:06,458;41,757589;12,158473;31,871486;31,902562;71,278642;21,943833;82,595906;30,588935
16/10/2020 15:32:07,459;41,756663;12,158167;31,871333;31,902254;71,124312;21,943833;82,595906;30,331704
16/10/2020 15:32:08,458;41,75867;12,157861;31,869947;31,900099;71,227198;21,840955;82,595906;30,434596
16/10/2020 15:32:09,457;41,760831;12,157096;31,869331;31,898713;71,021425;21,943833;82,647348;30,280258
16/10/2020 15:32:10,458;41,760368;12,157096;31,869331;31,899329;71,124312;21,943833;82,647348;30,331704
16/10/2020 15:32:11,457;41,758978;12,155106;31,869947;31,899483;71,021425;21,892394;82,698791;30,331704
16/10/2020 15:32:12,457;41,759905;12,156024;31,869793;31,898559;71,124312;21,892394;82,493021;30,331704
16/10/2020 15:32:13,457;41,760985;12,156637;31,867946;31,898097;71,021425;21,943833;82,647348;30,331704
16/10/2020 15:32:14,458;41,761912;12,155259;31,869485;31,899021;70,969982;22,046711;82,595906;30,434596
16/10/2020 15:32:15,457;41,762529;12,154953;31,869947;31,898559;70,764209;21,892394;82,544464;30,331704
16/10/2020 15:32:16,457;41,761912;12,154341;31,869177;31,899329;70,661323;21,995272;82,595906;30,38315
16/10/2020 15:32:17,457;41,765308;12,155565;31,870409;31,899791;70,60988;21,995272;82,698791;30,38315
16/10/2020 15:32:18,457;41,768087;12,156637;31,870717;31,899945;70,60988;21,892394;82,595906;30,434596
16/10/2020 15:32:19,458;41,771793;12,157861;31,870409;31,900406;70,712766;21,943833;82,698791;30,331704
16/10/2020 15:32:20,457;41,772565;12,16031;31,870101;31,900406;70,60988;21,995272;82,493021;30,331704
16/10/2020 15:32:21,458;41,777969;12,161228;31,8681;31,897635;70,558436;21,943833;82,698791;30,280258
16/10/2020 15:32:22,458;41,779821;12,163218;31,867484;31,89471;70,404107;21,943833;82,493021;30,331704
16/10/2020 15:32:23,457;41,782291;12,163983;31,867022;31,894402;70,352664;21,943833;82,647348;30,588935
16/10/2020 15:32:24,458;41,780593;12,164442;31,866253;31,893171;70,404107;21,995272;82,544464;30,228812
16/10/2020 15:32:25,457;41,784762;12,167657;31,864252;31,889938;70,352664;21,892394;82,647348;30,38315
16/10/2020 15:32:26,458;41,78399;12,168728;31,86302;31,889322;70,404107;21,943833;82,595906;30,177366
16/10/2020 15:32:27,457;41,785379;12,168881;31,861173;31,889938;70,352664;21,892394;82,493021;30,38315
16/10/2020 15:32:28,457;41,788158;12,170105;31,862866;31,88963;70,404107;21,892394;82,595906;30,331704
16/10/2020 15:32:29,458;41,792636;12,171483;31,860249;31,890708;70,404107;21,943833;82,595906;30,434596
16/10/2020 15:32:30,456;41,791092;12,17332;31,860865;31,890554;70,30122;21,943833;82,595906;30,331704
16/10/2020 15:32:31,457;41,793716;12,173779;31,861943;31,891631;70,45555;22,149589;82,647348;30,38315
16/10/2020 15:32:32,458;41,793408;12,173167;31,864252;31,891477;70,404107;21,943833;82,698791;30,331704
16/10/2020 15:32:33,457;41,794643;12,17684;31,865483;31,894864;70,352664;21,943833;82,544464;30,434596
16/10/2020 15:32:34,456;41,797885;12,176993;31,867946;31,896404;70,30122;21,943833;82,647348;30,38315
16/10/2020 15:32:35,457;41,796804;12,178677;31,868716;31,897635;70,404107;21,943833;82,595906;30,38315
16/10/2020 15:32:36,457;41,79912;12,18036;31,869024;31,899021;70,506993;21,943833;82,595906;30,434596
16/10/2020 15:32:37,458;41,802671;12,18036;31,870101;31,898867;70,506993;21,995272;82,493021;30,38315
16/10/2020 15:32:38,458;41,807921;12,183727;31,869024;31,898559;70,506993;21,995272;82,595906;30,434596
16/10/2020 15:32:39,458;41,807612;12,186023;31,868408;31,896866;70,558436;22,046711;82,647348;30,280258
16/10/2020 15:32:40,458;41,808229;12,18939;31,869177;31,896866;70,45555;21,943833;82,647348;30,38315
16/10/2020 15:32:41,457;41,809619;12,190156;31,869177;31,895018;70,45555;21,892394;82,595906;30,228812
16/10/2020 15:32:42,458;41,815177;12,195054;31,867484;31,892863;70,60988;21,995272;82,647348;30,38315
16/10/2020 15:32:43,457;41,816103;12,196584;31,869793;31,891939;70,661323;21,943833;82,647348;30,331704
16/10/2020 15:32:44,457;41,817339;12,198574;31,869177;31,8904;70,558436;21,943833;82,647348;30,331704
16/10/2020 15:32:45,458;41,819809;12,199033;31,870871;31,887475;70,661323;21,995272;82,544464;30,38315
16/10/2020 15:32:46,457;41,821353;12,203625;31,869024;31,885781;70,815653;21,892394;82,595906;30,38315
16/10/2020 15:32:47,458;41,822742;12,205155;31,869331;31,885473;70,815653;21,995272;82,698791;30,331704
16/10/2020 15:32:48,457;41,824286;12,206227;31,869024;31,884396;70,815653;21,943833;82,595906;30,38315
16/10/2020 15:32:49,458;41,826448;12,206686;31,868562;31,883164;70,815653;21,943833;82,595906;30,331704
16/10/2020 15:32:50,458;41,827683;12,209135;31,86887;31,883164;70,969982;21,892394;82,647348;30,38315
16/10/2020 15:32:51,457;41,829227;12,209594;31,868408;31,882395;70,918539;21,995272;82,595906;30,434596
16/10/2020 15:32:52,457;41,831543;12,210206;31,869177;31,882241;70,815653;21,943833;82,647348;30,434596
16/10/2020 15:32:53,458;41,830462;12,209135;31,86887;31,881779;70,867096;21,943833;82,595906;30,434596
16/10/2020 15:32:54,457;41,832315;12,208829;31,867946;31,881317;71,021425;22,046711;82,544464;30,331704
16/10/2020 15:32:55,458;41,828609;12,205155;31,868408;31,88532;70,918539;21,943833;82,595906;30,331704
16/10/2020 15:32:56,458;41,827374;12,203013;31,868716;31,887629;70,969982;21,892394;82,544464;30,280258
16/10/2020 15:32:57,456;41,826293;12,203931;31,870563;31,887629;70,918539;21,892394;82,544464;30,38315
16/10/2020 15:32:58,458;41,826293;12,200564;31,870871;31,890708;70,918539;22,046711;82,544464;30,331704
16/10/2020 15:32:59,457;41,82722;12,200564;31,871794;31,896096;70,867096;21,995272;82,698791;30,38315
16/10/2020 15:33:00,458;41,827529;12,201329;31,874873;31,899021;70,969982;22,252467;82,647348;30,331704
16/10/2020 15:33:01,458;41,83108;12,202094;31,874873;31,899637;70,918539;21,943833;82,595906;30,38315
16/10/2020 15:33:02,456;41,83216;12,200717;31,877336;31,903793;70,918539;21,892394;82,595906;30,331704
16/10/2020 15:33:03,458;41,830925;12,202859;31,880261;31,904563;70,918539;21,995272;82,647348;30,38315
16/10/2020 15:33:04,458;41,832778;12,203166;31,880107;31,903178;70,918539;22,046711;82,698791;30,331704
16/10/2020 15:33:05,458;41,836792;12,204237;31,879953;31,904409;70,918539;22,046711;82,544464;30,38315
16/10/2020 15:33:06,458;41,835866;12,207451;31,879799;31,9021;71,072869;21,943833;82,647348;30,38315
16/10/2020 15:33:07,456;41,838027;12,20791;31,879953;31,902562;71,021425;21,995272;82,595906;30,331704
16/10/2020 15:33:08,456;41,839262;12,20791;31,879953;31,900099;71,021425;21,995272;82,647348;30,38315
16/10/2020 15:33:09,456;41,836175;12,208523;31,877798;31,900406;71,175755;22,046711;82,544464;30,228812
16/10/2020 15:33:10,458;41,840034;12,207451;31,877952;31,90133;71,124312;21,943833;82,698791;30,434596
16/10/2020 15:33:11,458;41,838799;12,207451;31,877644;31,900253;71,021425;22,046711;82,544464;30,280258
16/10/2020 15:33:12,458;41,838954;12,20791;31,875643;31,900099;70,969982;21,995272;82,595906;30,38315
16/10/2020 15:33:13,457;41,840498;12,207298;31,876412;31,901176;71,021425;22,046711;82,647348;30,331704
16/10/2020 15:33:14,457;41,838954;12,206074;31,875335;31,902716;71,072869;21,943833;82,493021;30,38315
16/10/2020 15:33:15,457;41,838799;12,206074;31,875489;31,902408;71,072869;21,995272;82,544464;30,331704
16/10/2020 15:33:16,458;41,841115;12,204849;31,873642;31,903332;70,918539;21,943833;82,441579;30,434596
16/10/2020 15:33:17,457;41,842968;12,205002;31,875489;31,903178;71,072869;21,995272;82,698791;30,38315
16/10/2020 15:33:18,457;41,844357;12,206227;31,876412;31,904409;71,124312;22,046711;82,595906;30,331704
16/10/2020 15:33:19,457;41,845284;12,205308;31,876258;31,904101;70,969982;21,995272;82,647348;30,331704
16/10/2020 15:33:20,458;41,843894;12,203931;31,877644;31,907796;70,918539;22,046711;82,647348;30,280258
16/10/2020 15:33:21,457;41,843586;12,202859;31,879183;31,908258;70,969982;22,046711;82,595906;30,38315
16/10/2020 15:33:22,458;41,843277;12,2024;31,880723;31,909489;70,918539;22,09815;82,544464;30,331704
16/10/2020 15:33:23,458;41,841424;12,201635;31,882108;31,912722;70,969982;21,995272;82,595906;30,331704
16/10/2020 15:33:24,456;41,840034;12,20087;31,883493;31,91457;70,815653;21,995272;82,595906;30,280258
16/10/2020 15:33:25,457;41,83988;12,198727;31,888573;31,918265;70,815653;21,995272;82,595906;30,434596
16/10/2020 15:33:26,456;41,838027;12,197196;31,890728;31,922113;70,764209;21,943833;82,595906;30,331704
16/10/2020 15:33:27,457;41,838954;12,19689;31,893807;31,924269;70,815653;21,995272;82,544464;30,38315
16/10/2020 15:33:28,456;41,838954;12,194594;31,894423;31,925962;70,867096;22,046711;82,595906;30,331704
16/10/2020 15:33:29,456;41,840189;12,195666;31,898733;31,93135;70,867096;21,995272;82,493021;30,588935
16/10/2020 15:33:30,458;41,838336;12,195054;31,898733;31,932736;70,764209;22,046711;82,647348;30,331704
16/10/2020 15:33:31,457;41,838182;12,193523;31,899964;31,933968;70,661323;21,995272;82,544464;30,434596
16/10/2020 15:33:32,458;41,838027;12,194747;31,90135;31,934583;70,764209;22,046711;82,698791;30,38315
16/10/2020 15:33:33,458;41,836483;12,194135;31,901504;31,934891;70,764209;21,995272;82,595906;30,331704
16/10/2020 15:33:34,456;41,836483;12,193676;31,902119;31,934275;70,558436;22,09815;82,647348;30,331704
16/10/2020 15:33:35,458;41,836947;12,195666;31,90135;31,933814;70,506993;21,892394;82,544464;30,331704
16/10/2020 15:33:36,457;41,838799;12,19536;31,901966;31,93366;70,60988;21,995272;82,595906;30,38315
16/10/2020 15:33:37,456;41,838954;12,198574;31,904121;31,936277;70,45555;22,046711;82,595906;30,280258
16/10/2020 15:33:38,457;41,841424;12,199339;31,903813;31,935199;70,45555;21,943833;82,647348;30,434596
16/10/2020 15:33:39,456;41,84374;12,201635;31,904736;31,935815;70,45555;21,943833;82,493021;30,588935
16/10/2020 15:33:40,458;41,845438;12,202094;31,903505;31,935045;70,249777;21,995272;82,595906;30,434596
16/10/2020 15:33:41,457;41,848526;12,205155;31,902581;31,934583;70,249777;21,995272;82,595906;30,280258
16/10/2020 15:33:42,457;41,852849;12,208982;31,906276;31,933814;70,095447;21,943833;82,647348;30,434596
16/10/2020 15:33:43,458;41,85532;12,211125;31,906738;31,935045;70,146891;22,046711;82,595906;30,280258
16/10/2020 15:33:44,456;41,854856;12,212196;31,906738;31,934121;70,146891;21,943833;82,595906;30,38315
16/10/2020 15:33:45,456;41,855628;12,21342;31,908123;31,934275;69,889675;22,046711;82,750233;30,331704
16/10/2020 15:33:46,456;41,860878;12,215563;31,910124;31,934583;69,992561;21,943833;82,595906;30,38315
16/10/2020 15:33:47,456;41,858562;12,216022;31,913203;31,936277;69,838231;22,046711;82,698791;30,280258
16/10/2020 15:33:48,456;41,859951;12,216022;31,913973;31,937047;69,941118;22,046711;82,647348;30,331704
16/10/2020 15:33:49,457;41,859334;12,215104;31,916435;31,937816;69,786788;21,995272;82,647348;30,331704
16/10/2020 15:33:50,456;41,860569;12,217247;31,917513;31,936893;69,786788;21,943833;82,647348;30,280258
16/10/2020 15:33:51,458;41,862576;12,216329;31,918591;31,933506;70,044004;22,046711;82,698791;30,280258
16/10/2020 15:33:52,456;41,861959;12,218318;31,917821;31,933352;69,941118;21,995272;82,647348;30,38315
16/10/2020 15:33:53,457;41,863966;12,217706;31,917667;31,93135;69,992561;21,943833;82,544464;30,228812
16/10/2020 15:33:54,457;41,86165;12,21541;31,916128;31,926424;69,992561;22,046711;82,544464;30,331704
16/10/2020 15:33:55,457;41,860569;12,213727;31,91428;31,923499;69,992561;21,995272;82,698791;30,434596
16/10/2020 15:33:56,457;41,859334;12,212196;31,911663;31,921651;69,941118;22,046711;82,493021;30,331704
16/10/2020 15:33:57,456;41,855628;12,211278;31,910124;31,918573;70,044004;22,046711;82,647348;30,331704
16/10/2020 15:33:58,458;41,855165;12,209747;31,908277;31,917803;69,992561;21,995272;82,544464;30,280258
16/10/2020 15:33:59,457;41,85393;12,206074;31,902273;31,910413;69,889675;21,995272;82,544464;30,38315
16/10/2020 15:34:00,457;41,85254;12,204237;31,899195;31,908874;69,941118;21,995272;82,595906;30,434596
16/10/2020 15:34:01,456;41,853158;12,204543;31,897501;31,905641;70,095447;21,995272;82,595906;30,331704
16/10/2020 15:34:02,457;41,854084;12,203166;31,8955;31,904101;70,095447;21,995272;82,698791;30,38315
16/10/2020 15:34:03,456;41,85254;12,200564;31,890882;31,898251;70,095447;21,892394;82,544464;30,331704
16/10/2020 15:34:04,457;41,852386;12,201023;31,889651;31,896558;70,146891;21,995272;82,698791;30,331704
16/10/2020 15:34:05,457;41,853776;12,19888;31,889189;31,89117;69,992561;21,943833;82,595906;30,434596
16/10/2020 15:34:06,457;41,854393;12,198574;31,888419;31,88963;69,941118;21,995272;82,647348;30,331704
16/10/2020 15:34:07,456;41,853621;12,197349;31,885341;31,884396;69,941118;21,943833;82,493021;30,331704
16/10/2020 15:34:08,456;41,855011;12,197349;31,88611;31,882241;69,941118;21,995272;82,595906;30,434596
16/10/2020 15:34:09,457;41,853621;12,196737;31,883955;31,880701;69,941118;21,995272;82,544464;30,280258
16/10/2020 15:34:10,456;41,855474;12,198574;31,884879;31,878084;70,044004;22,303906;82,647348;30,331704
