Time;PT100 1 [ºC];PT100 2 [ºC];PT100 3 [ºC];PT100 4 [ºC];Umidade 1 [%];Temp. TH 1 [ºC];Umidade 2 [%];Temp. TH 2 [ºC]
22/10/2020 18:03:35,553;37,760339;15,74447;29,776486;29,665659;56,102892;26,984857;77,503117;29,251336
22/10/2020 18:03:36,553;37,760801;15,745849;29,777255;29,668428;56,102892;27,087735;77,34879;29,302782
22/10/2020 18:03:37,553;37,76111;15,745695;29,777101;29,665967;56,102892;27,087735;77,451675;29,302782
22/10/2020 18:03:38,552;37,760339;15,745849;29,776947;29,667351;56,102892;27,036296;77,503117;29,508566
22/10/2020 18:03:39,553;37,762189;15,744929;29,775563;29,666736;56,000005;26,984857;77,451675;29,251336
22/10/2020 18:03:40,553;37,763885;15,745695;29,777101;29,668274;56,154335;26,984857;77,503117;29,302782
22/10/2020 18:03:41,553;37,761264;15,744929;29,776639;29,669967;56,205778;27,036296;77,34879;29,354228
22/10/2020 18:03:42,552;37,760647;15,744316;29,778793;29,671197;56,000005;26,984857;77,451675;29,302782
22/10/2020 18:03:43,553;37,761264;15,744163;29,781408;29,673197;56,051448;27,087735;77,503117;29,354228
22/10/2020 18:03:44,554;37,761572;15,745082;29,780485;29,676736;56,051448;27,087735;77,503117;29,405674
22/10/2020 18:03:45,552;37,766044;15,745849;29,785562;29,681198;56,102892;27,036296;77,503117;29,302782
22/10/2020 18:03:46,553;37,767124;15,745389;29,787716;29,685044;56,051448;27,036296;77,503117;29,302782
22/10/2020 18:03:47,554;37,768049;15,745695;29,790331;29,687505;55,948562;26,881979;77,55456;29,302782
22/10/2020 18:03:48,552;37,770979;15,747228;29,791254;29,69089;56,051448;27,087735;77,503117;29,302782
22/10/2020 18:03:49,553;37,775297;15,749985;29,793562;29,691813;56,154335;27,036296;77,606002;29,302782
22/10/2020 18:03:50,552;37,776222;15,751364;29,7951;29,69489;56,102892;26,984857;77,55456;29,302782
22/10/2020 18:03:51,553;37,777147;15,751977;29,795408;29,695659;56,102892;27,036296;77,606002;29,354228
22/10/2020 18:03:52,554;37,777764;15,752437;29,796485;29,698428;56,154335;26,984857;77,606002;29,302782
22/10/2020 18:03:53,553;37,778843;15,752743;29,7991;29,700428;56,102892;27,036296;77,503117;29,302782
22/10/2020 18:03:54,552;37,781157;15,753816;29,801254;29,701967;56,102892;27,036296;77,606002;29,251336
22/10/2020 18:03:55,554;37,780694;15,754122;29,802023;29,703352;56,000005;26,984857;77,606002;29,302782
22/10/2020 18:03:56,553;37,782082;15,75305;29,803715;29,705044;56,051448;27,087735;77,606002;29,354228
22/10/2020 18:03:57,553;37,781619;15,754582;29,804792;29,703813;56,051448;27,036296;77,708887;29,354228
22/10/2020 18:03:58,554;37,782236;15,752743;29,805561;29,706275;55,948562;26,984857;77,657444;29,302782
22/10/2020 18:03:59,554;37,784241;15,753663;29,807253;29,706736;56,051448;27,087735;77,503117;29,251336
22/10/2020 18:04:00,554;37,785937;15,753509;29,808946;29,709352;56,102892;27,087735;77,451675;29,302782
22/10/2020 18:04:01,553;37,785937;15,755348;29,809253;29,710121;56,051448;27,087735;77,451675;29,354228
22/10/2020 18:04:02,553;37,785783;15,756421;29,812638;29,713198;56,051448;27,087735;77,657444;29,354228
22/10/2020 18:04:03,553;37,785783;15,756114;29,815868;29,714583;56,000005;27,087735;77,657444;29,302782
22/10/2020 18:04:04,553;37,785783;15,757187;29,817561;29,718583;56,051448;27,087735;77,606002;29,354228
22/10/2020 18:04:05,554;37,783932;15,757646;29,819407;29,719813;56,051448;27,036296;77,708887;29,302782
22/10/2020 18:04:06,554;37,786091;15,756267;29,823253;29,72489;56,102892;27,087735;77,606002;29,354228
22/10/2020 18:04:07,553;37,785166;15,757187;29,824022;29,726121;56,051448;27,087735;77,606002;29,405674
22/10/2020 18:04:08,553;37,783624;15,757187;29,824637;29,729198;56,051448;27,087735;77,55456;29,354228
22/10/2020 18:04:09,552;37,783315;15,756114;29,827099;29,731352;56,000005;27,087735;77,606002;29,19989
22/10/2020 18:04:10,554;37,780848;15,755195;29,828022;29,73566;56,000005;27,036296;77,55456;29,251336
22/10/2020 18:04:11,553;37,781773;15,754122;29,828176;29,737968;56,000005;27,087735;77,606002;29,302782
22/10/2020 18:04:12,553;37,77946;15,755195;29,830637;29,740121;56,102892;27,036296;77,657444;29,251336
22/10/2020 18:04:13,553;37,777301;15,753509;29,83156;29,741968;55,948562;27,036296;77,657444;29,354228
22/10/2020 18:04:14,552;37,777764;15,754582;29,833252;29,743198;56,360108;27,139174;77,606002;29,251336
22/10/2020 18:04:15,554;37,775605;15,753509;29,836483;29,746429;56,154335;27,036296;77,708887;29,302782
22/10/2020 18:04:16,553;37,772521;15,751671;29,83756;29,745814;56,000005;27,036296;77,657444;29,302782
22/10/2020 18:04:17,554;37,77175;15,750139;29,838021;29,746429;56,102892;27,139174;77,55456;29,302782
22/10/2020 18:04:18,552;37,770516;15,750598;29,838944;29,746583;56,000005;27,036296;77,708887;29,251336
22/10/2020 18:04:19,554;37,76697;15,749373;29,839867;29,744891;56,000005;27,087735;77,606002;29,19989
22/10/2020 18:04:20,553;37,764965;15,74876;29,841713;29,745199;56,154335;27,087735;77,708887;29,302782
22/10/2020 18:04:21,554;37,764194;15,747074;29,841406;29,743506;56,000005;27,036296;77,606002;29,302782
22/10/2020 18:04:22,553;37,763423;15,746921;29,841713;29,74366;56,051448;27,087735;77,55456;29,251336
22/10/2020 18:04:23,553;37,76003;15,745389;29,841406;29,743506;56,102892;27,087735;77,657444;29,302782
22/10/2020 18:04:24,553;37,758334;15,745849;29,842944;29,744122;56,000005;27,036296;77,657444;29,302782
22/10/2020 18:04:25,554;37,758334;15,743857;29,843252;29,744583;56,102892;27,139174;77,606002;29,302782
22/10/2020 18:04:26,553;37,756175;15,743091;29,842175;29,744275;55,948562;27,036296;77,657444;29,302782
22/10/2020 18:04:27,554;37,754016;15,742478;29,844329;29,745968;56,051448;27,087735;77,657444;29,302782
22/10/2020 18:04:28,553;37,751086;15,742325;29,84479;29,748122;56,051448;27,139174;77,606002;29,251336
22/10/2020 18:04:29,552;37,750778;15,740639;29,845867;29,747968;56,000005;27,139174;77,606002;29,354228
22/10/2020 18:04:30,553;37,750161;15,741558;29,847098;29,749506;56,154335;27,139174;77,55456;29,251336
22/10/2020 18:04:31,554;37,748311;15,740946;29,847098;29,750429;56,102892;27,139174;77,657444;29,251336
22/10/2020 18:04:32,553;37,747848;15,740333;29,849559;29,752737;55,948562;27,036296;77,606002;29,354228
22/10/2020 18:04:33,553;37,746614;15,739107;29,849406;29,753506;56,051448;27,139174;77,606002;29,302782
22/10/2020 18:04:34,553;37,747077;15,740639;29,852328;29,753506;56,000005;27,087735;77,657444;29,251336
22/10/2020 18:04:35,554;37,746614;15,741252;29,854482;29,753199;56,000005;27,036296;77,55456;29,302782
22/10/2020 18:04:36,554;37,747077;15,739873;29,855405;29,754276;56,102892;27,139174;77,708887;29,302782
22/10/2020 18:04:37,554;37,74646;15,738647;29,856944;29,755968;56,000005;27,087735;77,55456;29,302782
22/10/2020 18:04:38,554;37,744918;15,739413;29,857405;29,756583;56,102892;27,087735;77,760329;29,302782
22/10/2020 18:04:39,553;37,745226;15,738188;29,857559;29,75643;56,000005;27,036296;77,760329;29,302782
22/10/2020 18:04:40,554;37,744301;15,738188;29,858482;29,757507;56,000005;27,087735;77,657444;29,302782
22/10/2020 18:04:41,553;37,743839;15,737268;29,858328;29,75843;56,102892;27,139174;77,606002;29,405674
22/10/2020 18:04:42,553;37,74461;15,737422;29,860328;29,759199;56,051448;27,087735;77,811771;29,251336
22/10/2020 18:04:43,553;37,743839;15,737881;29,859251;29,761353;56,000005;27,139174;77,760329;29,19989
22/10/2020 18:04:44,553;37,74353;15,737728;29,861713;29,763199;56,051448;27,036296;77,760329;29,302782
22/10/2020 18:04:45,553;37,743684;15,736655;29,860482;29,766122;56,000005;27,087735;77,708887;29,302782
22/10/2020 18:04:46,553;37,743376;15,737422;29,86079;29,767815;56,102892;27,139174;77,811771;29,302782
22/10/2020 18:04:47,553;37,743068;15,738647;29,86202;29,767353;56,102892;27,087735;77,708887;29,302782
22/10/2020 18:04:48,554;37,742142;15,738341;29,861867;29,76843;56,000005;26,933418;77,760329;29,302782
22/10/2020 18:04:49,554;37,74353;15,739413;29,861713;29,766738;55,948562;27,139174;77,811771;29,405674
22/10/2020 18:04:50,553;37,743993;15,739873;29,862482;29,764122;55,897119;27,036296;77,760329;29,354228
22/10/2020 18:04:51,553;37,746614;15,739413;29,863867;29,764584;55,948562;27,242052;77,811771;29,302782
22/10/2020 18:04:52,553;37,745843;15,739567;29,863097;29,76243;55,948562;27,087735;77,811771;29,302782
22/10/2020 18:04:53,553;37,747694;15,739413;29,861713;29,759199;55,948562;27,087735;77,708887;29,302782
22/10/2020 18:04:54,554;37,748156;15,739873;29,863713;29,75566;55,897119;27,087735;77,811771;29,302782
22/10/2020 18:04:55,554;37,750161;15,740179;29,86202;29,754122;55,897119;27,087735;77,863214;29,354228
22/10/2020 18:04:56,553;37,748773;15,740792;29,862482;29,751045;55,897119;27,139174;77,863214;29,302782
22/10/2020 18:04:57,554;37,749236;15,73972;29,862482;29,746429;55,897119;27,087735;77,708887;29,302782
22/10/2020 18:04:58,553;37,750778;15,741099;29,862944;29,744583;55,845676;27,139174;77,811771;29,302782
22/10/2020 18:04:59,552;37,752012;15,741558;29,86279;29,745199;56,000005;27,087735;77,760329;29,354228
22/10/2020 18:05:00,553;37,751395;15,743244;29,861097;29,743814;55,794232;27,087735;77,760329;29,405674
22/10/2020 18:05:01,554;37,75124;15,744316;29,863097;29,741198;55,948562;27,139174;77,811771;29,354228
22/10/2020 18:05:02,553;37,754325;15,743397;29,862636;29,740891;56,000005;27,087735;77,811771;29,354228
22/10/2020 18:05:03,553;37,753862;15,746002;29,864482;29,740275;55,897119;27,036296;77,760329;29,354228
22/10/2020 18:05:04,553;37,75525;15,745082;29,865251;29,741814;56,000005;27,087735;77,760329;29,302782
22/10/2020 18:05:05,553;37,754016;15,745695;29,865097;29,741045;55,948562;27,087735;77,811771;29,354228
22/10/2020 18:05:06,553;37,753862;15,744776;29,866482;29,743352;56,051448;27,139174;77,811771;29,302782
22/10/2020 18:05:07,553;37,752012;15,745542;29,866636;29,743506;55,948562;27,087735;77,760329;29,19989
22/10/2020 18:05:08,553;37,75232;15,744776;29,868482;29,743352;55,845676;27,139174;77,760329;29,302782
22/10/2020 18:05:09,553;37,753091;15,745542;29,867713;29,743814;56,000005;27,087735;77,811771;29,405674
22/10/2020 18:05:10,554;37,751549;15,746921;29,868482;29,744737;55,845676;26,984857;77,760329;29,251336
22/10/2020 18:05:11,552;37,753708;15,746921;29,867251;29,745506;55,948562;27,087735;77,760329;29,354228
22/10/2020 18:05:12,554;37,751857;15,746155;29,867559;29,74766;55,948562;27,087735;77,760329;29,354228
22/10/2020 18:05:13,553;37,751857;15,743857;29,867713;29,747352;55,948562;27,036296;77,760329;29,302782
22/10/2020 18:05:14,554;37,747694;15,743091;29,866943;29,748429;55,948562;27,087735;77,760329;29,302782
22/10/2020 18:05:15,553;37,745381;15,742631;29,868328;29,748429;55,897119;27,036296;77,811771;29,354228
22/10/2020 18:05:16,553;37,744147;15,742171;29,865867;29,748122;55,897119;27,087735;77,760329;29,302782
22/10/2020 18:05:17,554;37,741988;15,742784;29,868482;29,748737;55,948562;27,139174;77,760329;29,354228
22/10/2020 18:05:18,553;37,7406;15,740639;29,86679;29,748429;55,897119;27,139174;77,760329;29,302782
22/10/2020 18:05:19,553;37,736437;15,738954;29,869097;29,747814;55,948562;27,242052;77,760329;29,302782
22/10/2020 18:05:20,554;37,734124;15,737268;29,868943;29,747814;55,948562;27,087735;77,811771;29,354228
22/10/2020 18:05:21,553;37,732119;15,735889;29,869559;29,747968;55,897119;27,190613;77,760329;29,354228
22/10/2020 18:05:22,553;37,73104;15,732519;29,872174;29,749352;56,000005;27,036296;77,811771;29,302782
22/10/2020 18:05:23,553;37,724255;15,727156;29,87202;29,748737;55,845676;27,087735;77,760329;29,302782
22/10/2020 18:05:24,553;37,721016;15,724705;29,872943;29,746583;55,794232;27,087735;77,760329;29,302782
22/10/2020 18:05:25,554;37,717932;15,7221;29,873712;29,746737;55,742789;27,036296;77,811771;29,302782
22/10/2020 18:05:26,553;37,714077;15,718269;29,874174;29,746275;55,742789;27,087735;77,760329;29,251336
22/10/2020 18:05:27,553;37,710068;15,71352;29,874328;29,747199;55,845676;27,139174;77,811771;29,302782
22/10/2020 18:05:28,554;37,708063;15,711068;29,876328;29,748583;55,794232;27,036296;77,760329;29,714351
22/10/2020 18:05:29,553;37,704671;15,706931;29,876635;29,748276;55,742789;27,087735;77,811771;29,302782
22/10/2020 18:05:30,553;37,703129;15,70402;29,87802;29,748583;55,794232;27,087735;77,760329;29,302782
22/10/2020 18:05:31,553;37,698811;15,698658;29,880328;29,749352;55,794232;27,139174;77,708887;29,354228
22/10/2020 18:05:32,553;37,69619;15,695747;29,879405;29,749814;55,742789;27,242052;77,606002;29,354228
22/10/2020 18:05:33,554;37,694802;15,694521;29,880174;29,750429;55,948562;27,036296;77,708887;29,302782
22/10/2020 18:05:34,554;37,692026;15,693602;29,881712;29,750429;55,897119;27,139174;77,708887;29,302782
22/10/2020 18:05:35,553;37,691872;15,689618;29,881405;29,750737;55,948562;27,242052;77,760329;29,302782
22/10/2020 18:05:36,553;37,686629;15,684562;29,881866;29,752276;55,897119;27,036296;77,760329;29,302782
22/10/2020 18:05:37,553;37,684008;15,680272;29,883097;29,752429;56,000005;27,139174;77,863214;29,302782
22/10/2020 18:05:38,553;37,679998;15,679046;29,883558;29,753045;55,948562;27,139174;77,863214;29,354228
22/10/2020 18:05:39,553;37,678148;15,677974;29,883866;29,753199;55,794232;27,139174;77,863214;29,302782
22/10/2020 18:05:40,554;37,674601;15,675063;29,883558;29,755199;55,897119;27,190613;77,863214;29,354228
22/10/2020 18:05:41,553;37,672442;15,674909;29,885712;29,75766;55,845676;27,087735;77,760329;29,302782
22/10/2020 18:05:42,553;37,671363;15,67445;29,885097;29,758583;55,948562;27,190613;77,760329;29,302782
22/10/2020 18:05:43,552;37,672134;15,674603;29,887251;29,75966;55,845676;27,139174;77,708887;29,302782
22/10/2020 18:05:44,553;37,675526;15,675675;29,887558;29,760737;55,742789;27,139174;77,760329;29,251336
22/10/2020 18:05:45,553;37,672905;15,675675;29,886943;29,760584;55,845676;27,190613;77,760329;29,354228
22/10/2020 18:05:46,553;37,672751;15,675675;29,887404;29,757814;55,897119;27,036296;77,760329;29,354228
22/10/2020 18:05:47,552;37,672905;15,674143;29,886635;29,758276;55,948562;27,087735;77,708887;29,302782
22/10/2020 18:05:48,553;37,672905;15,672458;29,885405;29,756737;55,742789;27,139174;77,811771;29,302782
22/10/2020 18:05:49,553;37,669204;15,668628;29,884943;29,755506;55,742789;27,087735;77,760329;29,302782
22/10/2020 18:05:50,553;37,667662;15,668628;29,884174;29,754276;55,845676;27,139174;77,760329;28,994105
22/10/2020 18:05:51,553;37,666737;15,663725;29,882328;29,754737;55,691346;27,087735;77,760329;29,302782
22/10/2020 18:05:52,553;37,664115;15,660967;29,881251;29,751968;55,742789;27,139174;77,760329;29,302782
22/10/2020 18:05:53,553;37,658873;15,654072;29,882635;29,752737;55,794232;27,139174;77,760329;29,354228
22/10/2020 18:05:54,554;37,655018;15,651927;29,880328;29,749814;55,742789;27,139174;77,708887;29,354228
22/10/2020 18:05:55,553;37,652859;15,647484;29,880174;29,750276;55,948562;27,242052;77,708887;29,302782
22/10/2020 18:05:56,554;37,651008;15,647178;29,88002;29,750276;55,897119;27,139174;77,760329;29,354228
22/10/2020 18:05:57,553;37,647616;15,640283;29,879405;29,750737;55,948562;27,190613;78,274752;29,302782
22/10/2020 18:05:58,553;37,645303;15,638598;29,879097;29,749968;55,845676;27,139174;77,708887;29,302782
22/10/2020 18:05:59,553;37,64191;15,637372;29,878328;29,74966;55,742789;27,036296;77,708887;29,302782
22/10/2020 18:06:00,553;37,64191;15,63538;29,879097;29,747045;55,794232;27,139174;77,708887;29,251336
22/10/2020 18:06:01,553;37,637593;15,631243;29,878328;29,746122;55,845676;27,139174;77,708887;29,354228
22/10/2020 18:06:02,554;37,636668;15,629711;29,879251;29,745968;55,742789;27,190613;77,708887;29,354228
22/10/2020 18:06:03,553;37,634046;15,627566;29,879097;29,745506;55,845676;27,190613;77,657444;29,302782
22/10/2020 18:06:04,553;37,632813;15,624349;29,877559;29,744275;55,691346;27,087735;77,657444;29,405674
22/10/2020 18:06:05,553;37,630808;15,620519;29,877559;29,74366;55,742789;27,087735;77,657444;29,251336
22/10/2020 18:06:06,553;37,626336;15,616535;29,877405;29,740275;55,845676;27,139174;77,708887;29,354228
22/10/2020 18:06:07,553;37,621864;15,612092;29,875712;29,740275;55,794232;27,139174;77,708887;29,302782
22/10/2020 18:06:08,553;37,619551;15,609794;29,876482;29,738429;55,742789;27,190613;77,708887;29,354228
22/10/2020 18:06:09,553;37,618318;15,606883;29,87602;29,736737;55,742789;27,087735;77,657444;29,251336
22/10/2020 18:06:10,553;37,615542;15,60152;29,876328;29,735506;55,794232;27,139174;77,708887;29,405674
22/10/2020 18:06:11,553;37,614154;15,600295;29,875251;29,733814;55,845676;27,087735;77,760329;29,405674
22/10/2020 18:06:12,553;37,612921;15,596617;29,876482;29,732583;55,794232;27,087735;77,760329;29,354228
22/10/2020 18:06:13,552;37,611996;15,596158;29,87602;29,731044;55,897119;27,190613;77,708887;29,302782
22/10/2020 18:06:14,553;37,609528;15,590949;29,875559;29,730737;55,897119;27,190613;77,760329;29,302782
22/10/2020 18:06:15,553;37,609374;15,590336;29,874943;29,729352;55,845676;27,190613;77,708887;29,302782
22/10/2020 18:06:16,552;37,60922;15,590029;29,87402;29,730429;55,948562;27,190613;77,760329;29,354228
22/10/2020 18:06:17,553;37,607987;15,588191;29,876174;29,729044;55,897119;27,807881;77,708887;29,405674
22/10/2020 18:06:18,552;37,606445;15,584514;29,875251;29,73166;56,000005;27,242052;77,760329;29,405674
22/10/2020 18:06:19,553;37,605982;15,584361;29,875559;29,731506;55,897119;27,139174;77,760329;29,354228
22/10/2020 18:06:20,553;37,606753;15,583288;29,875251;29,732583;55,897119;27,139174;77,657444;29,405674
22/10/2020 18:06:21,553;37,606445;15,58145;29,875097;29,731506;55,794232;27,139174;77,708887;29,251336
22/10/2020 18:06:22,553;37,606599;15,581143;29,877559;29,731967;55,691346;27,139174;77,760329;29,405674
22/10/2020 18:06:23,553;37,605982;15,58053;29,877251;29,732275;55,845676;27,190613;77,708887;29,354228
22/10/2020 18:06:24,553;37,603669;15,578998;29,876635;29,733044;55,794232;27,190613;77,708887;29,302782
22/10/2020 18:06:25,553;37,603052;15,579151;29,877251;29,732891;55,742789;27,190613;77,708887;29,302782
22/10/2020 18:06:26,553;37,60444;15,576853;29,876789;29,734429;55,845676;27,190613;77,708887;29,354228
22/10/2020 18:06:27,552;37,600739;15,57287;29,876482;29,734891;55,742789;27,087735;77,657444;29,354228
22/10/2020 18:06:28,553;37,600585;15,573176;29,876789;29,734429;55,794232;27,139174;77,657444;29,354228
22/10/2020 18:06:29,554;37,599197;15,569193;29,877866;29,736429;55,794232;27,190613;77,708887;29,354228
22/10/2020 18:06:30,553;37,597501;15,568427;29,875405;29,73566;55,742789;27,087735;77,708887;29,405674
22/10/2020 18:06:31,553;37,599814;15,565822;29,87602;29,735506;55,845676;27,242052;77,657444;29,302782
22/10/2020 18:06:32,553;37,598889;15,567201;29,873866;29,735968;55,794232;27,139174;77,708887;29,354228
22/10/2020 18:06:33,553;37,599197;15,565209;29,874789;29,73366;55,794232;27,139174;77,708887;29,302782
22/10/2020 18:06:34,553;37,596884;15,565669;29,874943;29,732737;55,794232;27,139174;77,760329;29,302782
22/10/2020 18:06:35,553;37,595805;15,562145;29,872789;29,734583;55,742789;27,190613;77,811771;29,354228
22/10/2020 18:06:36,553;37,595959;15,563064;29,872943;29,734583;55,897119;27,139174;77,708887;29,405674
22/10/2020 18:06:37,553;37,596884;15,564137;29,873559;29,736275;55,794232;27,190613;77,708887;29,354228
22/10/2020 18:06:38,553;37,600122;15,56429;29,873405;29,736583;55,794232;27,190613;77,760329;29,405674
22/10/2020 18:06:39,553;37,600739;15,564443;29,871097;29,738891;55,845676;27,087735;77,760329;29,405674
22/10/2020 18:06:40,553;37,600893;15,565363;29,871713;29,743968;55,897119;27,139174;77,708887;29,45712
22/10/2020 18:06:41,553;37,600893;15,565363;29,871251;29,746429;55,897119;27,242052;77,760329;29,405674
22/10/2020 18:06:42,553;37,601202;15,565669;29,871559;29,746275;55,948562;27,139174;77,657444;29,354228
22/10/2020 18:06:43,553;37,600585;15,564596;29,871251;29,747506;55,948562;27,293491;77,708887;29,354228
22/10/2020 18:06:44,553;37,599197;15,56383;29,870328;29,74966;56,000005;27,293491;77,760329;29,354228
22/10/2020 18:06:45,553;37,601356;15,56383;29,869866;29,747506;55,742789;27,139174;77,657444;29,405674
22/10/2020 18:06:46,552;37,601356;15,56429;29,869713;29,749199;55,794232;27,190613;77,760329;29,354228
22/10/2020 18:06:47,554;37,600431;15,565822;29,869405;29,748737;55,845676;27,139174;77,760329;29,302782
22/10/2020 18:06:48,552;37,604903;15,568427;29,871713;29,750122;55,691346;27,139174;77,760329;29,405674
22/10/2020 18:06:49,553;37,608449;15,569959;29,871559;29,749199;55,845676;27,190613;77,811771;29,45712
22/10/2020 18:06:50,553;37,609066;15,57287;29,873712;29,750429;55,691346;27,190613;77,760329;29,354228
22/10/2020 18:06:51,553;37,611225;15,575015;29,874789;29,750891;55,794232;27,190613;77,708887;29,251336
22/10/2020 18:06:52,553;37,616776;15,577926;29,877097;29,754891;55,794232;27,139174;77,708887;29,354228
22/10/2020 18:06:53,553;37,617547;15,578692;29,87802;29,757814;55,742789;27,139174;77,708887;29,251336
22/10/2020 18:06:54,553;37,620477;15,579918;29,880789;29,757814;55,794232;27,242052;77,760329;29,302782
22/10/2020 18:06:55,553;37,620014;15,581143;29,882635;29,760737;55,794232;27,190613;77,708887;29,405674
22/10/2020 18:06:56,553;37,620322;15,581756;29,883405;29,761968;55,845676;27,190613;77,760329;29,45712
22/10/2020 18:06:57,553;37,620785;15,582675;29,884174;29,764738;55,794232;27,087735;77,760329;29,354228
22/10/2020 18:06:58,553;37,620631;15,582369;29,885097;29,767353;55,794232;27,139174;77,811771;29,405674
22/10/2020 18:06:59,552;37,620014;15,581296;29,884943;29,768738;55,845676;27,242052;77,708887;29,405674
22/10/2020 18:07:00,554;37,620014;15,58099;29,885712;29,769661;55,794232;27,087735;77,760329;29,302782
22/10/2020 18:07:01,553;37,619243;15,58053;29,88802;29,771507;55,794232;27,242052;77,760329;29,354228
22/10/2020 18:07:02,553;37,618626;15,579918;29,887866;29,773507;55,742789;27,242052;77,760329;29,302782
22/10/2020 18:07:03,553;37,616313;15,580377;29,888943;29,773969;55,639903;27,139174;77,811771;29,405674
22/10/2020 18:07:04,553;37,615851;15,579611;29,888635;29,774584;55,742789;27,190613;77,760329;29,354228
22/10/2020 18:07:05,553;37,612612;15,577926;29,89002;29,77643;55,845676;27,190613;77,760329;29,354228
22/10/2020 18:07:06,553;37,613538;15,578079;29,890327;29,77643;55,742789;27,242052;77,760329;29,354228
22/10/2020 18:07:07,553;37,612767;15,577926;29,890174;29,775969;55,794232;27,190613;77,760329;29,354228
22/10/2020 18:07:08,553;37,612767;15,577619;29,888789;29,77243;55,794232;27,190613;77,708887;29,354228
22/10/2020 18:07:09,553;37,611379;15,575934;29,88802;29,772276;55,794232;27,242052;77,811771;29,302782
22/10/2020 18:07:10,554;37,613075;15,577773;29,889712;29,770584;55,794232;27,139174;77,760329;29,302782
22/10/2020 18:07:11,553;37,613692;15,579458;29,888789;29,770892;55,845676;27,190613;77,811771;29,251336
22/10/2020 18:07:12,553;37,614154;15,579918;29,890327;29,770276;55,845676;27,242052;77,811771;29,302782
22/10/2020 18:07:13,553;37,613692;15,579611;29,890789;29,769199;55,845676;27,087735;77,760329;29,354228
22/10/2020 18:07:14,553;37,613846;15,58053;29,888789;29,768276;55,845676;27,139174;77,760329;29,302782
22/10/2020 18:07:15,553;37,614617;15,579611;29,889251;29,770276;55,794232;27,190613;77,863214;29,405674
22/10/2020 18:07:16,553;37,614771;15,582062;29,888481;29,769507;55,897119;27,242052;77,863214;29,251336
22/10/2020 18:07:17,553;37,615234;15,582369;29,888481;29,76843;55,948562;27,242052;77,708887;29,354228
22/10/2020 18:07:18,553;37,618009;15,582369;29,887558;29,77043;55,742789;27,190613;77,657444;29,354228
22/10/2020 18:07:19,553;37,617855;15,583288;29,888174;29,769661;55,794232;27,293491;77,914656;29,302782
22/10/2020 18:07:20,553;37,618318;15,584514;29,889097;29,767968;55,845676;27,190613;77,863214;29,302782
22/10/2020 18:07:21,554;37,618472;15,586812;29,887097;29,767968;55,742789;27,139174;77,966098;29,354228
22/10/2020 18:07:22,553;37,618318;15,586812;29,887404;29,765661;55,845676;27,190613;77,966098;29,354228
22/10/2020 18:07:23,553;37,620322;15,587425;29,889251;29,76443;55,742789;27,087735;77,863214;29,405674
22/10/2020 18:07:24,553;37,620631;15,586659;29,887712;29,761968;55,794232;27,242052;77,863214;29,302782
22/10/2020 18:07:25,553;37,620322;15,589876;29,887866;29,758276;55,845676;27,190613;77,811771;29,302782
22/10/2020 18:07:26,554;37,621556;15,590795;29,888789;29,75766;55,794232;27,139174;77,708887;29,302782
22/10/2020 18:07:27,553;37,625874;15,591868;29,887404;29,752276;55,794232;27,190613;77,708887;29,302782
22/10/2020 18:07:28,553;37,625719;15,591102;29,886481;29,750276;55,794232;27,190613;77,760329;29,302782
22/10/2020 18:07:29,553;37,626336;15,591408;29,884943;29,747968;55,742789;27,190613;77,760329;29,302782
22/10/2020 18:07:30,553;37,626028;15,590795;29,884635;29,745352;55,794232;27,190613;77,760329;29,302782
22/10/2020 18:07:31,553;37,625565;15,58911;29,883558;29,741045;55,691346;27,190613;77,708887;29,354228
22/10/2020 18:07:32,553;37,623252;15,588038;29,88402;29,740891;55,845676;27,242052;77,708887;29,302782
22/10/2020 18:07:33,553;37,622327;15,58482;29,883558;29,740429;55,794232;27,242052;77,708887;29,354228
22/10/2020 18:07:34,554;37,620014;15,586659;29,882789;29,739968;55,742789;27,242052;77,863214;29,354228
22/10/2020 18:07:35,553;37,619089;15,581756;29,881251;29,738737;55,845676;27,242052;77,863214;29,251336
22/10/2020 18:07:36,553;37,617547;15,582369;29,880943;29,736891;55,691346;27,242052;77,760329;29,251336
22/10/2020 18:07:37,553;37,61693;15,582522;29,879712;29,737352;55,794232;27,139174;77,606002;29,302782
22/10/2020 18:07:38,553;37,617855;15,58145;29,877251;29,73566;55,794232;27,242052;77,708887;29,354228
22/10/2020 18:07:39,554;37,618318;15,583135;29,876174;29,735352;55,742789;27,242052;77,760329;29,302782
22/10/2020 18:07:40,553;37,619551;15,582982;29,874789;29,734891;55,794232;27,242052;77,811771;29,096998
22/10/2020 18:07:41,553;37,619706;15,582982;29,874174;29,734429;55,742789;27,139174;77,760329;29,251336
22/10/2020 18:07:42,553;37,620168;15,583595;29,871405;29,735814;55,691346;27,242052;77,657444;29,302782
22/10/2020 18:07:43,554;37,619706;15,58482;29,872943;29,735352;55,794232;27,242052;77,708887;29,354228
22/10/2020 18:07:44,554;37,618626;15,585433;29,872174;29,736275;55,691346;27,190613;77,708887;29,302782
22/10/2020 18:07:45,553;37,618935;15,586506;29,872328;29,735814;55,794232;27,190613;77,606002;29,354228
22/10/2020 18:07:46,553;37,619243;15,586352;29,872482;29,734737;55,742789;27,139174;77,657444;29,354228
