Time;Tempo de processo;PT100 1 [ºC];PT100 2 [ºC];PT100 3 [ºC];PT100 4 [ºC];Umidade 1 [%];Temp. TH 1 [ºC];Umidade 2 [%];Temp. TH 2 [ºC]
15:35:55;41,05;37,130004;17,581595;34,007846;33,92329;56,823097;27,910759;78,994944;32,852563
15:35:56;41,07;37,13247;17,584354;34,010772;33,929298;56,977426;27,962198;78,994944;32,904009
15:35:57;41,08;37,134937;17,587113;34,014315;33,932379;57,080313;28,065076;78,994944;32,904009
15:35:58;41,10;37,134629;17,586653;34,014469;33,933149;56,977426;27,962198;78,994944;32,852563
15:35:59;41,12;37,136016;17,586653;34,01678;33,933765;57,02887;28,013637;78,994944;32,852563
15:36:00;41,13;37,136787;17,590946;34,021401;33,936538;57,02887;28,116515;78,943502;32,852563
15:36:01;41,15;37,136633;17,590026;34,025251;33,93854;56,977426;27,962198;79,046387;32,904009
15:36:02;41,17;37,138329;17,590179;34,028024;33,942545;56,977426;27,962198;78,943502;32,904009
15:36:03;41,18;37,1354;17,591712;34,029564;33,944394;57,02887;27,910759;78,994944;32,904009
15:36:04;41,20;37,136942;17,591866;34,033723;33,949939;57,02887;27,962198;78,994944;32,852563
15:36:05;41,22;37,137558;17,591712;34,035572;33,953328;57,02887;27,962198;78,943502;32,852563
15:36:06;41,23;37,137404;17,590793;34,037574;33,955485;57,02887;28,116515;78,943502;32,852563
15:36:07;41,25;37,139408;17,592326;34,037728;33,955639;57,080313;28,013637;78,994944;32,904009
15:36:08;41,27;37,140333;17,591559;34,040193;33,956717;57,02887;27,962198;78,994944;32,852563
15:36:09;41,28;37,140179;17,592172;34,040347;33,955639;56,925983;27,962198;78,840617;32,904009
15:36:10;41,30;37,139254;17,592479;34,040809;33,956871;56,977426;28,013637;78,789175;32,904009
15:36:11;41,32;37,140796;17,590486;34,040193;33,958412;57,080313;27,910759;78,840617;32,852563
15:36:12;41,33;37,139871;17,590639;34,041425;33,959952;56,977426;27,962198;79,046387;32,852563
15:36:13;41,35;37,139254;17,590793;34,042195;33,962109;57,080313;28,013637;79,097829;33,521362
15:36:14;41,37;37,139254;17,590486;34,041579;33,964574;57,080313;28,013637;78,994944;32,904009
15:36:15;41,38;37,138021;17,591712;34,043273;33,96519;57,02887;27,962198;78,943502;32,955455
15:36:16;41,40;37,138483;17,591253;34,042349;33,964574;56,977426;28,065076;78,840617;32,801117
15:36:17;41,42;37,138175;17,590793;34,043581;33,963187;57,02887;28,065076;78,789175;32,801117
15:36:18;41,43;37,13725;17,589566;34,04466;33,964111;56,977426;27,962198;78,89206;32,852563
15:36:19;41,45;37,136171;17,58972;34,045276;33,966576;57,02887;28,013637;78,89206;32,852563
15:36:20;41,47;37,137096;17,589566;34,045122;33,966268;57,02887;27,962198;78,789175;32,852563
15:36:21;41,48;37,134783;17,588646;34,048664;33,96596;56,977426;27,85932;78,789175;33,006901
15:36:22;41,50;37,133858;17,588033;34,048356;33,963957;56,977426;27,962198;78,789175;32,852563
15:36:23;41,52;37,132933;17,586653;34,050359;33,961647;56,925983;28,065076;78,943502;32,904009
15:36:24;41,53;37,132316;17,587727;34,049127;33,960414;56,925983;27,962198;78,89206;32,904009
15:36:25;41,55;37,131237;17,586653;34,048664;33,957333;56,823097;27,962198;78,840617;32,852563
15:36:26;41,57;37,130158;17,584661;34,04851;33,953174;56,823097;27,962198;78,89206;32,852563
15:36:27;41,58;37,129387;17,587113;34,04851;33,95071;56,87454;27,962198;78,943502;32,852563
15:36:28;41,60;37,130004;17,585887;34,048048;33,949169;56,823097;28,013637;78,994944;32,801117
15:36:29;41,62;37,130312;17,58742;34,047586;33,944856;56,87454;27,910759;79,097829;32,904009
15:36:30;41,63;37,128153;17,587113;34,048048;33,939927;56,977426;28,013637;78,89206;32,904009
15:36:31;41,65;37,128616;17,584661;34,046662;33,937616;56,87454;27,962198;78,840617;32,904009
15:36:32;41,67;37,126612;17,585427;34,046046;33,935459;56,771653;28,013637;78,840617;32,852563
15:36:33;41,68;37,125687;17,583434;34,04774;33,935613;56,925983;28,013637;78,789175;32,543886
15:36:34;41,70;37,126149;17,584047;34,046046;33,939156;56,87454;28,013637;78,840617;32,852563
15:36:35;41,72;37,125378;17,583587;34,046508;33,937308;56,823097;27,962198;78,89206;32,904009
15:36:36;41,73;37,125378;17,581595;34,045276;33,935922;56,87454;27,962198;78,89206;32,955455
15:36:37;41,75;37,125532;17,581135;34,04466;33,937462;56,925983;28,013637;78,789175;32,904009
15:36:38;41,77;37,125378;17,581901;34,044043;33,940697;56,87454;27,910759;78,840617;32,904009
15:36:39;41,78;37,124607;17,581748;34,044505;33,943007;56,823097;28,013637;78,89206;32,852563
15:36:40;41,80;37,124916;17,582361;34,045892;33,947321;56,925983;28,013637;78,943502;32,904009
15:36:41;41,82;37,123682;17,581901;34,04697;33,950864;57,02887;27,962198;78,89206;32,904009
15:36:42;41,83;37,124916;17,584507;34,04851;33,957025;57,02887;28,013637;78,840617;32,904009
15:36:43;41,85;37,124299;17,585734;34,050051;33,959952;57,02887;28,013637;78,737733;32,904009
15:36:44;41,87;37,126457;17,585887;34,052053;33,962725;56,977426;28,013637;78,840617;32,801117
15:36:45;41,88;37,127228;17,585427;34,051437;33,965036;56,977426;28,116515;78,789175;32,904009
15:36:46;41,90;37,126303;17,58604;34,051283;33,964111;56,977426;28,065076;78,994944;32,852563
15:36:47;41,92;37,125995;17,586347;34,052977;33,963341;56,977426;28,013637;78,89206;32,904009
15:36:48;41,93;37,126766;17,585427;34,051129;33,961801;57,02887;27,910759;78,840617;32,852563
15:36:49;41,95;37,12692;17,58696;34,052823;33,958104;57,02887;28,116515;78,89206;32,904009
15:36:50;41,97;37,125687;17,586347;34,051283;33,955793;56,925983;28,013637;78,89206;32,904009
15:36:51;41,98;37,127845;17,58696;34,052053;33,953174;56,925983;28,065076;78,840617;32,904009
15:36:52;42,00;37,12877;17,58788;34,053285;33,952558;56,977426;28,065076;78,89206;32,904009
15:36:53;42,02;37,129079;17,589106;34,054518;33,954099;57,080313;28,065076;78,840617;32,904009
15:36:54;42,03;37,127691;17,590793;34,05575;33,954869;56,977426;27,962198;78,943502;32,904009
15:36:55;42,05;37,129695;17,590179;34,059293;33,961955;56,977426;28,065076;78,840617;32,852563
15:36:56;42,07;37,128462;17,592786;34,060063;33,964419;57,02887;28,116515;78,89206;32,852563
15:36:57;42,08;37,128616;17,592326;34,061911;33,970581;56,87454;28,065076;79,046387;32,904009
15:36:58;42,10;37,130158;17,593092;34,062682;33,974894;56,823097;28,065076;78,89206;32,852563
15:36:59;42,12;37,128924;17,593092;34,067457;33,985061;56,87454;28,065076;78,840617;32,904009
15:37:00;42,13;37,128308;17,590793;34,068997;33,990299;56,823097;28,013637;78,789175;32,904009
15:37:01;42,15;37,128308;17,592479;34,070229;33,992147;56,823097;28,013637;78,789175;32,852563
15:37:02;42,17;37,126303;17,593552;34,072386;33,992764;56,823097;28,065076;78,89206;32,904009
15:37:03;42,18;37,129387;17,592632;34,074696;33,992764;56,771653;28,065076;78,89206;32,904009
15:37:04;42,20;37,126766;17,594319;34,075929;33,990607;56,87454;27,962198;78,789175;32,904009
15:37:05;42,22;37,12692;17,593552;34,077007;33,989683;56,823097;28,013637;78,840617;32,955455
15:37:06;42,23;37,126303;17,594625;34,077315;33,986448;56,977426;28,065076;78,840617;32,852563
15:37:07;42,25;37,125224;17,594778;34,078701;33,986756;56,977426;28,013637;78,840617;32,904009
15:37:08;42,27;37,123528;17,595085;34,080242;33,988604;56,565881;28,013637;78,943502;32,904009
15:37:09;42,28;37,122911;17,597078;34,080396;33,990607;56,823097;28,065076;78,89206;32,955455
15:37:10;42,30;37,122141;17,596005;34,083014;33,99338;56,823097;28,013637;78,89206;32,904009
15:37:11;42,32;37,122295;17,596158;34,082398;33,998771;56,668767;27,962198;78,789175;32,904009
15:37:12;42,33;37,120753;17,598304;34,084863;34,009863;56,771653;28,065076;78,89206;32,904009
15:37:13;42,35;37,118749;17,598918;34,085941;34,015562;56,72021;28,116515;78,840617;32,904009
15:37:14;42,37;37,120599;17,599991;34,086557;34,019876;56,668767;27,962198;78,943502;32,852563
15:37:15;42,38;37,120753;17,599684;34,087635;34,024959;56,668767;28,013637;78,789175;32,904009
15:37:16;42,40;37,121678;17,600144;34,087019;34,029427;56,823097;28,065076;78,737733;32,904009
15:37:17;42,42;37,123066;17,60229;34,089176;34,034356;56,72021;28,065076;78,840617;32,904009
15:37:18;42,43;37,12507;17,604743;34,088867;34,037745;56,72021;28,065076;78,89206;32,904009
15:37:19;42,45;37,126457;17,604743;34,090408;34,038978;56,771653;28,116515;78,89206;32,955455
15:37:20;42,47;37,127999;17,606736;34,090408;34,041288;56,771653;28,065076;78,943502;32,955455
15:37:21;42,48;37,127228;17,606889;34,091024;34,045139;56,668767;28,065076;78,789175;32,904009
15:37:22;42,50;37,129387;17,609955;34,09241;34,046064;56,565881;28,065076;78,68629;32,955455
15:37:23;42,52;37,127383;17,610109;34,09087;34,048374;56,617324;28,013637;78,68629;32,904009
15:37:24;42,53;37,128616;17,608729;34,092102;34,050839;56,617324;28,065076;78,68629;32,852563
15:37:25;42,55;37,12877;17,606429;34,094413;34,059004;56,617324;28,013637;78,68629;32,904009
15:37:26;42,57;37,126766;17,60597;34,095645;34,063471;56,668767;28,065076;78,737733;32,904009
15:37:27;42,58;37,125995;17,60413;34,093489;34,06686;56,668767;28,116515;78,737733;32,904009
15:37:28;42,60;37,125224;17,603057;34,095337;34,07256;56,462994;28,065076;78,737733;32,955455
15:37:29;42,62;37,123528;17,600297;34,097339;34,080879;56,617324;28,013637;78,68629;32,852563
15:37:30;42,63;37,124299;17,598458;34,096723;34,084884;56,514437;28,116515;78,68629;32,904009
15:37:31;42,65;37,121061;17,596925;34,098418;34,087965;56,514437;28,013637;78,89206;32,955455
15:37:32;42,67;37,121832;17,597845;34,099188;34,089968;56,617324;28,065076;78,840617;32,955455
15:37:33;42,68;37,121215;17,594165;34,099958;34,095051;56,668767;28,116515;78,68629;32,904009
15:37:34;42,70;37,119674;17,595545;34,102269;34,104294;56,668767;28,065076;78,68629;32,904009
15:37:35;42,72;37,121524;17,595238;34,102115;34,112305;56,617324;28,116515;78,68629;32,852563
15:37:36;42,73;37,120445;17,595085;34,102423;34,119699;56,617324;28,116515;78,68629;32,852563
15:37:37;42,75;37,122911;17,596158;34,102731;34,129713;56,617324;28,065076;78,789175;32,904009
15:37:38;42,77;37,124607;17,60137;34,10612;34,146966;56,565881;28,116515;78,68629;32,955455
15:37:39;42,78;37,126766;17,60367;34,1092;34,155901;56,565881;28,065076;78,634848;32,955455
15:37:40;42,80;37,129079;17,605816;34,111049;34,16345;56,617324;28,013637;78,68629;32,904009
15:37:41;42,82;37,130158;17,607656;34,113051;34,170228;56,514437;27,962198;78,68629;32,852563
15:37:42;42,83;37,134166;17,613175;34,115824;34,183631;56,617324;28,116515;78,737733;32,904009
15:37:43;42,85;37,138021;17,614248;34,11721;34,188561;56,617324;28,065076;78,789175;33,109793
15:37:44;42,87;37,139871;17,617007;34,117364;34,194569;56,617324;28,116515;78,789175;32,955455
15:37:45;42,88;37,141875;17,617161;34,118751;34,199807;56,462994;28,013637;78,68629;32,904009
15:37:46;42,90;37,1428;17,61992;34,119367;34,20905;56,514437;28,116515;78,68629;32,904009
15:37:47;42,92;37,143263;17,621913;34,119059;34,211977;56,411551;28,013637;78,737733;32,852563
15:37:48;42,93;37,145113;17,622986;34,119983;34,214904;56,360108;28,167954;78,68629;32,904009
15:37:49;42,95;37,146192;17,62268;34,118905;34,220142;56,411551;28,116515;78,737733;32,955455
15:37:50;42,97;37,149276;17,625286;34,119983;34,223223;56,411551;28,065076;78,68629;32,955455
15:37:51;42,98;37,149738;17,626052;34,122293;34,23185;56,462994;28,065076;78,68629;32,904009
15:37:52;43,00;37,149738;17,627585;34,123834;34,232929;56,462994;28,065076;78,68629;32,904009
15:37:53;43,02;37,15128;17,628658;34,124142;34,23262;56,617324;28,116515;78,68629;32,904009
15:37:54;43,03;37,152822;17,630038;34,125528;34,232158;56,617324;28,065076;78,840617;32,904009
15:37:55;43,05;37,153901;17,631571;34,126761;34,226304;56,411551;28,065076;78,737733;32,955455
15:37:56;43,07;37,155135;17,633717;34,128301;34,221991;56,617324;28,476588;78,737733;32,955455
15:37:57;43,08;37,156522;17,634177;34,129379;34,21968;56,308664;28,116515;78,737733;33,006901
15:37:58;43,10;37,15683;17,635864;34,128609;34,216753;56,514437;28,013637;78,583406;32,904009
15:37:59;43,12;37,159914;17,637397;34,129841;34,212901;56,565881;28,116515;78,737733;32,904009
15:38:00;43,13;37,160531;17,63755;34,129071;34,211207;56,617324;28,065076;78,737733;32,955455
15:38:01;43,15;37,161147;17,639083;34,128609;34,205507;56,308664;27,962198;78,789175;32,955455
15:38:02;43,17;37,160993;17,641076;34,128147;34,202888;56,462994;28,116515;78,583406;32,955455
15:38:03;43,18;37,163769;17,643989;34,128301;34,197342;56,514437;28,116515;78,89206;32,904009
15:38:04;43,20;37,165927;17,643989;34,127685;34,193644;56,360108;28,065076;78,737733;32,904009
15:38:05;43,22;37,166544;17,644909;34,127069;34,189793;56,462994;27,962198;78,634848;32,904009
15:38:06;43,23;37,168086;17,645982;34,126915;34,18779;56,411551;28,065076;78,583406;32,955455
15:38:07;43,25;37,168086;17,647362;34,12599;34,185326;56,411551;27,962198;78,531964;32,955455
15:38:08;43,27;37,169165;17,649355;34,125836;34,178393;56,411551;28,116515;78,531964;32,904009
15:38:09;43,28;37,170861;17,647821;34,125682;34,171769;56,514437;28,065076;78,531964;32,852563
15:38:10;43,30;37,170244;17,649661;34,12522;34,167455;56,462994;28,013637;78,583406;32,955455
15:38:11;43,32;37,171632;17,649814;34,125528;34,162218;56,411551;28,167954;78,583406;32,955455
15:38:12;43,33;37,171632;17,649814;34,124604;34,150972;56,411551;28,116515;78,68629;32,955455
15:38:13;43,35;37,172248;17,651041;34,122139;34,145118;56,462994;28,065076;78,583406;32,955455
15:38:14;43,37;37,172711;17,651961;34,123064;34,140034;56,462994;28,167954;78,583406;32,955455
15:38:15;43,38;37,173328;17,653954;34,122139;34,135412;56,411551;28,116515;78,583406;32,904009
15:38:16;43,40;37,174253;17,654414;34,121523;34,123088;56,462994;28,116515;78,634848;32,904009
15:38:17;43,42;37,175178;17,654873;34,119829;34,115848;56,462994;27,962198;78,583406;32,955455
15:38:18;43,43;37,175949;17,656713;34,121061;34,111997;56,360108;27,910759;78,377637;32,955455
15:38:19;43,45;37,177182;17,658553;34,121985;34,10414;56,411551;28,116515;78,531964;32,955455
15:38:20;43,47;37,179032;17,660086;34,121523;34,092278;56,360108;28,013637;78,583406;32,904009
15:38:21;43,48;37,17857;17,661619;34,119059;34,086732;56,360108;28,065076;78,583406;32,852563
15:38:22;43,50;37,179495;17,663152;34,11798;34,081495;56,360108;28,116515;78,583406;32,904009
15:38:23;43,52;37,182887;17,663612;34,117518;34,075641;56,411551;28,065076;78,480521;32,955455
15:38:24;43,53;37,18227;17,665145;34,119059;34,071019;56,360108;28,065076;78,480521;32,904009
15:38:25;43,55;37,18227;17,666218;34,117826;34,059774;56,462994;28,116515;78,377637;32,904009
15:38:26;43,57;37,183658;17,666678;34,118288;34,054536;56,514437;28,116515;78,583406;32,904009
15:38:27;43,58;37,184891;17,667751;34,121215;34,049145;56,154335;28,116515;78,531964;32,904009
15:38:28;43,60;37,185508;17,668058;34,123526;34,042058;56,360108;28,065076;78,583406;32,904009
15:38:29;43,62;37,186895;17,670664;34,125528;34,030967;56,308664;28,065076;78,634848;32,955455
15:38:30;43,63;37,186741;17,670511;34,126915;34,026192;56,308664;28,065076;78,480521;32,955455
15:38:31;43,65;37,186895;17,671584;34,129841;34,022957;56,308664;28,167954;78,583406;32,801117
15:38:32;43,67;37,189671;17,673423;34,129995;34,018027;56,308664;28,065076;78,531964;32,904009
15:38:33;43,68;37,190133;17,67511;34,130149;34,009863;56,308664;28,065076;78,429079;32,904009
15:38:34;43,70;37,189825;17,675263;34,130303;34,00786;56,257221;28,116515;78,480521;32,904009
15:38:35;43,72;37,19075;17,676336;34,131228;34,002931;56,411551;28,065076;78,480521;32,955455
15:38:36;43,73;37,1926;17,67649;34,131844;33,999542;56,205778;28,065076;78,583406;33,006901
15:38:37;43,75;37,1926;17,675723;34,131998;33,998155;56,308664;28,167954;78,583406;33,006901
15:38:38;43,77;37,193679;17,678483;34,135079;33,992764;56,360108;28,065076;78,531964;32,904009
15:38:39;43,78;37,193217;17,677409;34,137543;33,991223;56,257221;28,065076;78,583406;32,852563
15:38:40;43,80;37,193988;17,680169;34,138159;33,988296;56,308664;28,116515;78,634848;32,955455
15:38:41;43,82;37,195375;17,680016;34,140008;33,986294;56,308664;28,167954;78,634848;32,955455
15:38:42;43,83;37,197071;17,683848;34,141548;33,980132;56,257221;28,116515;78,583406;32,955455
15:38:43;43,85;37,197688;17,683848;34,143551;33,976281;56,205778;28,116515;78,531964;32,955455
15:38:44;43,87;37,197688;17,685535;34,143705;33,976743;56,308664;28,167954;78,531964;32,955455
15:38:45;43,88;37,200463;17,686608;34,142472;33,975357;56,154335;28,116515;78,583406;32,904009
15:38:46;43,90;37,200155;17,686914;34,143089;33,978592;56,102892;28,116515;78,68629;32,904009
15:38:47;43,92;37,201542;17,687528;34,142626;33,98121;56,102892;28,065076;78,583406;33,212686
15:38:48;43,93;37,20108;17,687528;34,143089;33,983059;56,205778;28,116515;78,583406;33,006901
15:38:49;43,95;37,200772;17,686301;34,140932;33,984445;56,154335;28,065076;78,583406;32,904009
15:38:50;43,97;37,200463;17,686301;34,140316;33,990761;56,154335;28,167954;78,531964;32,904009
15:38:51;43,98;37,201542;17,685228;34,139854;33,994612;56,205778;28,167954;78,531964;32,904009
15:38:52;44,00;37,200772;17,685841;34,139238;33,997539;56,205778;28,167954;78,634848;32,904009
15:38:53;44,02;37,201388;17,685228;34,138775;34,000004;56,205778;28,116515;78,634848;32,955455
15:38:54;44,03;37,202159;17,684308;34,137851;34,003393;56,205778;28,219393;78,429079;32,904009
15:38:55;44,05;37,200309;17,685228;34,137851;34,009709;56,154335;28,116515;78,377637;33,006901
15:38:56;44,07;37,201234;17,685075;34,138467;34,01356;56,257221;28,116515;78,531964;32,904009
15:38:57;44,08;37,200772;17,685075;34,138929;34,017103;56,205778;28,116515;78,583406;32,852563
15:38:58;44,10;37,201388;17,683695;34,138005;34,021262;56,154335;28,065076;78,583406;32,904009
15:38:59;44,12;37,202005;17,683235;34,136927;34,030813;56,154335;28,065076;78,429079;32,904009
15:39:00;44,13;37,20108;17,681242;34,137235;34,034356;56,102892;28,167954;78,377637;32,955455
15:39:01;44,15;37,200001;17,680629;34,137543;34,038207;56,205778;28,167954;78,429079;32,904009
15:39:02;44,17;37,200463;17,679862;34,138467;34,043137;56,205778;28,167954;78,377637;32,904009
15:39:03;44,18;37,199384;17,677869;34,14047;34,050069;56,102892;28,219393;78,480521;32,904009
15:39:04;44,20;37,199076;17,67649;34,141856;34,049761;56,257221;28,116515;78,480521;32,955455
15:39:05;44,22;37,197842;17,675416;34,141394;34,051763;56,154335;28,219393;78,480521;32,955455
15:39:06;44,23;37,19738;17,675416;34,145399;34,053458;56,154335;28,116515;78,429079;32,955455
15:39:07;44,25;37,195067;17,673423;34,14925;34,05885;56,205778;28,065076;78,377637;32,955455
15:39:08;44,27;37,196146;17,672504;34,150482;34,061314;56,154335;28,116515;78,377637;32,904009
15:39:09;44,28;37,193525;17,672504;34,151869;34,061468;56,102892;28,116515;78,480521;32,904009
15:39:10;44,30;37,192754;17,670817;34,155104;34,061314;56,154335;28,167954;78,429079;32,904009
15:39:11;44,32;37,1926;17,668058;34,155874;34,062855;56,154335;28,167954;78,480521;32,955455
15:39:12;44,33;37,19075;17,667598;34,160341;34,059928;56,102892;28,116515;78,377637;33,16124
15:39:13;44,35;37,189362;17,664838;34,162805;34,06116;56,102892;28,219393;78,377637;32,904009
15:39:14;44,37;37,188129;17,664378;34,164962;34,062547;56,154335;27,962198;78,429079;32,852563
15:39:15;44,38;37,187512;17,662999;34,168197;34,063163;56,154335;28,167954;78,531964;32,904009
15:39:16;44,40;37,184583;17,662232;34,172202;34,068863;56,154335;28,167954;78,480521;32,955455
15:39:17;44,42;37,184737;17,659626;34,172818;34,071944;56,257221;28,219393;78,531964;32,904009
15:39:18;44,43;37,183195;17,659779;34,176207;34,076873;56,154335;28,116515;78,377637;32,955455
15:39:19;44,45;37,181653;17,656713;34,178672;34,080725;56,154335;28,37371;78,377637;32,955455
15:39:20;44,47;37,182116;17,656407;34,182831;34,086578;56,257221;28,219393;78,429079;32,904009
15:39:21;44,48;37,179803;17,65518;34,184525;34,089659;56,154335;28,116515;78,429079;32,904009
15:39:22;44,50;37,180266;17,65656;34,186836;34,091662;56,154335;28,167954;78,531964;32,955455
15:39:23;44,52;37,181807;17,656253;34,18699;34,094127;56,102892;28,167954;78,531964;32,904009
15:39:24;44,53;37,181653;17,656713;34,191611;34,09767;56,154335;28,116515;78,429079;33,006901
15:39:25;44,55;37,181962;17,659166;34,191303;34,098594;56,154335;28,116515;78,429079;33,006901
15:39:26;44,57;37,183812;17,660086;34,192689;34,099673;56,102892;28,167954;78,429079;32,904009
15:39:27;44,58;37,184583;17,662692;34,194384;34,100597;56,205778;28,219393;78,480521;32,904009
15:39:28;44,60;37,184891;17,662845;34,196078;34,100905;56,102892;28,013637;78,480521;32,955455
15:39:29;44,62;37,185354;17,666371;34,198543;34,102446;56,154335;28,270832;78,377637;33,058347
15:39:30;44,63;37,18597;17,666985;34,199313;34,1026;56,154335;28,167954;78,480521;32,955455
15:39:31;44,65;37,18782;17,668671;34,200391;34,102908;56,102892;28,167954;78,377637;32,749671
15:39:32;44,67;37,187975;17,668671;34,202394;34,104294;56,051448;28,116515;78,429079;32,904009
15:39:33;44,68;37,188129;17,668518;34,203626;34,108762;56,205778;28,167954;78,429079;32,955455
15:39:34;44,70;37,188129;17,669897;34,206861;34,112151;56,154335;28,116515;78,480521;32,955455
15:39:35;44,72;37,188746;17,668824;34,206861;34,118467;56,154335;28,167954;78,429079;33,058347
15:39:36;44,73;37,186433;17,669131;34,207939;34,121548;56,154335;28,270832;78,377637;32,955455
15:39:37;44,75;37,183349;17,668364;34,21102;34,133872;56,154335;28,219393;78,429079;32,904009
15:39:38;44,77;37,182578;17,664685;34,210712;34,139264;56,102892;28,322271;78,429079;32,955455
15:39:39;44,78;37,181653;17,663152;34,212869;34,148045;56,051448;28,167954;78,531964;32,955455
15:39:40;44,80;37,180574;17,663765;34,213331;34,154361;56,205778;28,167954;78,429079;33,212686
15:39:41;44,82;37,17672;17,659166;34,217336;34,166685;56,102892;28,167954;78,429079;32,904009
15:39:42;44,83;37,176874;17,65748;34,219184;34,172385;56,102892;28,322271;78,377637;32,904009
15:39:43;44,85;37,173636;17,655333;34,221495;34,173926;56,257221;28,167954;78,429079;32,955455
15:39:44;44,87;37,173328;17,654414;34,223189;34,176699;56,102892;28,167954;78,377637;32,904009
15:39:45;44,88;37,171323;17,652574;34,225346;34,179317;56,102892;28,167954;78,326194;33,006901
15:39:46;44,90;37,168548;17,649508;34,228889;34,184555;56,205778;28,167954;78,326194;33,006901
15:39:47;44,92;37,16716;17,649048;34,231046;34,18625;56,102892;28,219393;78,326194;32,955455
15:39:48;44,93;37,165927;17,647821;34,230737;34,188407;56,154335;28,116515;78,22331;32,852563
15:39:49;44,95;37,166235;17,645982;34,234126;34,188099;56,102892;28,37371;78,274752;32,904009
15:39:50;44,97;37,163306;17,643989;34,236899;34,189947;56,205778;28,116515;78,377637;32,904009
15:39:51;44,98;37,161918;17,645215;34,236437;34,189485;56,051448;28,116515;78,326194;32,904009
15:39:52;45,00;37,161147;17,642456;34,238131;34,189639;56,154335;28,219393;78,326194;32,955455
15:39:53;45,02;37,161302;17,643836;34,240442;34,189023;56,154335;28,219393;78,171867;32,904009
15:39:54;45,03;37,161302;17,642303;34,242599;34,187328;56,102892;28,167954;78,274752;32,955455
15:39:55;45,05;37,160222;17,641076;34,244601;34,187944;56,051448;28,219393;78,22331;32,904009
15:39:56;45,07;37,159297;17,641536;34,245063;34,189793;56,205778;28,167954;78,326194;32,955455
15:39:57;45,08;37,159297;17,640616;34,246604;34,191642;56,154335;28,219393;78,326194;33,058347
15:39:58;45,10;37,156676;17,639236;34,247682;34,194569;56,102892;28,219393;78,22331;33,006901
15:39:59;45,12;37,156985;17,638777;34,249223;34,198266;56,257221;28,219393;78,274752;32,904009
15:40:00;45,13;37,157139;17,636324;34,248914;34,200423;56,102892;28,013637;78,274752;32,955455
15:40:01;45,15;37,155289;17,636017;34,249839;34,199807;56,102892;28,116515;78,22331;32,904009
15:40:02;45,17;37,153284;17,634331;34,250763;34,200885;56,154335;28,167954;78,22331;32,955455
15:40:03;45,18;37,151434;17,632184;34,251841;34,194107;56,154335;28,219393;78,274752;32,904009
15:40:04;45,20;37,150509;17,631418;34,252149;34,193336;56,154335;28,116515;78,326194;32,904009
15:40:05;45,22;37,150663;17,628045;34,251533;34,190101;56,205778;28,219393;78,274752;32,955455
15:40:06;45,23;37,149738;17,627279;34,251687;34,186558;56,154335;28,270832;78,326194;32,904009
15:40:07;45,25;37,146809;17,623446;34,25369;34,181628;56,154335;28,219393;78,274752;33,006901
15:40:08;45,27;37,147117;17,623293;34,255384;34,18209;56,154335;28,219393;78,274752;32,955455
15:40:09;45,28;37,145575;17,621453;34,256;34,181166;56,154335;28,219393;78,274752;33,006901
15:40:10;45,30;37,144188;17,620993;34,257849;34,181628;56,154335;28,270832;78,326194;33,006901
15:40:11;45,32;37,14388;17,619;34,261084;34,182861;56,051448;28,270832;78,068983;32,955455
15:40:12;45,33;37,143263;17,617621;34,262316;34,184401;56,102892;28,270832;78,274752;32,955455
15:40:13;45,35;37,143263;17,617007;34,263549;34,185172;56,205778;28,219393;78,274752;32,904009
15:40:14;45,37;37,142492;17,616088;34,264165;34,185942;56,102892;28,219393;78,274752;32,955455
15:40:15;45,38;37,143263;17,614248;34,264473;34,189023;56,154335;28,270832;78,326194;33,058347
15:40:16;45,40;37,142954;17,613022;34,265551;34,194569;56,154335;28,219393;78,274752;33,058347
15:40:17;45,42;37,143109;17,612102;34,265859;34,195801;56,205778;28,219393;78,274752;33,006901
15:40:18;45,43;37,142954;17,611795;34,266938;34,19919;56,102892;28,219393;78,274752;32,904009
15:40:19;45,45;37,142029;17,612255;34,268324;34,202117;56,154335;28,219393;78,22331;32,955455
15:40:20;45,47;37,142646;17,610569;34,26971;34,207047;56,154335;28,219393;78,326194;32,955455
15:40:21;45,48;37,142492;17,610415;34,272175;34,208126;56,102892;28,270832;78,274752;33,006901
15:40:22;45,50;37,142184;17,609189;34,273561;34,213364;56,154335;28,270832;78,274752;33,058347
15:40:23;45,52;37,141567;17,609189;34,27464;34,216753;56,154335;28,167954;78,274752;32,955455
15:40:24;45,53;37,139871;17,609342;34,277104;34,226612;56,051448;28,219393;78,274752;32,904009
15:40:25;45,55;37,1391;17,609036;34,278645;34,229693;56,154335;28,219393;78,274752;32,904009
15:40:26;45,57;37,138483;17,607963;34,280493;34,233083;56,102892;28,219393;78,120425;32,955455
15:40:27;45,58;37,136171;17,606429;34,280802;34,237704;56,154335;28,167954;78,326194;32,955455
15:40:28;45,60;37,134783;17,605816;34,28342;34,24171;56,154335;28,270832;78,274752;33,006901
15:40:29;45,62;37,133087;17,60505;34,283728;34,246486;56,154335;28,270832;78,274752;32,955455
15:40:30;45,63;37,132162;17,604743;34,284036;34,248796;56,154335;28,219393;78,22331;33,006901
15:40:31;45,65;37,132008;17,60367;34,287271;34,249875;56,102892;28,219393;78,22331;32,904009
