Time;PT100 1 [ºC];PT100 2 [ºC];PT100 3 [ºC];PT100 4 [ºC];Umidade 1 [%];Temp. TH 1 [ºC];Umidade 2 [%];Temp. TH 2 [ºC];
18/09/2020 15:35:06,793;38,590841;-23,939774;37,431108;35,552063;48,643625;28,219393;65,259848;33,778593;
18/09/2020 15:35:07,792;38,592075;-23,939319;37,432496;35,552679;48,797954;28,219393;65,31129;33,727147;
18/09/2020 15:35:08,792;38,593926;-23,935533;37,435426;35,552833;48,849398;28,270832;65,259848;33,830039;
18/09/2020 15:35:09,792;38,593772;-23,938713;37,441747;35,552063;48,797954;28,270832;65,31129;33,778593;
18/09/2020 15:35:10,793;38,593464;-23,937199;37,447761;35,551601;48,746511;28,270832;65,362732;33,778593;
18/09/2020 15:35:11,793;38,594235;-23,935231;37,450845;35,552063;48,952284;28,167954;65,414174;33,881485;
18/09/2020 15:35:12,792;38,596086;-23,931748;37,455008;35,553604;49,05517;28,270832;65,362732;33,675701;
18/09/2020 15:35:13,792;38,596703;-23,929476;37,459171;35,555608;48,952284;28,219393;65,362732;33,675701;
18/09/2020 15:35:14,793;38,596703;-23,932656;37,465801;35,557611;48,900841;28,270832;65,517059;33,727147;
18/09/2020 15:35:15,793;38,597937;-23,935382;37,468268;35,560077;49,003727;28,270832;65,825713;33,778593;
18/09/2020 15:35:16,792;38,598708;-23,929325;37,472586;35,561464;48,952284;28,116515;65,825713;33,778593;
18/09/2020 15:35:17,792;38,598245;-23,926144;37,475669;35,563468;49,003727;28,219393;65,722828;33,830039;
18/09/2020 15:35:18,794;38,601022;-23,932353;37,479216;35,565471;49,003727;28,270832;65,619944;33,778593;
18/09/2020 15:35:19,792;38,603798;-23,927507;37,480604;35,565009;48,797954;28,065076;65,825713;33,778593;
18/09/2020 15:35:20,792;38,602101;-23,927356;37,481991;35,565625;48,746511;28,167954;65,98004;33,727147;
18/09/2020 15:35:21,793;38,603952;-23,93311;37,481375;35,566242;48,797954;28,270832;66,031482;33,778593;
18/09/2020 15:35:22,793;38,605032;-23,926447;37,483071;35,564392;49,003727;28,219393;65,877155;33,830039;
18/09/2020 15:35:23,793;38,606266;-23,92145;37,48122;35,562697;48,900841;28,270832;65,825713;33,881485;
18/09/2020 15:35:24,793;38,607654;-23,928113;37,4823;35,562697;48,900841;28,270832;65,825713;33,830039;
18/09/2020 15:35:25,792;38,608271;-23,924024;37,485229;35,563776;48,900841;28,219393;65,825713;33,778593;
18/09/2020 15:35:26,792;38,609814;-23,924024;37,488005;35,563159;48,900841;28,219393;65,877155;33,778593;
18/09/2020 15:35:27,793;38,609968;-23,923722;37,490318;35,565471;48,952284;28,270832;65,722828;33,830039;
18/09/2020 15:35:28,792;38,61151;-23,934928;37,491243;35,564392;49,003727;28,116515;65,722828;33,881485;
18/09/2020 15:35:29,792;38,613053;-23,926296;37,491089;35,564084;49,003727;28,219393;65,774271;33,881485;
18/09/2020 15:35:30,793;38,614441;-23,929173;37,491705;35,564701;48,900841;28,219393;65,414174;33,830039;
18/09/2020 15:35:31,792;38,615983;-23,922056;37,491705;35,562543;49,003727;28,322271;65,517059;33,881485;
18/09/2020 15:35:32,792;38,616755;-23,920541;37,492631;35,563468;49,003727;28,219393;65,414174;33,778593;
18/09/2020 15:35:33,793;38,615675;-23,919178;37,494172;35,564546;48,900841;28,219393;65,568501;33,830039;
18/09/2020 15:35:34,792;38,618143;-23,92039;37,49664;35,566242;48,952284;28,270832;65,465617;33,830039;
18/09/2020 15:35:35,792;38,618143;-23,915544;37,50142;35,570711;49,05517;28,270832;65,517059;33,727147;
18/09/2020 15:35:36,794;38,619994;-23,923419;37,505891;35,574102;48,849398;28,270832;65,517059;33,778593;
18/09/2020 15:35:37,792;38,620919;-23,91191;37,50512;35,577492;49,003727;28,322271;65,517059;33,830039;
18/09/2020 15:35:38,792;38,621073;-23,91191;37,508512;35,580266;48,952284;28,270832;65,517059;33,778593;
18/09/2020 15:35:39,792;38,619377;-23,915241;37,515914;35,583965;48,900841;28,219393;65,619944;33,830039;
18/09/2020 15:35:40,793;38,620302;-23,913424;37,52054;35,585044;48,900841;28,270832;65,825713;33,881485;
18/09/2020 15:35:41,792;38,619223;-23,916756;37,525165;35,586893;49,003727;28,270832;65,722828;33,830039;
18/09/2020 15:35:42,792;38,619994;-23,918876;37,526861;35,58751;48,746511;28,270832;65,825713;33,830039;
18/09/2020 15:35:43,792;38,617989;-23,919784;37,539043;35,592442;48,746511;28,270832;65,825713;33,778593;
18/09/2020 15:35:44,792;38,618297;-23,917967;37,543514;35,59275;48,849398;28,270832;65,877155;33,778593;
18/09/2020 15:35:45,793;38,617217;-23,917967;37,549682;35,595678;48,643625;28,270832;65,671386;33,830039;
18/09/2020 15:35:46,792;38,616292;-23,922359;37,554;35,596449;48,695068;28,219393;65,825713;34,035823;
18/09/2020 15:35:47,793;38,6166;-23,923873;37,557238;35,596295;48,643625;28,219393;65,774271;34,447392;
18/09/2020 15:35:48,793;38,617063;-23,923267;37,562172;35,599839;48,592181;28,219393;65,671386;33,881485;
18/09/2020 15:35:49,792;38,617217;-23,932202;37,566027;35,598915;48,489295;28,167954;65,671386;33,881485;
18/09/2020 15:35:50,793;38,616446;-23,925236;37,567877;35,599377;48,540738;28,322271;65,619944;33,778593;
18/09/2020 15:35:51,792;38,614595;-23,923419;37,572195;35,598915;48,540738;28,322271;65,517059;33,932931;
18/09/2020 15:35:52,792;38,614441;-23,936442;37,576975;35,599685;48,489295;28,167954;65,568501;33,984377;
18/09/2020 15:35:53,793;38,615366;-23,938108;37,580059;35,601227;48,334965;28,270832;65,619944;33,830039;
18/09/2020 15:35:54,792;38,613978;-23,93311;37,584531;35,599839;48,386409;28,322271;65,568501;33,881485;
18/09/2020 15:35:55,792;38,614132;-23,934776;37,58746;35,601381;48,334965;28,270832;65,568501;33,932931;
18/09/2020 15:35:56,793;38,613978;-23,931293;37,593937;35,606621;48,334965;28,322271;65,465617;33,881485;
18/09/2020 15:35:57,792;38,613824;-23,940228;37,596095;35,607237;48,386409;28,37371;65,414174;33,881485;
18/09/2020 15:35:58,792;38,61259;-23,944619;37,599796;35,608008;48,386409;28,270832;65,362732;33,881485;
18/09/2020 15:35:59,792;38,61259;-23,943408;37,601955;35,608162;48,334965;28,322271;65,31129;33,881485;
18/09/2020 15:36:00,792;38,611048;-23,944014;37,605656;35,609549;48,334965;28,322271;65,259848;33,932931;
18/09/2020 15:36:01,793;38,610122;-23,948557;37,61059;35,608624;48,232079;28,322271;65,105521;33,881485;
18/09/2020 15:36:02,792;38,608425;-23,939774;37,613365;35,609857;48,232079;28,270832;65,054078;33,830039;
18/09/2020 15:36:03,792;38,60858;-23,946588;37,61537;35,608778;48,232079;28,167954;65,054078;33,881485;
18/09/2020 15:36:04,792;38,608734;-23,950828;37,618762;35,609395;48,283522;28,322271;65,105521;33,932931;
18/09/2020 15:36:05,793;38,60642;-23,946891;37,621075;35,605388;48,386409;28,322271;65,002636;33,881485;
18/09/2020 15:36:06,792;38,606112;-23,949011;37,622617;35,602305;48,489295;28,322271;65,156963;33,881485;
18/09/2020 15:36:07,793;38,605186;-23,941894;37,622617;35,600148;48,386409;28,322271;65,105521;33,881485;
18/09/2020 15:36:08,792;38,605032;-23,947951;37,623388;35,600148;48,283522;28,219393;65,105521;33,881485;
18/09/2020 15:36:09,792;38,606574;-23,945377;37,624005;35,598915;48,334965;28,219393;65,002636;33,881485;
18/09/2020 15:36:10,792;38,604723;-23,944317;37,62601;35,597528;48,334965;28,425149;65,054078;33,881485;
18/09/2020 15:36:11,792;38,603644;-23,939925;37,626472;35,594291;48,540738;28,322271;65,105521;33,932931;
18/09/2020 15:36:12,792;38,602873;-23,943862;37,629865;35,594137;48,437852;28,270832;65,156963;33,932931;
18/09/2020 15:36:13,793;38,600559;-23,945225;37,631715;35,593521;48,592181;28,322271;65,105521;33,932931;
18/09/2020 15:36:14,793;38,600559;-23,944922;37,63264;35,594291;48,592181;28,322271;65,105521;33,830039;
18/09/2020 15:36:15,792;38,60025;-23,948102;37,635724;35,594754;48,489295;28,322271;65,156963;33,932931;
18/09/2020 15:36:16,792;38,598862;-23,952645;37,638191;35,595678;48,797954;28,270832;65,105521;33,881485;
18/09/2020 15:36:17,793;38,599942;-23,959308;37,641892;35,595678;48,540738;28,270832;65,156963;33,932931;
18/09/2020 15:36:18,793;38,59624;-23,955371;37,646672;35,597219;48,489295;28,270832;65,105521;33,984377;
18/09/2020 15:36:19,792;38,595315;-23,956885;37,647906;35,599223;48,437852;28,37371;65,105521;33,881485;
18/09/2020 15:36:20,792;38,593001;-23,961428;37,648523;35,600456;48,386409;28,37371;65,156963;33,984377;
18/09/2020 15:36:21,792;38,594235;-23,958854;37,650527;35,600918;48,437852;28,270832;65,208405;33,932931;
18/09/2020 15:36:22,793;38,591921;-23,95628;37,654382;35,603692;48,489295;28,37371;65,156963;33,984377;
18/09/2020 15:36:23,792;38,592075;-23,960217;37,657158;35,605542;48,386409;28,37371;65,208405;34,035823;
18/09/2020 15:36:24,792;38,59223;-23,957794;37,658392;35,606775;48,386409;28,322271;65,002636;33,830039;
18/09/2020 15:36:25,793;38,588991;-23,965214;37,659317;35,609087;48,334965;28,37371;65,002636;34,087269;
18/09/2020 15:36:26,793;38,588219;-23,955068;37,666564;35,614173;48,592181;28,37371;64,951194;33,932931;
18/09/2020 15:36:27,793;38,586677;-23,956431;37,671344;35,617563;48,437852;28,37371;64,848309;33,932931;
18/09/2020 15:36:28,792;38,588374;-23,958097;37,675508;35,619875;48,437852;28,37371;64,848309;33,984377;
18/09/2020 15:36:29,792;38,58714;-23,960368;37,682601;35,621262;48,540738;28,322271;64,848309;33,932931;
18/09/2020 15:36:30,792;38,586985;-23,959611;37,689849;35,62604;48,489295;28,37371;64,951194;33,984377;
18/09/2020 15:36:31,793;38,586368;-23,961277;37,691391;35,628506;48,489295;28,322271;64,796867;33,932931;
18/09/2020 15:36:32,793;38,586523;-23,959914;37,694166;35,629276;48,386409;28,425149;64,796867;33,881485;
18/09/2020 15:36:33,792;38,585443;-23,956128;37,697096;35,631434;48,437852;28,322271;64,539655;33,881485;
18/09/2020 15:36:34,792;38,585289;-23,957794;37,697096;35,634825;48,283522;28,270832;65,002636;33,881485;
18/09/2020 15:36:35,793;38,584209;-23,956583;37,707273;35,63914;48,334965;28,37371;65,002636;33,932931;
18/09/2020 15:36:36,792;38,585134;-23,96052;37,709895;35,642068;48,283522;28,476588;65,054078;33,984377;
18/09/2020 15:36:37,792;38,585597;-23,965063;37,711591;35,64361;48,283522;28,270832;65,208405;33,881485;
18/09/2020 15:36:38,794;38,584826;-23,959914;37,717142;35,646384;48,180636;28,322271;65,105521;33,984377;
18/09/2020 15:36:39,793;38,584517;-23,958703;37,723465;35,649466;48,232079;28,425149;65,105521;33,932931;
18/09/2020 15:36:40,792;38,586831;-23,960974;37,726549;35,650545;48,283522;28,322271;65,156963;33,932931;
18/09/2020 15:36:41,792;38,587294;-23,960823;37,728862;35,651316;48,180636;28,37371;65,105521;34,035823;
18/09/2020 15:36:42,793;38,584672;-23,958551;37,734105;35,654244;48,334965;28,37371;65,208405;33,984377;
18/09/2020 15:36:43,794;38,587757;-23,9531;37,738268;35,655631;48,232079;28,322271;65,208405;34,035823;
18/09/2020 15:36:44,793;38,587448;-23,958703;37,741661;35,656864;48,232079;28,270832;65,054078;33,984377;
18/09/2020 15:36:45,793;38,589145;-23,960066;37,742586;35,657172;48,180636;28,322271;65,054078;33,675701;
18/09/2020 15:36:46,792;38,587757;-23,960066;37,744436;35,65933;48,283522;28,322271;65,105521;33,984377;
18/09/2020 15:36:47,792;38,588374;-23,958248;37,746749;35,662875;48,180636;28,270832;65,105521;33,984377;
18/09/2020 15:36:48,793;38,588991;-23,964306;37,749988;35,664878;48,180636;28,322271;65,156963;33,984377;
18/09/2020 15:36:49,792;38,589916;-23,961126;37,752147;35,664878;48,437852;28,425149;65,002636;34,087269;
18/09/2020 15:36:50,793;38,588528;-23,963094;37,752147;35,667344;48,489295;28,37371;65,002636;33,984377;
18/09/2020 15:36:51,793;38,589299;-23,964609;37,756156;35,668423;48,489295;28,322271;64,951194;33,932931;
18/09/2020 15:36:52,792;38,588682;-23,961428;37,765408;35,670427;48,540738;28,37371;64,796867;33,984377;
18/09/2020 15:36:53,792;38,587602;-23,964306;37,767567;35,671968;48,592181;28,219393;64,899751;33,984377;
18/09/2020 15:36:54,793;38,585751;-23,966426;37,767875;35,672893;48,592181;28,322271;64,848309;33,984377;
18/09/2020 15:36:55,793;38,585906;-23,960974;37,770034;35,674588;48,540738;28,425149;64,899751;34,035823;
18/09/2020 15:36:56,792;38,583129;-23,961126;37,774969;35,675667;48,540738;28,425149;64,848309;34,087269;
18/09/2020 15:36:57,792;38,581124;-23,963246;37,775123;35,677208;48,489295;28,270832;64,693982;33,932931;
18/09/2020 15:36:58,792;38,581895;-23,968849;37,776202;35,678595;48,540738;28,270832;64,848309;34,035823;
18/09/2020 15:36:59,792;38,579119;-23,975057;37,777899;35,680136;48,540738;28,425149;64,899751;34,035823;
18/09/2020 15:37:00,792;38,57881;-23,97642;37,781291;35,684914;48,334965;28,322271;64,848309;34,087269;
18/09/2020 15:37:01,793;38,578039;-23,974755;37,782988;35,686147;48,386409;28,322271;64,899751;33,984377;
18/09/2020 15:37:02,792;38,576959;-23,971574;37,78453;35,689846;48,437852;28,37371;64,796867;34,035823;
18/09/2020 15:37:03,792;38,575726;-23,9796;37,786997;35,691233;48,437852;28,322271;64,796867;34,035823;
18/09/2020 15:37:04,792;38,5748;-23,987778;37,794553;35,695395;48,334965;28,322271;64,899751;33,984377;
18/09/2020 15:37:05,793;38,571561;-23,995046;37,798717;35,69709;48,334965;28,37371;64,899751;34,087269;
18/09/2020 15:37:06,792;38,572486;-23,988989;37,802263;35,698631;48,334965;28,37371;64,848309;34,035823;
18/09/2020 15:37:07,792;38,570635;-23,988232;37,802263;35,701405;48,437852;28,37371;64,848309;34,035823;
18/09/2020 15:37:08,792;38,570019;-23,988989;37,803189;35,704334;48,695068;28,322271;64,745424;34,035823;
18/09/2020 15:37:09,792;38,568476;-23,991412;37,808894;35,709266;48,643625;28,322271;64,591098;34,035823;
18/09/2020 15:37:10,792;38,566934;-23,990655;37,811362;35,711886;48,643625;28,270832;64,591098;34,035823;
18/09/2020 15:37:11,793;38,5657;-23,986718;37,812287;35,715122;48,746511;28,37371;64,745424;34,035823;
18/09/2020 15:37:12,792;38,565237;-23,990806;37,817221;35,717588;48,797954;28,37371;64,591098;34,035823;
18/09/2020 15:37:13,794;38,563232;-23,994289;37,821848;35,720209;48,797954;28,322271;64,591098;34,087269;
18/09/2020 15:37:14,792;38,563078;-23,990503;37,823081;35,722983;48,746511;28,37371;64,539655;34,138715;
18/09/2020 15:37:15,792;38,562152;-23,992321;37,824778;35,724216;48,952284;28,37371;64,539655;33,932931;
18/09/2020 15:37:16,792;38,562306;-23,993532;37,826936;35,726528;48,900841;28,425149;64,64254;33,984377;
18/09/2020 15:37:17,793;38,561381;-23,999741;37,826782;35,728531;49,106614;28,37371;64,591098;34,035823;
18/09/2020 15:37:18,792;38,563078;-23,996864;37,828479;35,733001;49,158057;28,425149;64,591098;34,087269;
18/09/2020 15:37:19,792;38,562461;-23,990655;37,826474;35,735929;49,106614;28,322271;64,591098;33,984377;
18/09/2020 15:37:20,793;38,563695;-23,990503;37,827708;35,738395;49,260943;28,37371;64,64254;34,035823;
18/09/2020 15:37:21,792;38,563386;-23,993381;37,828479;35,739628;49,2095;28,425149;64,693982;33,932931;
18/09/2020 15:37:22,792;38,564157;-23,992775;37,827553;35,744714;49,260943;28,322271;64,693982;33,984377;
18/09/2020 15:37:23,792;38,564312;-23,993229;37,82925;35,74718;49,260943;28,425149;64,745424;34,087269;
18/09/2020 15:37:24,792;38,564774;-23,987778;37,828016;35,748568;49,260943;28,425149;64,693982;33,984377;
18/09/2020 15:37:25,793;38,564466;-23,987626;37,827862;35,749492;49,415273;28,425149;64,591098;33,984377;
18/09/2020 15:37:26,792;38,562152;-23,98066;37,831254;35,755041;49,312387;28,37371;64,693982;33,984377;
18/09/2020 15:37:27,793;38,563078;-23,986112;37,834801;35,756428;49,36383;28,425149;64,693982;34,035823;
18/09/2020 15:37:28,792;38,562769;-23,991412;37,836189;35,759819;49,518159;28,425149;64,539655;34,087269;
18/09/2020 15:37:29,792;38,563849;-23,996561;37,836652;35,762285;49,466716;28,322271;64,591098;34,087269;
18/09/2020 15:37:30,794;38,560764;-24,002012;37,845133;35,767988;49,415273;28,425149;64,64254;34,138715;
18/09/2020 15:37:31,792;38,559838;-24,001104;37,846675;35,771841;49,723932;28,425149;64,488213;34,087269;
18/09/2020 15:37:32,792;38,560455;-23,997166;37,847446;35,774307;49,569603;28,322271;64,436771;34,035823;
18/09/2020 15:37:33,794;38,560301;-24,006555;37,852689;35,776927;49,466716;28,270832;64,539655;34,035823;
18/09/2020 15:37:34,793;38,558296;-23,995501;37,858395;35,784017;49,518159;28,37371;64,488213;34,138715;
18/09/2020 15:37:35,792;38,559067;-23,999741;37,860862;35,785558;49,518159;28,425149;64,64254;34,087269;
18/09/2020 15:37:36,792;38,558605;-23,990352;37,862867;35,789411;49,466716;28,37371;64,539655;34,087269;
18/09/2020 15:37:37,792;38,557216;-23,992321;37,86626;35,791569;49,621046;28,37371;64,539655;34,138715;
18/09/2020 15:37:38,793;38,560301;-23,991261;37,867339;35,792186;49,518159;28,425149;64,333886;34,035823;
18/09/2020 15:37:39,792;38,561227;-23,989141;37,87397;35,796039;49,518159;28,37371;64,591098;34,087269;
18/09/2020 15:37:40,792;38,563232;-23,986869;37,871657;35,797888;49,415273;28,37371;64,591098;34,190162;
18/09/2020 15:37:41,794;38,564928;-23,990049;37,876129;35,799275;49,312387;28,425149;64,539655;34,138715;
18/09/2020 15:37:42,792;38,564003;-23,993229;37,877363;35,800354;49,415273;28,476588;64,539655;34,138715;
18/09/2020 15:37:43,792;38,567088;-23,993532;37,881064;35,805286;49,003727;28,37371;64,436771;34,087269;
18/09/2020 15:37:44,792;38,566625;-23,991715;37,881526;35,806828;49,003727;28,425149;64,539655;34,087269;
18/09/2020 15:37:45,793;38,569402;-23,994895;37,881681;35,808523;48,900841;28,682344;64,488213;34,087269;
18/09/2020 15:37:46,792;38,570481;-23,985658;37,880139;35,810835;48,746511;28,425149;64,436771;34,138715;
18/09/2020 15:37:47,792;38,572332;-23,990958;37,881064;35,81176;48,746511;28,425149;64,436771;34,138715;
18/09/2020 15:37:48,793;38,575417;-23,988838;37,8769;35,81253;48,592181;28,528027;64,436771;34,087269;
18/09/2020 15:37:49,793;38,577268;-23,985809;37,878134;35,814842;48,386409;28,37371;64,231001;34,087269;
18/09/2020 15:37:50,792;38,577731;-23,984446;37,876746;35,816075;48,334965;28,37371;64,333886;34,138715;
18/09/2020 15:37:51,792;38,579736;-23,976572;37,880447;35,820391;48,386409;28,476588;64,128117;34,138715;
18/09/2020 15:37:52,793;38,582821;-23,97748;37,8769;35,820853;48,386409;28,425149;64,179559;34,190162;
18/09/2020 15:37:53,792;38,583129;-23,971272;37,880293;35,825477;48,180636;28,37371;64,179559;34,138715;
18/09/2020 15:37:54,792;38,584826;-23,979449;37,882914;35,824707;48,232079;28,476588;64,076674;34,138715;
18/09/2020 15:37:55,793;38,586831;-23,970514;37,883377;35,82594;48,232079;28,425149;63,922347;34,087269;
18/09/2020 15:37:56,793;38,588682;-23,979752;37,887386;35,829331;48,129193;28,37371;63,97379;34,138715;
18/09/2020 15:37:57,793;38,589145;-23,979903;37,894018;35,831643;48,077749;28,37371;63,97379;34,138715;
18/09/2020 15:37:58,792;38,591767;-23,97112;37,894943;35,834263;47,974863;28,476588;63,870905;34,087269;
18/09/2020 15:37:59,792;38,591613;-23,964306;37,898335;35,836575;48,077749;28,476588;63,97379;34,087269;
18/09/2020 15:38:00,793;38,595623;-23,968697;37,905738;35,840428;48,026306;28,425149;63,870905;34,138715;
18/09/2020 15:38:01,792;38,596703;-23,962034;37,908513;35,843356;48,077749;28,476588;63,768021;34,035823;
18/09/2020 15:38:02,792;38,596857;-23,963549;37,91206;35,845822;48,077749;28,37371;63,870905;34,035823;
18/09/2020 15:38:03,793;38,597011;-23,962489;37,916687;35,848134;47,974863;28,425149;63,97379;33,881485;
18/09/2020 15:38:04,793;38,598554;-23,962791;37,927173;35,852912;48,129193;28,425149;64,025232;34,087269;
18/09/2020 15:38:05,792;38,596857;-23,965063;37,932416;35,85507;48,077749;28,425149;64,179559;34,087269;
18/09/2020 15:38:06,793;38,595623;-23,970817;37,938893;35,859078;48,077749;28,425149;63,870905;34,138715;
18/09/2020 15:38:07,792;38,594235;-23,964003;37,942903;35,86139;48,283522;28,528027;63,922347;34,138715;
18/09/2020 15:38:08,792;38,593926;-23,979903;37,950305;35,864626;48,283522;28,425149;63,819463;34,087269;
18/09/2020 15:38:09,793;38,589299;-23,974149;37,954006;35,866938;48,232079;28,425149;63,665136;34,035823;
18/09/2020 15:38:10,792;38,58714;-23,973543;37,95709;35,868788;48,283522;28,322271;63,665136;34,138715;
18/09/2020 15:38:11,793;38,586368;-23,974603;37,960175;35,86925;48,386409;28,476588;63,665136;34,138715;
18/09/2020 15:38:12,792;38,583746;-23,967183;37,960637;35,871408;48,695068;28,425149;63,716578;34,138715;
18/09/2020 15:38:13,792;38,58097;-23,97748;37,969736;35,873566;48,643625;28,37371;63,716578;34,190162;
18/09/2020 15:38:14,792;38,577731;-23,979449;37,972049;35,874337;48,952284;28,476588;63,613694;34,138715;
18/09/2020 15:38:15,792;38,578039;-23,976269;37,973129;35,87372;49,05517;28,425149;63,665136;34,087269;
18/09/2020 15:38:16,793;38,57588;-23,976572;37,977292;35,874491;49,05517;28,425149;63,716578;34,241608;
18/09/2020 15:38:17,792;38,572641;-23,980206;37,976367;35,876186;49,106614;28,528027;63,716578;34,190162;
18/09/2020 15:38:18,792;38,573566;-23,974603;37,975905;35,874028;49,158057;28,528027;63,870905;34,138715;
18/09/2020 15:38:19,793;38,571561;-23,984446;37,980531;35,87372;49,158057;28,37371;63,665136;34,138715;
18/09/2020 15:38:20,793;38,569093;-23,978237;37,980068;35,874799;49,260943;28,528027;63,716578;34,138715;
18/09/2020 15:38:21,793;38,56863;-23,988081;37,986854;35,877728;49,312387;28,476588;63,716578;34,087269;
18/09/2020 15:38:22,793;38,568168;-23,985506;37,990092;35,879577;49,05517;28,425149;63,819463;34,087269;
18/09/2020 15:38:23,792;38,567551;-23,995349;37,990709;35,881735;49,2095;28,476588;63,819463;34,138715;
18/09/2020 15:38:24,792;38,567088;-23,981872;37,993639;35,884818;49,260943;28,476588;63,819463;34,190162;
18/09/2020 15:38:25,793;38,566317;-23,9849;37,998728;35,888054;49,2095;28,425149;63,665136;34,190162;
18/09/2020 15:38:26,792;38,565237;-23,988535;38,001967;35,890521;49,2095;28,476588;63,665136;33,984377;
18/09/2020 15:38:27,792;38,563849;-23,985355;38,002892;35,892833;49,260943;28,476588;63,510809;34,138715;
18/09/2020 15:38:28,793;38,565391;-23,986869;38,007673;35,894682;49,312387;28,425149;63,510809;34,087269;
18/09/2020 15:38:29,792;38,56354;-23,981872;38,010449;35,89869;49,158057;28,425149;63,459367;34,190162;
18/09/2020 15:38:30,793;38,564157;-23,990503;38,025408;35,908092;49,260943;28,37371;63,407924;34,190162;
18/09/2020 15:38:31,792;38,563386;-23,991412;38,030034;35,91287;49,36383;28,476588;63,407924;34,190162;
18/09/2020 15:38:32,792;38,562769;-23,998075;38,034969;35,918419;49,106614;28,425149;63,407924;34,035823;
18/09/2020 15:38:33,792;38,562461;-23,990049;38,03975;35,923043;48,849398;28,528027;63,356482;34,087269;
18/09/2020 15:38:34,793;38,562461;-23,997166;38,050083;35,930133;48,849398;28,476588;63,613694;34,138715;
18/09/2020 15:38:35,793;38,562461;-23,988535;38,054092;35,934294;48,643625;28,476588;63,768021;34,087269;
18/09/2020 15:38:36,792;38,562461;-23,976269;38,060107;35,936606;48,746511;28,425149;63,716578;34,190162;
18/09/2020 15:38:37,793;38,560764;-23,983992;38,064733;35,939227;48,540738;28,528027;64,076674;34,241608;
18/09/2020 15:38:38,792;38,556754;-23,988081;38,077534;35,942309;48,489295;28,476588;64,025232;34,190162;
18/09/2020 15:38:39,792;38,557371;-23,985203;38,084319;35,94308;48,334965;28,476588;64,025232;34,190162;
18/09/2020 15:38:40,793;38,557216;-23,98384;38,090488;35,943388;48,232079;28,476588;64,076674;34,138715;
18/09/2020 15:38:41,793;38,556908;-23,993078;38,092493;35,945392;48,334965;28,425149;64,076674;34,138715;
18/09/2020 15:38:42,792;38,555211;-23,990049;38,096348;35,943697;48,129193;28,579466;64,025232;34,190162;
18/09/2020 15:38:43,792;38,554131;-23,98384;38,097891;35,941539;48,077749;28,528027;63,97379;34,138715;
18/09/2020 15:38:44,794;38,553206;-23,991109;38,100667;35,942309;48,129193;28,528027;64,076674;34,241608;
18/09/2020 15:38:45,792;38,553206;-23,994744;38,103443;35,942155;48,026306;28,476588;63,97379;34,190162;
18/09/2020 15:38:46,793;38,552589;-23,992169;38,107452;35,941539;48,077749;28,528027;63,870905;34,190162;
18/09/2020 15:38:47,792;38,550584;-24,001861;38,110382;35,941847;48,026306;28,528027;63,97379;34,241608;
18/09/2020 15:38:48,793;38,547653;-24,000498;38,112079;35,942309;47,92342;28,425149;63,716578;34,138715;
18/09/2020 15:38:49,792;38,546882;-24,008524;38,115626;35,943543;47,871976;28,528027;63,870905;34,241608;
18/09/2020 15:38:50,793;38,545185;-24,003224;38,11871;35,944159;47,974863;28,476588;63,819463;34,293054;
18/09/2020 15:38:51,794;38,542409;-24,000498;38,12087;35,949091;47,92342;28,476588;63,870905;34,190162;
18/09/2020 15:38:52,792;38,540712;-24,006252;38,121949;35,949554;47,871976;28,528027;63,665136;34,293054;
18/09/2020 15:38:53,793;38,540558;-24,013672;38,121795;35,948475;47,974863;28,528027;63,613694;34,190162;
18/09/2020 15:38:54,792;38,538245;-24,003527;38,125496;35,948783;47,974863;28,579466;63,716578;34,138715;
18/09/2020 15:38:55,792;38,536239;-24,017458;38,126422;35,949862;47,92342;28,528027;63,819463;34,241608;
18/09/2020 15:38:56,793;38,533155;-24,022001;38,12673;35,948783;47,92342;28,579466;63,716578;34,241608;
18/09/2020 15:38:57,793;38,530995;-24,01867;38,129814;35,950016;47,92342;28,579466;63,819463;34,241608;
18/09/2020 15:38:58,792;38,528682;-24,023212;38,129352;35,950479;48,026306;28,476588;64,025232;34,190162;
18/09/2020 15:38:59,792;38,527756;-24,02609;38,131819;35,950633;48,180636;28,476588;63,97379;34,190162;
18/09/2020 15:39:00,793;38,523746;-24,03775;38,136754;35,952174;48,232079;28,579466;64,179559;34,190162;
18/09/2020 15:39:01,793;38,522203;-24,03563;38,135675;35,951866;48,232079;28,476588;64,179559;34,3445;
18/09/2020 15:39:02,792;38,51989;-24,033813;38,137217;35,95387;48,077749;28,528027;64,179559;34,293054;
18/09/2020 15:39:03,793;38,518964;-24,03245;38,143386;35,954794;48,283522;28,528027;64,179559;34,293054;
18/09/2020 15:39:04,792;38,514029;-24,032753;38,152948;35,957723;48,180636;28,528027;64,231001;34,241608;
18/09/2020 15:39:05,792;38,513412;-24,03033;38,160967;35,959573;48,129193;28,528027;64,128117;34,241608;
18/09/2020 15:39:06,792;38,51079;-24,03245;38,161276;35,960806;48,386409;28,528027;64,076674;34,241608;
18/09/2020 15:39:07,793;38,508939;-24,039567;38,163281;35,962347;48,283522;28,476588;64,076674;34,190162;
18/09/2020 15:39:08,793;38,505545;-24,03669;38,166982;35,962809;48,283522;28,528027;64,076674;34,241608;
