time;process_time;sensor_PT100_1;sensor_PT100_2;sensor_PT100_3;sensor_PT100_4;sensor_humidity_1;sensor_TH_1;sensor_humidity_2;sensor_TH_2
15:46:18,315;1592,00;42,956029;20,634447;40,696587;40,900335;50,80424;26,624784;63,97379;34,910407
15:46:19,314;1593,00;42,954021;20,630918;40,703841;40,905738;50,80424;26,624784;63,768021;34,910407
15:46:20,314;1594,00;42,950005;20,628156;40,72159;40,915;50,80424;26,624784;63,716578;35,013299
15:46:21,314;1595,00;42,947071;20,62478;40,731005;40,918087;50,907126;26,573345;63,665136;34,961853
15:46:22,313;1596,00;42,946144;20,62432;40,73934;40,923336;50,80424;26,676223;63,819463;35,116191
15:46:23,313;1597,00;42,941356;20,622786;40,747365;40,930591;51,010013;26,624784;63,716578;34,961853
15:46:24,315;1598,00;42,935333;20,617262;40,826544;40,945719;50,80424;26,624784;63,870905;35,064745
15:46:25,315;1599,00;42,931163;20,616955;40,840898;40,951121;50,80424;26,624784;63,768021;34,961853
15:46:26,313;1600,00;42,930545;20,615727;40,851857;40,954981;50,80424;26,676223;63,819463;34,961853
15:46:27,315;1601,00;42,92792;20,613426;40,862661;40,958994;50,855683;26,727662;63,819463;35,064745
15:46:28,314;1602,00;42,92514;20,611585;40,872848;40,962545;50,752797;26,676223;63,665136;35,013299
15:46:29,314;1603,00;42,921124;20,608209;40,900631;40,971652;50,855683;26,727662;63,613694;35,013299
15:46:30,314;1604,00;42,919116;20,606828;40,918844;40,979216;50,855683;26,676223;63,613694;35,013299
15:46:31,314;1605,00;42,917726;20,605907;40,931964;40,982612;50,855683;26,727662;63,716578;35,013299
15:46:32,313;1606,00;42,913865;20,603759;40,943849;40,987706;50,907126;26,624784;63,407924;35,013299
15:46:33,315;1607,00;42,910467;20,60023;40,966385;40,998203;50,907126;26,624784;63,716578;35,116191
15:46:34,315;1608,00;42,910158;20,598849;40,977961;41,003915;50,855683;26,573345;63,510809;34,961853
15:46:35,314;1609,00;42,908923;20,599156;40,98784;41,012251;50,907126;26,676223;63,716578;35,064745
15:46:36,314;1610,00;42,908768;20,598389;41,000342;41,021204;50,907126;26,624784;63,562251;35,013299
15:46:37,315;1611,00;42,907224;20,594399;41,019482;41,039883;50,95857;26,727662;63,716578;35,116191
15:46:38,313;1612,00;42,905062;20,595627;41,029824;41,047138;50,907126;26,727662;63,613694;35,013299
15:46:39,314;1613,00;42,905216;20,593786;41,040629;41,054239;50,80424;26,727662;63,613694;35,167637
15:46:40,314;1614,00;42,903981;20,594553;41,050045;41,060723;50,855683;26,727662;63,562251;35,116191
15:46:41,313;1615,00;42,904907;20,594706;41,069031;41,070757;50,95857;26,779101;63,510809;35,116191
15:46:42,314;1616,00;42,905525;20,595627;41,075977;41,077395;50,907126;26,727662;63,459367;35,116191
15:46:43,314;1617,00;42,90429;20,595934;41,084004;41,083107;50,907126;26,727662;63,665136;35,219084
15:46:44,315;1618,00;42,90429;20,595627;41,091258;41,089127;50,95857;26,727662;63,665136;35,167637
15:46:45,314;1619,00;42,905216;20,596701;41,097896;41,09345;51,215786;26,727662;63,97379;35,167637
15:46:46,314;1620,00;42,90846;20,598235;41,112097;41,111203;50,95857;26,727662;64,231001;35,27053
15:46:47,314;1621,00;42,908305;20,598389;41,11966;41,120156;50,95857;26,727662;64,179559;35,116191
15:46:48,314;1622,00;42,905988;20,600077;41,126607;41,131271;50,907126;26,624784;64,591098;35,373422
15:46:49,313;1623,00;42,908305;20,600997;41,132627;41,139916;50,855683;26,727662;64,488213;35,167637
15:46:50,314;1624,00;42,908614;20,602532;41,146519;41,156897;50,855683;26,779101;64,64254;35,219084
15:46:51,314;1625,00;42,910931;20,603913;41,153311;41,163227;50,80424;26,676223;64,693982;35,064745
15:46:52,314;1626,00;42,913711;20,604833;41,159331;41,170174;51,112899;26,676223;64,796867;35,321976
15:46:53,314;1627,00;42,913711;20,606368;41,164425;41,177892;50,907126;26,624784;64,796867;35,219084
15:46:54,314;1628,00;42,920661;20,609283;41,173995;41,19333;51,010013;26,727662;64,899751;35,321976
15:46:55,314;1629,00;42,921433;20,612045;41,180633;41,205217;50,95857;26,624784;64,796867;35,27053
15:46:56,314;1630,00;42,925757;20,613119;41,185573;41,215869;50,907126;26,676223;64,796867;35,321976
15:46:57,314;1631,00;42,926375;20,615574;41,19113;41,225132;51,061456;26,676223;64,848309;35,27053
15:46:58,314;1632,00;42,93209;20,621251;41,202244;41,243657;51,112899;26,676223;64,848309;35,321976
15:46:59,314;1633,00;42,934715;20,621712;41,208418;41,252457;51,164342;26,624784;64,951194;35,321976
15:47:00,314;1634,00;42,938576;20,622939;41,214593;41,259404;51,267229;26,676223;64,848309;35,321976
15:47:01,314;1635,00;42,939657;20,62386;41,218452;41,265579;51,267229;26,624784;65,156963;35,321976
15:47:02,313;1636,00;42,943055;20,624627;41,224472;41,270365;51,267229;26,676223;65,054078;35,321976
15:47:03,314;1637,00;42,94599;20,62831;41,235895;41,280863;51,215786;26,676223;65,105521;35,373422
15:47:04,314;1638,00;42,947688;20,62969;41,242842;41,286421;51,370115;26,676223;65,105521;35,321976
15:47:05,313;1639,00;42,952322;20,628923;41,248708;41,290435;51,267229;26,573345;65,259848;35,424868
15:47:06,314;1640,00;42,955102;20,630765;41,255808;41,297536;51,318672;26,624784;65,362732;35,373422
15:47:07,314;1641,00;42,955874;20,633373;41,269856;41,310967;51,318672;26,83054;65,362732;35,476314
15:47:08,313;1642,00;42,955102;20,634754;41,275722;41,317297;51,370115;26,676223;65,414174;35,373422
15:47:09,314;1643,00;42,957727;20,632759;41,284984;41,323781;51,370115;26,676223;65,362732;35,424868
15:47:10,314;1644,00;42,96128;20,63368;41,287608;41,329493;51,421559;26,676223;65,414174;35,424868
15:47:11,313;1645,00;42,963596;20,634447;41,301038;41,340455;51,370115;26,676223;65,31129;35,424868
15:47:12,314;1646,00;42,963442;20,635214;41,30536;41,343851;51,370115;26,727662;65,362732;35,424868
15:47:13,314;1647,00;42,966222;20,635675;41,311844;41,346321;51,421559;26,727662;65,362732;35,424868
15:47:14,313;1648,00;42,966685;20,637976;41,316475;41,348791;51,473002;26,676223;65,414174;35,52776
15:47:15,314;1649,00;42,968384;20,637363;41,322341;41,350489;51,421559;26,727662;65,259848;35,476314
15:47:16,314;1650,00;42,975952;20,640278;41,330522;41,351416;51,421559;26,779101;65,517059;35,579206
15:47:17,313;1651,00;42,97657;20,643193;41,333764;41,350798;51,421559;26,779101;65,465617;35,52776
15:47:18,314;1652,00;42,978578;20,64258;41,338704;41,347711;51,473002;26,779101;65,619944;35,579206
15:47:19,314;1653,00;42,979813;20,643347;41,341174;41,34524;51,524445;26,727662;65,517059;35,476314
15:47:20,313;1654,00;42,981203;20,644421;41,349047;41,341844;51,421559;26,727662;65,517059;35,476314
15:47:21,314;1655,00;42,979968;20,644574;41,352443;41,339374;51,524445;26,83054;65,362732;35,52776
15:47:22,314;1656,00;42,981667;20,645341;41,355994;41,338756;51,421559;26,727662;65,362732;35,579206
15:47:23,313;1657,00;42,981976;20,645648;41,358927;41,338911;51,473002;26,727662;65,362732;35,52776
15:47:24,314;1658,00;42,981512;20,645802;41,367417;41,340455;51,524445;26,933418;65,465617;35,579206
15:47:25,314;1659,00;42,983983;20,646416;41,37035;41,3403;51,524445;26,83054;65,568501;35,630652
15:47:26,313;1660,00;42,985219;20,648103;41,376679;41,340763;51,370115;26,83054;65,362732;35,682098
15:47:27,314;1661,00;42,985373;20,647643;41,380693;41,339837;51,421559;26,779101;65,208405;35,579206
15:47:28,314;1662,00;42,987227;20,648564;41,38872;41,339683;51,473002;26,727662;65,054078;35,630652
15:47:29,313;1663,00;42,982902;20,649331;41,392425;41,341998;51,524445;26,779101;64,745424;35,579206
15:47:30,314;1664,00;42,98491;20,651326;41,395976;41,341381;51,473002;26,727662;64,796867;35,682098
15:47:31,314;1665,00;42,984601;20,651479;41,400298;41,342616;51,473002;26,676223;64,385328;35,733545
15:47:32,313;1666,00;42,985837;20,653014;41,405238;41,34277;51,370115;26,676223;63,870905;35,630652
15:47:33,314;1667,00;42,990779;20,655929;41,41095;41,343697;51,524445;26,727662;63,97379;35,682098
15:47:34,314;1668,00;42,990161;20,655775;41,413574;41,344932;51,627331;26,727662;63,613694;35,579206
15:47:35,313;1669,00;42,992632;20,657617;41,415581;41,346321;51,473002;26,727662;63,665136;35,733545
15:47:36,314;1670,00;42,991551;20,659458;41,416971;41,348791;51,473002;26,676223;63,150713;35,630652
15:47:37,314;1671,00;42,998193;20,663908;41,422991;41,350798;51,524445;26,727662;62,893501;35,733545
15:47:38,314;1672,00;42,998038;20,666977;41,426542;41,352496;51,575888;26,676223;62,842059;35,630652
15:47:39,314;1673,00;43,001282;20,66713;41,427777;41,355121;51,421559;26,779101;62,687732;35,836437
15:47:40,314;1674,00;43,003598;20,669892;41,430864;41,358209;51,575888;26,727662;62,584847;35,630652
15:47:49,231;1675,00;43,014719;20,676337;41,473317;41,424132;51,575888;26,779101;61,144463;35,682098
15:47:59,222;1676,00;43,0158;20,669585;41,549734;41,534057;51,575888;26,83054;60,990136;35,784991
15:48:17,764;1677,00;43,003135;20,65777;41,711528;41,759478;51,575888;26,83054;61,76177;35,887883
15:48:26,173;1678,00;43,001899;20,653934;41,782856;41,805799;51,627331;26,83054;61,710328;35,939329
15:48:42,519;1679,00;42,992015;20,644421;41,900658;41,843475;51,524445;26,727662;61,453117;36,145113
15:48:58,034;1680,00;42,99742;20,644267;41,990363;41,915275;51,678775;26,933418;59,858405;36,248006
15:49:02,680;1681,00;42,997575;20,64304;42,032669;41,93751;51,627331;26,83054;59,652636;36,248006
15:49:15,905;1682,00;42,978269;20,632452;42,157582;42,062431;51,781661;26,83054;57,183405;36,350898
15:49:32,320;1683,00;42,963288;20,618336;42,414372;42,29252;51,678775;26,933418;57,389174;36,350898
15:49:49,487;1684,00;42,969465;20,618796;42,717511;42,583938;51,781661;26,984857;57,234847;36,505236
15:49:50,313;1685,00;42,969002;20,618029;42,732337;42,597838;51,730218;26,933418;57,131963;36,505236
15:49:52,019;1686,00;42,966376;20,617108;42,76168;42,622857;51,781661;26,984857;57,337732;36,556682
15:49:56,734;1687,00;42,966222;20,616495;42,8494;42,707184;51,678775;27,036296;57,08052;36,659574
15:49:57,315;1688,00;42,966222;20,616495;42,8494;42,707184;51,833104;26,984857;57,08052;36,71102
15:49:58,314;1689,00;42,967612;20,617262;42,877972;42,730506;51,730218;26,984857;56,926193;36,659574
15:49:59,314;1690,00;42,967303;20,616802;42,890636;42,743634;51,781661;27,036296;56,977636;36,659574
15:50:00,314;1691,00;42,966994;20,61496;42,902991;42,755218;51,781661;27,036296;56,668982;36,556682
15:50:01,314;1692,00;42,967149;20,615114;42,914883;42,7685;51,730218;26,984857;56,668982;36,608128
15:50:02,314;1693,00;42,962824;20,611891;42,940675;42,792903;51,781661;27,036296;56,514655;36,608128
15:50:03,314;1694,00;42,96267;20,612198;42,954266;42,808966;51,730218;26,984857;56,206001;36,608128
15:50:04,314;1695,00;42,961743;20,611278;42,967549;42,820396;51,678775;26,933418;56,206001;36,659574
15:50:05,314;1696,00;42,961125;20,610357;42,979286;42,833524;51,730218;26,933418;55,897347;36,71102
15:50:06,314;1697,00;42,960816;20,608669;43,003843;42,857619;51,678775;26,984857;55,897347;36,608128
15:50:07,314;1698,00;42,959735;20,608516;43,016354;42,869666;51,627331;26,933418;55,691578;36,762467
15:50:08,580;1699,00;42,959272;20,607595;43,030872;42,883104;51,730218;27,036296;55,537251;36,813913
15:50:09,639;1700,00;42,955565;20,606521;43,058518;42,913223;51,730218;26,984857;55,434366;36,659574
15:50:10,314;1701,00;42,956801;20,6056;43,072727;42,928514;51,678775;26,984857;55,125712;36,71102
15:50:11,396;1702,00;42,95711;20,605754;43,086628;42,940871;51,627331;26,933418;55,228597;36,71102
15:50:12,520;1703,00;42,956801;20,606828;43,100374;42,955081;51,781661;26,984857;54,868501;36,71102
15:50:13,484;1704,00;42,957573;20,606521;43,113657;42,967746;51,781661;26,984857;54,765616;36,71102
15:50:14,314;1705,00;42,956183;20,6056;43,126322;42,978558;51,730218;26,933418;54,765616;36,659574
15:50:15,313;1706,00;42,958036;20,60913;43,152425;43,004353;51,781661;26,984857;55,022828;36,762467
15:50:16,314;1707,00;42,959581;20,612505;43,163082;43,017946;51,781661;26,984857;55,537251;36,865359
15:50:17,314;1708,00;42,959117;20,6145;43,176365;43,031075;51,730218;27,087735;55,691578;36,865359
15:50:18,313;1709,00;42,960662;20,617722;43,187022;43,047603;51,781661;26,984857;56,463213;36,813913
15:50:19,314;1710,00;42,963442;20,622786;43,212199;43,075869;51,781661;26,984857;56,257443;36,762467
15:50:20,393;1711,00;42,964986;20,623553;43,223474;43,09286;51,781661;27,036296;57,28629;36,813913
15:50:21,313;1712,00;42,966222;20,62432;43,234286;43,109852;51,678775;26,984857;57,543501;36,813913
15:50:22,314;1713,00;42,966222;20,625548;43,246488;43,128542;51,781661;26,933418;57,697828;36,865359
15:50:23,314;1714,00;42,966531;20,629997;43,269966;43,164687;51,678775;26,984857;57,95504;36,813913
15:50:24,620;1715,00;42,96684;20,629997;43,279697;43,183841;51,781661;26,984857;58,006482;36,813913
15:50:25,364;1716,00;42,965759;20,630765;43,291281;43,201605;51,678775;27,036296;57,95504;36,813913
15:50:26,416;1717,00;42,967149;20,631685;43,302248;43,218134;51,678775;27,036296;58,109366;36,865359
15:50:27,313;1718,00;42,970701;20,634907;43,322019;43,25428;51,678775;26,933418;58,057924;36,865359
15:50:28,314;1719,00;42,970701;20,637209;43,331287;43,271735;51,678775;26,933418;57,903597;36,916805
15:50:29,314;1720,00;42,969465;20,637056;43,340863;43,290272;51,627331;26,933418;57,800713;36,865359
15:50:30,451;1721,00;42,972863;20,639204;43,349204;43,308037;51,730218;27,036296;57,74927;36,968251
15:50:31,314;1722,00;42,974099;20,641659;43,360171;43,328273;51,678775;26,933418;57,646386;36,916805
15:50:32,315;1723,00;42,978887;20,646569;43,377935;43,359941;51,575888;27,036296;57,852155;36,968251
15:50:33,314;1724,00;42,98213;20,64749;43,385349;43,375543;51,730218;27,139174;57,74927;36,968251
15:50:34,314;1725,00;42,982748;20,649945;43,391373;43,391145;51,781661;27,036296;57,74927;37,122589
15:50:35,314;1726,00;42,984447;20,651479;43,396316;43,404585;51,678775;27,036296;57,74927;36,865359
15:50:36,314;1727,00;42,989235;20,655162;43,407901;43,434863;51,678775;27,087735;57,74927;37,122589
15:50:37,313;1728,00;42,991706;20,657463;43,415315;43,448303;51,730218;27,087735;57,800713;36,968251
15:50:38,314;1729,00;42,993868;20,657463;43,419949;43,463133;51,730218;27,139174;57,800713;37,071143
15:50:39,315;1730,00;42,995721;20,658691;43,427363;43,4775;51,678775;27,036296;57,697828;37,019697
15:50:40,314;1731,00;42,99881;20,661299;43,440339;43,503298;51,833104;27,190613;57,646386;37,122589
15:50:41,314;1732,00;42,997729;20,660379;43,447599;43,513031;51,833104;27,036296;57,646386;37,071143
15:50:42,313;1733,00;43,001899;20,659765;43,456249;43,523072;51,678775;27,087735;57,697828;37,071143
15:50:43,314;1734,00;43,0002;20,661913;43,461964;43,533732;51,678775;27,036296;57,389174;37,071143
15:50:44,314;1735,00;43,002054;20,660839;43,476793;43,56123;51,730218;27,036296;57,389174;37,225481
15:50:45,314;1736,00;43,001282;20,661146;43,48189;43,575134;51,678775;26,984857;57,337732;37,071143
15:50:46,314;1737,00;42,999274;20,662527;43,490541;43,591664;51,678775;26,984857;57,234847;37,174035
15:50:47,313;1738,00;43,001899;20,662527;43,497801;43,606032;51,678775;26,933418;57,183405;37,071143
15:50:48,313;1739,00;43,003444;20,66176;43,502744;43,616846;51,678775;26,984857;57,183405;37,174035
15:50:49,315;1740,00;43,003753;20,661606;43,509695;43,638474;51,678775;27,036296;57,183405;37,071143
15:50:50,314;1741,00;43,001127;20,663294;43,513711;43,647744;51,627331;27,036296;57,28629;37,122589
15:50:51,314;1742,00;43,000509;20,663141;43,515874;43,656086;51,678775;27,036296;57,029078;37,122589
15:50:52,314;1743,00;43,000046;20,662373;43,52128;43,664892;51,730218;27,036296;57,131963;37,122589
15:50:53,315;1744,00;42,998965;20,662987;43,53024;43,685285;51,781661;27,036296;56,771866;37,122589
15:50:54,313;1745,00;42,998501;20,662834;43,534719;43,692855;51,730218;27,036296;56,566097;37,174035
15:50:55,314;1746,00;42,998965;20,661913;43,541362;43,70058;51,781661;27,036296;56,463213;37,225481
15:50:56,314;1747,00;42,997729;20,662373;43,544142;43,709231;51,781661;27,139174;56,051674;37,225481
15:50:57,314;1748,00;42,997575;20,663601;43,555573;43,72638;51,730218;27,139174;56,000232;37,174035
15:50:58,314;1749,00;42,997729;20,663754;43,557581;43,736268;51,730218;27,087735;55,845905;37,328374
15:50:59,313;1750,00;42,998965;20,663908;43,561443;43,745383;51,833104;27,087735;55,331482;37,174035
15:51:00,314;1751,00;42,999891;20,664215;43,564687;43,755889;51,781661;27,087735;55,331482;37,225481
15:51:01,314;1752,00;42,998347;20,664522;43,573028;43,778291;51,730218;27,036296;55,280039;37,225481
15:51:02,314;1753,00;42,997575;20,66268;43,577199;43,790341;51,884548;27,036296;55,588693;37,276928
15:51:03,314;1754,00;42,998193;20,664522;43,580443;43,803628;51,884548;27,036296;55,588693;37,225481
15:51:04,314;1755,00;43,001436;20,664829;43,583996;43,815061;51,884548;27,087735;55,691578;37,174035
15:51:05,314;1756,00;43,000664;20,665749;43,587394;43,826185;51,833104;26,933418;55,537251;37,071143
15:51:06,313;1757,00;43,001745;20,667284;43,594191;43,848742;51,833104;26,933418;55,794463;37,328374
15:51:07,314;1758,00;43,004062;20,668358;43,596817;43,860947;51,678775;27,036296;55,640136;37,225481
15:51:08,314;1759,00;43,005143;20,667591;43,600679;43,87238;51,678775;27,087735;55,640136;37,328374
15:51:09,314;1760,00;43,003907;20,670199;43,605313;43,882577;51,678775;26,984857;55,280039;37,276928
15:51:10,314;1761,00;43,005606;20,668818;43,614427;43,905907;51,730218;27,087735;55,331482;37,37982
15:51:11,313;1762,00;43,006687;20,670352;43,620915;43,917649;51,781661;27,036296;55,07427;37,328374
15:51:12,314;1763,00;43,006687;20,669125;43,625241;43,927846;51,730218;26,984857;54,868501;37,328374
15:51:13,314;1764,00;43,007768;20,668358;43,631574;43,935572;51,730218;27,139174;54,919943;37,276928
15:51:14,315;1765,00;43,004834;20,667897;43,642851;43,956584;51,781661;27,139174;54,971386;37,37982
15:51:15,314;1766,00;43,00437;20,665903;43,650884;43,966782;51,833104;27,139174;54,919943;37,328374
15:51:16,314;1767,00;43,005606;20,666516;43,657372;43,97806;51,833104;27,087735;55,177155;37,328374
15:51:17,314;1768,00;43,001745;20,665442;43,663396;43,988876;51,781661;27,087735;55,382924;37,37982
15:51:18,314;1769,00;43,001436;20,664522;43,670502;43,999846;51,781661;27,139174;55,382924;37,431266
15:51:19,314;1770,00;42,997575;20,660686;43,683324;44,021631;51,730218;27,190613;55,434366;37,328374
15:51:20,313;1771,00;42,993096;20,659458;43,689967;44,034301;51,730218;27,139174;55,177155;37,482712
15:51:21,314;1772,00;42,990779;20,656389;43,696764;44,043108;51,678775;27,087735;55,228597;37,328374
15:51:22,314;1773,00;42,990316;20,656389;43,703561;44,052688;51,730218;27,190613;55,022828;37,431266
15:51:23,314;1774,00;42,987536;20,652246;43,716228;44,073392;51,575888;27,087735;55,022828;37,431266
15:51:24,314;1775,00;42,984292;20,651479;43,722562;44,084208;51,627331;27,036296;55,228597;37,37982
15:51:25,313;1776,00;42,982439;20,649791;43,728432;44,093942;51,678775;26,984857;55,382924;37,431266
15:51:26,314;1777,00;42,981358;20,650098;43,735229;44,104294;51,627331;27,036296;55,537251;37,534158
15:51:27,314;1778,00;42,97796;20,646876;43,747279;44,120054;51,678775;27,087735;55,640136;37,482712
