time;sensor_PT100_1;sensor_PT100_2;sensor_PT100_3;sensor_PT100_4;sensor_humidity_1;sensor_TH_1;sensor_humidity_2;sensor_TH_2
166.0;38,587448;-15,128418;34,009386;33,158867;47,151771;27,293491;43,859847;29,662905
167.0;38,587757;-15,098659;34,013545;33,154247;47,048885;27,190613;43,551193;29,611459
168.0;38,587757;-15,210403;34,018782;33,144391;47,100328;27,242052;43,345423;29,765797
169.0;38,585906;-15,182315;34,027562;33,142697;47,100328;27,242052;43,396866;29,765797
170.0;38,586368;-15,161516;34,039114;33,146239;47,048885;27,242052;43,139654;29,765797
171.0;38,586523;-15,151191;34,051899;33,153323;47,151771;27,293491;43,139654;29,765797
172.0;38,588219;-15,141626;34,068227;33,161177;47,151771;27,242052;43,03677;29,817243
173.0;38,587294;-15,127355;34,105503;33,1832;47,100328;27,242052;43,03677;29,817243
174.0;38,589145;-15,1228;34,12522;33,193981;47,306101;27,242052;42,933885;29,868689
175.0;38,590379;-15,117486;34,144629;33,205224;47,306101;27,242052;42,831;30,38315
176.0;38,59115;-15,113539;34,164962;33,214772;47,357544;27,190613;42,779558;29,920135
177.0;38,594081;-15,096686;34,20224;33,231097;47,306101;27,242052;42,676673;29,868689
178.0;38,593309;-15,094864;34,221957;33,237258;47,254658;27,293491;42,419462;29,920135
179.0;38,595315;-15,088639;34,240134;33,245574;47,306101;27,293491;42,265135;29,868689
180.0;38,594852;-15,084236;34,257849;33,249271;47,254658;27,293491;42,36802;29,868689
181.0;38,59732;-15,074974;34,297284;33,255893;47,254658;27,602125;42,265135;29,920135
182.0;38,597628;-15,074519;34,309916;33,261437;47,254658;27,447808;42,007923;29,920135
183.0;38,597628;-15,052807;34,329018;33,265134;47,254658;27,242052;41,956481;30,023027
184.0;38,599016;-15,038383;34,352433;33,269754;47,254658;27,293491;41,956481;30,074474
185.0;38,599633;-15,022897;34,375694;33,278379;47,203215;27,242052;41,956481;30,074474
186.0;38,600559;-15,017886;34,387248;33,277763;47,254658;27,34493;41,853596;30,074474
187.0;38,600559;-15,01075;34,394796;33,273142;47,100328;27,293491;41,956481;30,074474
188.0;38,601484;-15,004981;34,400958;33,266366;47,100328;27,34493;41,853596;30,12592
189.0;38,600405;-15,002703;34,405734;33,259743;47,100328;27,242052;41,853596;30,177366
190.0;38,601022;-14,998452;34,41128;33,235872;47,048885;27,190613;41,596385;30,12592
191.0;38,600713;-14,996022;34,415285;33,222627;47,100328;27,242052;41,442058;30,12592
192.0;38,601639;-14,992834;34,413591;33,212616;46,894555;27,242052;41,596385;30,074474
